C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.970354141662691063e+02 6.338636878510590655e-01 1.215556415741173396e+03 1.210942309438983102e+03 1.210233823800434038e+03 9.079374125840229226e+01 2.402106702428943663e+02 2.220086413256677815e+01 1.792597930318301946e+00 1.212083863679969454e+03
2.033338806351633821e+02 6.553198346837082466e-01 1.215715463039224687e+03 1.212409237795581703e+03 1.210179927867873403e+03 2.360009651711451184e+01 2.618913110192967224e+02 6.387826831550919238e+00 1.435467780658125525e+00 1.212627776086677841e+03
2.036186720316784715e+02 5.733863277116257873e-01 1.216699437335232233e+03 1.215687889967017327e+03 1.216507827475007844e+03 1.429338612102324646e+02 3.641060417306530894e+01 2.254981565517076660e+02 1.988239182072757405e+00 1.216501734038327641e+03
1.959043410300465951e+02 6.581157593285491547e-01 1.210975811949806484e+03 1.215616569670822400e+03 1.217566393683689057e+03 3.462190646920412291e+02 5.830798481347131457e+01 2.476656278049079845e+02 3.329138465647329959e+00 1.213893437154199773e+03
1.997249582890583497e+02 6.463979086256792517e-01 1.215694224475507099e+03 1.216044505267311706e+03 1.211750622998825747e+03 2.052609424912026839e+02 2.221780600489349240e+02 2.072580854564187547e+01 2.243909899518710116e+00 1.215685500849078380e+03
2.025333984204283695e+02 6.637822136569503373e-01 1.214732287028547944e+03 1.215805488612868658e+03 1.218457692534313765e+03 3.920516974241821799e+02 2.589249038707814776e+01 2.330656330394907343e+02 3.214333171358504604e+00 1.216108690003643687e+03
2.062042248670010736e+02 5.567136989330854213e-01 1.215472822481342291e+03 1.216085524382436233e+03 1.217648831138416199e+03 2.301635547393019579e+02 1.808727348661404335e+02 6.727161536418461196e+01 2.319583438594088332e+00 1.216010561212490302e+03
1.986526608366655751e+02 5.889718018517152709e-01 1.210668564324482986e+03 1.215707002835751837e+03 1.212901369701883141e+03 1.348902401608402499e+02 5.661281056997765404e+01 2.328466783646119325e+02 2.136139165255555916e+00 1.212565917911312226e+03
1.962887255222228191e+02 6.612221169239623775e-01 1.215675108976235151e+03 1.210334696412396170e+03 1.214333297918957214e+03 2.734143444421138724e+02 2.366363561469031538e+02 4.616325287594438720e+01 2.833652070363000153e+00 1.213291712938939554e+03
1.970383919691373364e+02 7.434624981459467818e-01 1.216645349344614033e+03 1.215726115537945589e+03 1.218244759742255383e+03 6.230391615764479241e+01 1.990535964927940427e+01 2.582904820556893242e+02 1.728088391606174667e+00 1.217804865009372406e+03
1.979845345347571595e+02 5.394658573142120384e-01 1.215705700047315759e+03 1.215746446738604163e+03 1.210027117315998339e+03 3.530527964696933054e+02 7.466204667432528197e+01 1.438204536564285547e+02 2.886767383843868995e+00 1.214282071239555762e+03
2.114145225896812974e+02 7.484054185032417150e-01 1.215731229068516313e+03 1.212769544965077557e+03 1.212024508414352567e+03 2.694478027007660330e+02 2.992418994114108841e+02 2.974134023651795644e+01 2.830605178009200529e+00 1.214066036680106663e+03
2.031792919457916469e+02 5.975125230926072728e-01 1.215826554982012340e+03 1.215727868293336769e+03 1.214392481399348753e+03 3.246043675589818349e+02 6.329864000250955769e+01 1.623536683162937777e+02 2.708232077236463198e+00 1.215392078036177736e+03
2.024541903230265802e+02 7.728332568947977599e-01 1.218080580017353213e+03 1.215682384303674326e+03 1.212095820378979852e+03 2.901969955467035334e+02 3.044489969754489067e+01 2.976990018853902029e+02 3.054226223438706533e+00 1.215081150726107580e+03
2.028218952844794671e+02 6.598727245313699141e-01 1.215720908536671459e+03 1.212328555710393630e+03 1.217225377679409121e+03 3.468142154503839834e+02 2.515933140519995277e+02 2.762885276436805171e+01 3.086631161732654505e+00 1.214423976670469301e+03
2.074520227159424905e+02 6.599966517889201967e-01 1.215647536015627338e+03 1.213317573692124142e+03 1.214768777981225639e+03 2.087358517930736923e+02 2.638101000815084944e+02 2.348394530103821509e+01 2.391058379097216857e+00 1.214366757774275811e+03
2.047352824285641759e+02 5.077321333566464645e-01 1.215247535182270212e+03 1.216028696275721586e+03 1.216501251979995914e+03 4.907054583175810336e+01 9.393021010333910681e+01 1.525065021777242009e+02 1.443362641785639555e+00 1.216142858670649730e+03
1.919487279750187838e+02 6.380188238627125807e-01 1.215526287107494909e+03 1.215948749578648858e+03 1.211906827708818355e+03 4.927315311828032840e+00 1.541352088080844851e+02 6.828741379929761024e+01 1.184430552458772379e+00 1.214725551544738892e+03
2.086573576958700187e+02 7.697374791129413252e-01 1.215362022798758971e+03 1.215852507298351838e+03 1.211394432668193303e+03 2.195850167184177337e+02 1.258006146838838220e+02 1.887792138767074732e+02 2.560009630993145713e+00 1.214075350153852014e+03
2.008765957498489456e+02 6.991075630537358920e-01 1.210475025805831820e+03 1.215679308218016331e+03 1.219090098457690829e+03 8.604797802628537795e+01 4.688776520197137643e+01 2.704145878010923525e+02 2.007950849244976688e+00 1.216855728370890347e+03
2.048553438283462924e+02 7.042914099368469127e-01 1.215668126864717806e+03 1.210973051992761384e+03 1.210417623533738833e+03 3.734418928534272482e+02 2.557412321412093945e+02 2.670931671216971637e+01 3.201734596957333867e+00 1.213623642885568188e+03
1.977631883611314549e+02 6.287809844510434676e-01 1.215403707406826925e+03 1.215887981954658699e+03 1.216416954056614941e+03 4.507934942753738028e+01 1.124133027255035842e+02 1.386415537009631862e+02 1.497418242030156499e+00 1.216061912326432548e+03
1.934767445483749384e+02 6.348910768147234540e-01 1.213790296351958659e+03 1.215621557897804223e+03 1.213173871373474640e+03 3.244824776022733772e+02 1.455738606124477030e+01 2.013844818821199567e+02 2.793226373573367116e+00 1.213609919497339433e+03
1.888616589409734843e+02 6.545334926960563182e-01 1.215835188181131571e+03 1.215774983604052977e+03 1.215213914457267492e+03 3.358097432871840056e+02 1.797270540287631206e+02 5.954573685600520605e+01 3.044993554523883539e+00 1.215752044301578962e+03
2.046301953163363123e+02 7.115929641067055833e-01 1.215974799849699139e+03 1.215411643162342898e+03 1.212375285575918724e+03 3.812807948177853063e+02 1.518052935809893143e+02 1.630599527446458978e+02 3.401971248999950515e+00 1.215008872078942886e+03
1.991347890807608110e+02 5.832421573737799347e-01 1.215403764277865776e+03 1.215768686658568640e+03 1.213197516295759442e+03 3.700571232529011922e+02 5.671771441758400556e+01 1.689394563536750127e+02 2.991512918330725412e+00 1.214812835413414405e+03
2.020594213458064132e+02 6.051767059236239366e-01 1.215639579851555482e+03 1.210225578975722328e+03 1.211209437137485793e+03 3.432657614728653073e+01 2.185673405548701282e+02 2.901462901823279594e+01 1.395176447812985332e+00 1.210986075229384824e+03
1.962093690448110408e+02 5.708577088840868230e-01 1.213149507738880857e+03 1.215748669960213419e+03 1.218220474794266011e+03 2.937743660183483030e+02 2.884317550862812141e+01 1.947197865717239154e+02 2.636659659103989473e+00 1.215203072515980239e+03
2.028140131066746790e+02 7.773929730696303997e-01 1.215977868706979962e+03 1.215689222353833884e+03 1.216255298938778878e+03 2.888319503674109114e+02 6.851697112893205599e+01 2.173586757830562419e+02 2.833668090661559003e+00 1.216048382293633267e+03
2.009155678267352698e+02 6.653180948905675907e-01 1.215749662355682403e+03 1.215688835103162319e+03 1.215119016516057400e+03 3.254611631157276292e+02 8.792979354990042395e+01 1.430065442658915060e+02 2.769310048743177877e+00 1.215577959553680785e+03
2.068041351408631385e+02 7.759053694974294979e-01 1.215705020831063848e+03 1.211553563206484114e+03 1.218736287837827149e+03 3.977080448693133121e+02 2.855585419853360349e+02 2.942944790710419056e+01 3.446236866957741896e+00 1.214166811526605898e+03
1.996976911986294567e+02 5.841044066662318679e-01 1.216373316384933105e+03 1.215527154722421528e+03 1.212035208249433026e+03 3.013250853005915815e+02 7.641567599152797641e+01 1.847050476312574290e+02 2.816486287585266979e+00 1.214833736088489104e+03
1.920624030527316677e+02 7.441538997630648966e-01 1.210723892596285623e+03 1.215655715330048452e+03 1.213942057731715977e+03 3.060533891484480478e+02 4.263653204942413311e+01 2.660410686020852040e+02 3.200683632137935497e+00 1.212458700060547471e+03
2.081480924540234128e+02 6.976385617242177872e-01 1.215599819944290175e+03 1.212174725101888725e+03 1.216583257120577173e+03 5.674295377795080242e+01 2.493550380323279114e+02 6.049005897840807933e+01 1.761188615599060592e+00 1.213432328450263867e+03
1.993160257015073284e+02 6.893366866139878368e-01 1.215582304215432714e+03 1.215842039689837975e+03 1.210659011877882676e+03 4.335687388047057311e+01 6.125440388484876308e+01 1.766543331560115746e+02 1.411154020011165855e+00 1.212546700323535788e+03
2.018056221240054811e+02 5.607925457042285400e-01 1.210694108622286649e+03 1.215842384378104725e+03 1.218529548931203180e+03 1.244297723326102272e+02 2.406264791406166736e+01 2.380610137590728925e+02 1.915474058340235208e+00 1.215840082852686692e+03
1.956073568585686075e+02 6.023807599594748208e-01 1.217350296034640223e+03 1.215640881764914184e+03 1.210951656971330522e+03 7.257933126368996568e+01 1.495682372299317642e+01 2.375786544817734978e+02 1.662078639013187864e+00 1.212595829544465005e+03
1.885193478150326882e+02 5.369105293652187694e-01 1.215802345074324194e+03 1.215457529783191148e+03 1.211196077316432593e+03 2.221215852715640722e+02 1.476320298842647674e+02 3.905274442231636556e+01 2.168511425040834162e+00 1.215237791286332822e+03
2.164879791824408812e+02 8.563940792093324150e-01 1.211057996169374292e+03 1.215642589478007721e+03 1.212795387674186486e+03 1.555888433497910910e+02 1.053391520857391868e+02 3.496837547351702824e+02 2.820534204608745821e+00 1.212843868708401487e+03
2.156967982944635196e+02 9.008143798299785843e-01 1.211283535934526526e+03 1.215619003377516265e+03 1.213355518117189149e+03 2.436464106403328458e+02 3.519344511430464451e+01 3.161609274572357435e+02 2.758505401640658494e+00 1.212640945650334515e+03
2.049859789620938102e+02 7.552070655345070049e-01 1.215729971488622823e+03 1.215931826309185453e+03 1.214688852870836627e+03 3.965087764542794844e+02 2.838778251012936380e+02 7.077842430867971046e+00 3.353714470947145365e+00 1.215802605403519465e+03
2.107732279233944155e+02 8.371806325066235566e-01 1.215688350114839750e+03 1.212263031558784860e+03 1.210713239412214307e+03 2.979588614248985436e+02 3.156374627078518529e+02 8.608590370744821030e+01 3.319597250247067866e+00 1.213531019688513425e+03
2.048422749436898584e+02 7.253585572411094251e-01 1.216980836604929209e+03 1.215660417650516138e+03 1.217405031790891371e+03 3.496761385327978360e+02 2.159123541698097526e+01 2.731134740296542418e+02 3.145741513350065244e+00 1.217116383688125325e+03
1.977295731869891426e+02 6.815727655442505029e-01 1.215704327220803634e+03 1.212816032402498649e+03 1.216525081709079586e+03 3.978641954823430638e+02 2.283261287903117704e+02 3.488602092809512811e+01 3.343335721336850863e+00 1.214750064795603066e+03
2.006042183845091813e+02 7.170043385343145559e-01 1.216154168539596185e+03 1.215543809032272975e+03 1.211410516197879588e+03 8.986269906832750110e+01 1.159905357953697091e+01 2.397888343252653840e+02 1.701113713965057617e+00 1.212800168570702681e+03
1.967725277652069451e+02 6.647454600625248844e-01 1.215729551279594489e+03 1.212128585079929508e+03 1.218435794088518378e+03 3.755278528843518870e+02 2.516755819836396881e+02 1.234836626137375148e+01 3.250208798925893205e+00 1.214364755519398159e+03
1.951928026324875418e+02 7.257393330318130387e-01 1.211113364088016851e+03 1.215783133703758267e+03 1.214173917800426125e+03 6.450915955046440331e+01 4.468263864696224275e+00 2.684940518581190645e+02 1.728913518951192829e+00 1.213610186165563846e+03
2.015372528120352342e+02 7.237750208061672907e-01 1.213207400732125961e+03 1.215851120390577989e+03 1.213972735641071949e+03 1.827131517255616302e+02 1.181708392386735618e+01 2.681884549704213327e+02 2.295946204305004290e+00 1.213718499697078869e+03
2.005824404094142892e+02 7.564020519409508925e-01 1.210347824403990671e+03 1.215610668778551144e+03 1.212904835628290130e+03 7.301469070051251720e+01 1.894892034338684894e+01 2.745313600120597357e+02 1.827153814201762927e+00 1.212535316869429835e+03
1.923009291626776758e+02 6.544911313455090696e-01 1.215650260209311227e+03 1.216206388430970947e+03 1.215725975363632415e+03 3.284243468512874529e+02 2.346231495767912918e+02 3.381420635593864743e-01 2.929708353177222335e+00 1.215881906436151894e+03
2.049561942445201339e+02 8.978651411947097261e-01 1.212764183805660423e+03 1.215778024447073221e+03 1.214760522328702336e+03 1.422881534204923639e+02 3.629907717149276891e+01 3.019549387447679010e+02 2.344609154693070074e+00 1.214246267909636344e+03
2.077810892051080032e+02 8.778978105600308002e-01 1.215744432027850735e+03 1.211465782476861023e+03 1.219527726474792644e+03 1.953052520956969431e+02 3.275446028693277185e+02 5.020791949138443044e+01 2.757988114552252235e+00 1.213630339384851595e+03
2.002936932954642089e+02 6.799772609939935819e-01 1.215693084704390458e+03 1.212297455094004363e+03 1.217338200585796812e+03 1.855105845546999888e+02 2.636168399706649552e+02 3.536465710120113215e+01 2.418908322349746953e+00 1.213965572077654997e+03
1.963566721988988775e+02 5.906072769038802628e-01 1.217814270221865854e+03 1.215697881848875568e+03 1.219211801546217430e+03 2.502729215046904585e+02 2.898883026415356667e+00 2.170542494520223613e+02 2.394754650897801707e+00 1.218446317187029763e+03
1.936351003114917830e+02 6.341138037680570383e-01 1.215674343495528547e+03 1.216187739851514152e+03 1.212367055076842234e+03 1.748433150689904494e+02 2.270353167091962518e+02 9.423529032022019081e+00 2.124109524298880114e+00 1.215881959170777236e+03
1.959971971626647473e+02 5.873300092040556475e-01 1.212613013595295115e+03 1.215626582907817010e+03 1.210401140873482746e+03 2.036432990272610937e+02 1.202552377525091920e+01 2.208234381145710472e+02 2.227033178208274400e+00 1.211577041986688982e+03
1.895525884912445349e+02 6.207929916318263297e-01 1.210066236638143664e+03 1.215684981879914403e+03 1.217669450625562604e+03 2.556665610841880323e+02 8.725568551665891448e+01 2.144507400343243830e+02 2.940466237214780065e+00 1.213871197382399259e+03
1.972837760345329343e+02 6.591707315052555138e-01 1.215561601981984495e+03 1.215981405105266731e+03 1.218245981706624207e+03 3.787205823460510601e+02 1.485798008833002370e+02 9.207811624920128679e+01 3.139530841959023544e+00 1.216061372143639119e+03
2.109182050230779737e+02 8.963665605206079245e-01 1.211181808884149632e+03 1.215792692758059275e+03 1.213792294016660435e+03 3.864618738984670898e+01 5.065608137985285708e+01 3.279601665489466313e+02 1.978313987988806977e+00 1.213793365437879174e+03
1.980055077378097508e+02 6.880815852359198903e-01 1.215619207117447331e+03 1.216262012866682880e+03 1.213488736982202681e+03 3.447296048516393512e+02 2.000025664795377907e+02 5.787762324939713920e+01 3.043399153212060781e+00 1.215627929597251523e+03
2.070665413856402211e+02 7.667875528959529063e-01 1.215711360542492457e+03 1.216021243029205834e+03 1.215975291478490135e+03 3.277201127420748321e+02 2.586787440188551273e+02 1.597385365471239105e+01 2.909077953322187327e+00 1.215851433300013241e+03
1.991085133158598239e+02 7.557683352053383707e-01 1.215667615059483751e+03 1.216206909602663700e+03 1.214639509825670302e+03 3.483639670498008627e+02 2.039483345354058486e+02 5.752895689952680414e+01 3.062858781519298912e+00 1.215750984955360764e+03
2.015323101525817151e+02 5.234580068998093694e-01 1.215856651681573112e+03 1.211027002565739167e+03 1.218536101170420125e+03 2.842564140448301941e+02 1.894985293993145774e+02 7.518500841002182078e+00 2.388070895037976982e+00 1.213996864958747665e+03
2.002723805263941301e+02 7.794505857275580984e-01 1.215721392775410322e+03 1.210071881703659528e+03 1.212366707235380773e+03 2.999198084809231659e+02 2.543446997288028513e+02 7.905194068987520950e+01 3.162275533126424953e+00 1.213033767019818242e+03
