weight logl B
3.523621667610376714e-83 -4.740153014057759719e+02 4.363487252407261252e+01
1.005465942224373843e-82 -4.729642545981241710e+02 8.653526509302037084e+01
5.012479350095368078e-82 -4.713552749833561393e+02 8.642059209287954502e+01
1.204781193549837652e-81 -4.704758225949663029e+02 4.379479001825167472e+01
7.277155093832849272e-81 -4.686748805612860451e+02 4.387690783569151165e+01
2.063238859192516088e-80 -4.676302584604745789e+02 4.392477531160754722e+01
3.509542912812425449e-80 -4.670965496655826428e+02 8.611510926078142347e+01
1.325071903712386159e-79 -4.657654836523979611e+02 8.601903495698162772e+01
1.335020845132060347e-79 -4.657555034712549968e+02 8.601831351471160758e+01
2.070292283384785883e-79 -4.653142605803041079e+02 4.403152681666202284e+01
5.465785041779010427e-79 -4.643409426170055667e+02 4.407665074000328786e+01
9.617880384462380870e-79 -4.637733264711714583e+02 8.587470284999383807e+01
1.619175044745483066e-78 -4.632499484964191652e+02 8.583667521612503037e+01
4.081863607298308034e-78 -4.623228116336977109e+02 4.417071220005907151e+01
2.941623003970051633e-77 -4.603453187201303081e+02 4.426354210257986921e+01
2.965474239156259845e-77 -4.603347432259160996e+02 4.426404033379476033e+01
3.560205644079222652e-77 -4.601494618829419778e+02 8.561045615998465053e+01
4.674359198023500880e-77 -4.598746881079241575e+02 8.559032922155229528e+01
7.852037736992575642e-77 -4.593535071088899713e+02 4.431035145787305396e+01
2.237177652980516544e-76 -4.583039800032529456e+02 4.436006913684430231e+01
2.876022390523615144e-76 -4.580502868732055504e+02 8.545636318935230236e+01
6.510236835910517989e-76 -4.572308192624514049e+02 4.441110423901866966e+01
1.637888914635122746e-75 -4.563057018398922082e+02 4.445526103395879147e+01
4.791602710305693473e-75 -4.552297450548285269e+02 4.450680798184889397e+01
9.090280299119553557e-75 -4.545869042616395745e+02 4.453770370846255133e+01
1.186881881244921383e-74 -4.543176953119946120e+02 4.455066424510878420e+01
1.574956379475216006e-74 -4.540322973360234755e+02 8.515926053749441849e+01
1.687438643101983807e-74 -4.539608131288860022e+02 4.456786575336096945e+01
1.886128087597363277e-74 -4.538469988154902239e+02 4.457335636908236154e+01
2.604553216849661563e-74 -4.535217637616970023e+02 8.512130323204658566e+01
3.004998441704125226e-74 -4.533762478629269026e+02 4.459609117741353401e+01
7.105576053504205208e-74 -4.525131450768840295e+02 4.463787915768804027e+01
7.428009513095701050e-74 -4.524662669881490729e+02 8.504267844068404258e+01
6.213686094567169872e-73 -4.503396855254977709e+02 8.488364503344210732e+01
6.867490532789531906e-73 -4.502371410589184961e+02 8.487595514384049977e+01
1.110623670333019098e-72 -4.497539330036561296e+02 8.483969246727079394e+01
1.257098191247913718e-72 -4.496275486842496321e+02 8.483020063364409680e+01
1.369879238949660270e-72 -4.495391321371553204e+02 8.482355850349149762e+01
4.526950158151028048e-72 -4.483413062678719143e+02 4.484180441840565123e+01
1.360954210020777200e-71 -4.472380835546246090e+02 4.489627968723409879e+01
2.707231078718745542e-71 -4.465478432629770396e+02 4.493048138394241420e+01
4.081540784758586882e-71 -4.461347950729141303e+02 4.495099213408649064e+01
4.926065586060905717e-71 -4.459442290194911038e+02 4.496046624165842331e+01
7.400075300027266756e-71 -4.455347794575263833e+02 4.498084619188821165e+01
1.206882996801853733e-70 -4.450431435401515046e+02 8.448383663304099400e+01
1.392450448436388776e-70 -4.448976194327897247e+02 4.501262537883323489e+01
2.577550161836118943e-70 -4.442793451422203361e+02 8.442573288242928697e+01
5.869798027598527040e-70 -4.434538643146861432e+02 8.436280688432421471e+01
1.173118890565128256e-69 -4.427589335268603463e+02 4.511988126347243622e+01
1.522535786890509601e-69 -4.424957222217035451e+02 8.428959753297112911e+01
3.770733483109428837e-69 -4.415863299069860659e+02 8.421994196711467850e+01
6.090819245994667953e-69 -4.411043168515498110e+02 8.418295375364846223e+01
2.364118149695588272e-68 -4.397456092773663840e+02 8.407843453397458688e+01
4.054954069310481235e-68 -4.392035749938058871e+02 4.530022398680636542e+01
4.082444111143820016e-68 -4.391943184984738764e+02 8.403591754194434316e+01
6.743182236425281133e-68 -4.386899823989788274e+02 4.532649047557939781e+01
7.773842558335251781e-68 -4.385452497744936409e+02 4.533390242188035302e+01
1.341311536198667680e-67 -4.379972813677395607e+02 4.536200433861083781e+01
3.172735342743266967e-67 -4.371338351614231215e+02 8.387644481988320422e+01
6.582636357014075423e-67 -4.364014939341341233e+02 8.381954838683556375e+01
2.254697070597157254e-66 -4.351678285412272089e+02 8.372344350433446891e+01
1.586910550161620549e-65 -4.332139699995514093e+02 8.357055763263991821e+01
3.779396784286610449e-65 -4.323436946593792527e+02 4.565569229318808908e+01
4.870888626351041172e-65 -4.320874826854742423e+02 8.348202949052431165e+01
8.679949292870536120e-65 -4.315072433885798091e+02 4.569973836609645446e+01
1.129590686879958483e-64 -4.312413186393005162e+02 4.571377437421288903e+01
1.779291846565095452e-64 -4.307844585362690850e+02 8.337927337125228178e+01
2.254451014776553085e-64 -4.305452674915177340e+02 8.336036915819339299e+01
7.697894409464353754e-64 -4.293147271442576312e+02 8.326290837826429936e+01
1.984789904701326453e-62 -4.260624907293404249e+02 8.300363474791610940e+01
3.169005476760679022e-62 -4.255920859874804592e+02 8.296592653843686094e+01
9.680564488688059389e-62 -4.244728835818823427e+02 4.607651523390043025e+01
1.724232332757189507e-61 -4.238931367764816969e+02 4.610809043943326913e+01
3.024387806718888302e-61 -4.233287100103661942e+02 8.278374499382941565e+01
1.024971933561576355e-60 -4.221056683801052714e+02 8.268477903420281905e+01
1.595059275842314315e-60 -4.216609227113458473e+02 8.264869901180779266e+01
9.336060950613588247e-60 -4.198914491869090853e+02 8.250465737391984078e+01
1.778744953588927359e-59 -4.192443404840723815e+02 4.636429097727402393e+01
2.592340122453462873e-59 -4.188651875274717895e+02 8.242075046262942806e+01
6.716410063291400822e-59 -4.179106947224172472e+02 4.643880223660524820e+01
1.185747372341058180e-58 -4.173397901546995854e+02 4.647084033008312787e+01
1.540984781237639334e-58 -4.170752417440526187e+02 8.227375156096651665e+01
1.761616537029600991e-58 -4.169389315499938675e+02 8.226252269685684837e+01
1.768211615600238526e-58 -4.169326947753070272e+02 8.226200881085971162e+01
2.613710613164318628e-58 -4.165393925218850200e+02 4.651590143030144020e+01
8.306626345442459711e-58 -4.153806098732820828e+02 8.213380150786669276e+01
1.675929905487182802e-57 -4.146762101527638151e+02 8.207540259855295517e+01
1.810838342298813029e-57 -4.145962884208602190e+02 4.662600496547098317e+01
4.734159515490513003e-57 -4.136327741252134729e+02 8.198864777516931213e+01
7.272413250067226808e-57 -4.132009901486198942e+02 4.670569824269338000e+01
8.991102620965255097e-56 -4.106837577477726882e+02 8.174182655529978092e+01
1.774168630052743252e-55 -4.100015762096900289e+02 4.689047689489396475e+01
2.159399888363298979e-55 -4.098025777918264794e+02 4.690206561656178508e+01
8.167212297276324405e-55 -4.084697805068972229e+02 4.697997618927968233e+01
1.790599160716689594e-54 -4.076822727619637590e+02 4.702625451209991070e+01
5.464974151879601015e-54 -4.065639636606047134e+02 4.709228748997643521e+01
5.970513337903467535e-54 -4.064729901425089338e+02 4.709767561061670449e+01
9.178361954683402590e-54 -4.060404743000635790e+02 4.712332635064429098e+01
3.715551464466787166e-53 -4.046397108496621513e+02 8.122812349429474921e+01
4.286068274089762967e-53 -4.044943681329878018e+02 4.721548261229361287e+01
4.770633253640421706e-53 -4.043847589058059384e+02 8.120621363280218930e+01
7.958128435725817943e-53 -4.038705441084002814e+02 4.725287306918859542e+01
9.698860856858666337e-52 -4.013676444253014779e+02 4.740411281825350898e+01
1.006975925733917675e-51 -4.013276160669502133e+02 8.094191232945074432e+01
1.041112097391328978e-51 -4.012917783072352904e+02 4.740872807262802269e+01
1.615441928428887057e-51 -4.008499592143471091e+02 4.743564248625872182e+01
2.135978972926311560e-51 -4.005681426965693390e+02 4.745284282112578467e+01
2.972232172680373039e-51 -4.002352545296653261e+02 8.084675311240272322e+01
6.015614792376273992e-51 -3.995277092194082798e+02 8.078490970509093927e+01
6.145346378943600834e-51 -3.995038726644470444e+02 8.078282340318939703e+01
8.514537634227114319e-51 -3.991752927609923063e+02 8.075404529784906060e+01
1.004398712468147925e-50 -3.990075936140801787e+02 8.073934393534312903e+01
7.199438803078874697e-50 -3.970354796015217289e+02 4.767066654179203056e+01
1.869673563672003130e-49 -3.960786337367480883e+02 4.773038606208081092e+01
2.494966326014252336e-49 -3.957876223549701535e+02 4.774861116994881627e+01
2.929164677610298913e-49 -3.956246802980786015e+02 8.044076501014093594e+01
4.263553536529569965e-49 -3.952467946114302322e+02 8.040716970024290333e+01
7.033654071498850801e-49 -3.947436912341381685e+02 4.781423064128864553e+01
9.446989851417178287e-49 -3.944462014309738151e+02 8.033582966990698537e+01
3.840428978811390194e-48 -3.930412284209087375e+02 8.021008678022440108e+01
7.320257219288626468e-48 -3.923936670278981182e+02 4.796335436474616642e+01
8.014767564787665448e-48 -3.923005267088865367e+02 8.014351055790747580e+01
1.409131459464321897e-47 -3.917337538731098903e+02 4.800558684348118277e+01
2.824524606113888040e-47 -3.910358873320910789e+02 8.002937990631497200e+01
2.925322580548466212e-47 -3.909983226429558272e+02 4.805283994481839471e+01
3.089455757089482763e-47 -3.909412324565018935e+02 8.002081387958465086e+01
3.430224410206562068e-47 -3.908341017167531390e+02 8.001111481651497570e+01
3.981457679790522596e-47 -3.906825793980606250e+02 7.999738950119620995e+01
5.923002015570611127e-47 -3.902828839839166903e+02 4.809900027841116099e+01
5.965298930885052505e-47 -3.902732682330661191e+02 4.809962198717546755e+01
3.274759018191432220e-46 -3.885678980243646947e+02 7.980493662141118705e+01
3.408335467213428941e-46 -3.885254182691751339e+02 7.980105323628676217e+01
3.984369144360916405e-46 -3.883667633163659048e+02 4.822357616826864302e+01
4.122757577350999214e-46 -3.883301200541518483e+02 4.822597213511110681e+01
8.961289392385070193e-46 -3.875512281864794204e+02 4.827702352229552218e+01
1.131006592691357235e-45 -3.873159491893202357e+02 7.969019467296531900e+01
1.255771103472119922e-45 -3.872088074065395631e+02 4.829954151806451534e+01
1.332356504357245382e-45 -3.871471080332976271e+02 4.830360380860785341e+01
1.633211513032847893e-45 -3.869410088857093797e+02 7.965571251707362421e+01
1.800957621561498415e-45 -3.868407386801063694e+02 4.832379727457194463e+01
3.251545021998588303e-45 -3.862474269407557586e+02 4.836300880318679418e+01
3.301570917059701674e-45 -3.862296588248427724e+02 7.959013969609370065e+01
3.992474707705672986e-45 -3.860371459493835573e+02 7.957235924345866351e+01
1.282228548500621394e-44 -3.848678725049539935e+02 7.946404667840891989e+01
1.741629388043284465e-44 -3.845591510175654548e+02 4.847535395649080670e+01
3.783878474348271433e-44 -3.837807225875094446e+02 4.852754296209838003e+01
4.952851392331910746e-44 -3.835090086729360337e+02 7.933747464958153728e+01
6.289632204152741076e-44 -3.832675695266298135e+02 7.931490613408168144e+01
8.652927700154725238e-44 -3.829460743964009453e+02 4.858377863675074337e+01
2.269863047916831337e-43 -3.819791675311716972e+02 4.864928931258284450e+01
2.679219805142187526e-43 -3.818108613948752463e+02 4.866073285708473151e+01
3.362706645923857012e-43 -3.815811408304543875e+02 7.915658628308744937e+01
6.823416068427188916e-43 -3.808710267932801798e+02 7.908956018604975213e+01
7.131688958959176096e-43 -3.808243389425169880e+02 7.908514582003600424e+01
7.742725389575339905e-43 -3.807396332863918360e+02 7.907713444068349418e+01
1.182302992320827532e-42 -3.803138377117211348e+02 7.903681598131309727e+01
1.842523840638132253e-42 -3.798676656522511621e+02 7.899448329944533498e+01
4.741083537834754274e-42 -3.789200362324736489e+02 7.890428180522755497e+01
7.703501882660783736e-42 -3.784321269211068284e+02 7.885768371012518685e+01
9.091514399025771130e-42 -3.782639604416708607e+02 7.884159811386309968e+01
1.002068406788723462e-41 -3.781641505729621713e+02 7.883204499503710849e+01
2.132373922086188527e-41 -3.774064809670235263e+02 7.875937886709976965e+01
2.940977962095689309e-41 -3.770824746773359948e+02 4.898727139186848945e+01
8.424565227920823603e-41 -3.760275649736304331e+02 7.862645485565406034e+01
9.626679430151073988e-41 -3.758916784923403611e+02 4.907109439293739683e+01
2.122809722539527889e-40 -3.750983911985331360e+02 7.853638440653142538e+01
5.941438724359760229e-40 -3.740666804370139289e+02 7.843589330052587627e+01
3.222623744682990728e-39 -3.723733508022487513e+02 7.826983814758867197e+01
3.275940121375027263e-39 -3.723544417696994060e+02 4.932406101982010682e+01
3.627006805736141469e-39 -3.722501389208464389e+02 7.825770019141316425e+01
6.034520157086403155e-39 -3.717385503161767701e+02 4.936873323349976062e+01
6.216400365858677921e-39 -3.717063556376415363e+02 7.820403972032636375e+01
3.344085507815882595e-38 -3.700212682991459587e+02 7.803680175467120250e+01
5.091403859638666305e-38 -3.695984079646314058e+02 7.799460462851200759e+01
1.421595553653346103e-37 -3.685690966014190053e+02 7.789149683922397571e+01
1.509600907858681555e-37 -3.685065311551043123e+02 7.788521142511871176e+01
3.277652855812909570e-37 -3.677287488980691705e+02 4.966434366482314999e+01
5.763666024839798989e-37 -3.671618027366694150e+02 7.774960816873185365e+01
1.046742091005670517e-36 -3.665626088084463845e+02 4.975192164786557214e+01
1.554492314412695012e-36 -3.661646423721576866e+02 7.764841511497358795e+01
1.990205677426234936e-36 -3.659150533896863635e+02 7.762300000205537742e+01
2.591519117426561003e-36 -3.656485471429787140e+02 7.759582362917808496e+01
2.651422645476435039e-36 -3.656231950352757849e+02 7.759323632091307843e+01
5.321832331969107364e-36 -3.649239737112166040e+02 4.987626168533757465e+01
7.328508077138403321e-36 -3.646015194199335383e+02 4.990090888427930338e+01
7.345795034791294145e-36 -3.645966633331718185e+02 4.990128052174868145e+01
8.365269563653026216e-36 -3.644642028194703016e+02 4.991142299441933972e+01
1.143346284002677299e-35 -3.641492469860168057e+02 7.744218297936679107e+01
2.524233679942252579e-35 -3.633547687620066426e+02 4.999677215419532672e+01
2.601775951153911256e-35 -3.633220120155929180e+02 7.735685554241760542e+01
2.839241350635289928e-35 -3.632321693991489155e+02 7.734756427038898607e+01
2.113900726250749800e-34 -3.612220862663853040e+02 7.713842259374067112e+01
2.509149015952531580e-34 -3.610481775343960180e+02 7.712021250742148482e+01
2.716928022991478414e-34 -3.609661193538449879e+02 5.018301693448311340e+01
4.471225889141901492e-34 -3.604654585734278953e+02 5.022249572579098498e+01
6.870507920117335715e-34 -3.600333831560237741e+02 7.701357784194382816e+01
1.073485537438403501e-33 -3.595846252336887119e+02 7.696621587664894548e+01
4.085696304695435090e-33 -3.582455439317782293e+02 7.682412176347990851e+01
4.566869262035957360e-33 -3.581317081924589729e+02 7.681198857678947434e+01
6.680664458624749823e-33 -3.577488186471346125e+02 5.043948649592729794e+01
8.238852888890957524e-33 -3.575366749778731901e+02 7.674842794537879342e+01
8.401926720203651698e-33 -3.575145750485899043e+02 5.045842141085255150e+01
8.485514785005797701e-33 -3.575021755327379651e+02 5.045942473238890358e+01
8.865267595770964629e-33 -3.574558949748716259e+02 7.673978104556708502e+01
9.422879658581530294e-33 -3.573923953614776110e+02 7.673298083116976898e+01
1.928693984826792180e-32 -3.566736079245383735e+02 5.052670242363487318e+01
5.585266546287515791e-32 -3.556078188498267991e+02 7.654075529463429461e+01
1.131648365839035522e-31 -3.548991906129613199e+02 7.646381742417038652e+01
1.201784017067860241e-31 -3.548365587799344212e+02 5.067753715833822525e+01
1.565961673751906220e-31 -3.545693657903102576e+02 7.642788702690890545e+01
1.727612638441177262e-31 -3.544686254359185114e+02 5.070803010778400477e+01
4.162385000870222588e-31 -3.535867776860959566e+02 7.632038606546225878e+01
1.746747458700204275e-30 -3.521500253570320638e+02 5.090243481851215535e+01
