m0 p a1 b1 m_100 m_200 m_300 m_400
1.513033719019816914e+01 9.954744117161513373e+01 1.159866352736024453e+00 7.513528310695054557e-01 1.631118940348667223e+01 1.633121184408803472e+01 1.635025452906263865e+01 1.636830192208644519e+01
1.500365571677438759e+01 1.000458922721290804e+02 1.284033876939643548e+00 6.779058736735592561e-01 1.628573042068467913e+01 1.628376059756321226e+01 1.628178014071279733e+01 1.627978906658492875e+01
1.509059095084957391e+01 9.980901287018855328e+01 1.339738536594648366e+00 7.944379334713147500e-01 1.643978398384042094e+01 1.644904345209675967e+01 1.645810655374140197e+01 1.646697197868765272e+01
1.501083966363994548e+01 9.866996885470673817e+01 1.069508365944608741e+00 9.428635801882645495e-01 1.615627461509514973e+01 1.622398966869865333e+01 1.628300774657081718e+01 1.633290575281350954e+01
1.515007422561610362e+01 1.016794117493910790e+02 1.419655697788744675e+00 3.254257946740679586e-01 1.652838071781087237e+01 1.647220073006754149e+01 1.640179446517000983e+01 1.631791950496422317e+01
1.504844970571431517e+01 1.009025603667845701e+02 1.301343248164684496e+00 8.038370857393530855e-01 1.630258452297844940e+01 1.625141570361750709e+01 1.619644808002055925e+01 1.613785523252299114e+01
1.507387015726365931e+01 1.016890812153528429e+02 1.476940349458349289e+00 4.073633286240312401e-01 1.650033684979744564e+01 1.643434005356229122e+01 1.635353831036366756e+01 1.625881092339371392e+01
1.503377852404764070e+01 9.933668514480709177e+01 1.145883892583132280e+00 8.226118146515286611e-01 1.621315707781131010e+01 1.624457601609634239e+01 1.627386393371116924e+01 1.630096928350754126e+01
1.503137905026182430e+01 1.002062163477297929e+02 1.382637639479833425e+00 8.305015809157740847e-01 1.640316278029342101e+01 1.639207952219576114e+01 1.638076876845962815e+01 1.636923241013099428e+01
1.510918238280034132e+01 1.014468200992571667e+02 1.312867440221152648e+00 4.192771279188924893e-01 1.637926111391379536e+01 1.632628058028493356e+01 1.626353336767002489e+01 1.619152299491754832e+01
1.513461998013862164e+01 9.857286209792843579e+01 1.072007236721532308e+00 1.038060524950596530e+00 1.629649481563081892e+01 1.637675433196275421e+01 1.644674206265329275e+01 1.650587924666413642e+01
1.507690363982341175e+01 9.995459123130220291e+01 1.347673131398089197e+00 8.623120348082267128e-01 1.642703267256798938e+01 1.642947757350947668e+01 1.643191145412572141e+01 1.643433429458626804e+01
1.504125106978578152e+01 9.871129736117762832e+01 1.350389287153770823e+00 1.000168429729011876e+00 1.646905023967424953e+01 1.653685826960156646e+01 1.659460844230837751e+01 1.664191239179081805e+01
1.507223801630073723e+01 1.015786468947626844e+02 1.566090430980588977e+00 5.288636727575308782e-01 1.657930762800240387e+01 1.650592817595646622e+01 1.641888921518953026e+01 1.631902001096206334e+01
1.509438663877884323e+01 9.995730100340304602e+01 1.367241210176739941e+00 7.936825169011285652e-01 1.646375316803896283e+01 1.646586862238601867e+01 1.646797419675730012e+01 1.647006987598452454e+01
1.497300125813213612e+01 1.006247088090083253e+02 1.253595822201345911e+00 5.630230960624000858e-01 1.620368666003745517e+01 1.617890384375003165e+01 1.615228633667661740e+01 1.612387463536772714e+01
1.503032810878142200e+01 9.888863881308590464e+01 1.275463804131932832e+00 9.989063889665352747e-01 1.637309114601155713e+01 1.643369775705584246e+01 1.648730966955882593e+01 1.653365967012691229e+01
1.503386080501221578e+01 9.946200183423695762e+01 1.081252899286653246e+00 8.595353861364678494e-01 1.614369608089438657e+01 1.617099664748815968e+01 1.619698387314935673e+01 1.622162774379707173e+01
1.502922922472350642e+01 1.022989903646124503e+02 1.374485071117781843e+00 3.258359694031636167e-01 1.634417803672288017e+01 1.625846727276760717e+01 1.614828810598130460e+01 1.601583369027814285e+01
1.506560204996538843e+01 9.897305814341714836e+01 1.207611973019002249e+00 1.047546105007750583e+00 1.633889411470081043e+01 1.639916427608255844e+01 1.645376843282951285e+01 1.650247458421523206e+01
1.501387111648780248e+01 1.012294962193193726e+02 1.257550005345031252e+00 4.484700763313238525e-01 1.623357009001554019e+01 1.618861932772733780e+01 1.613683048829714295e+01 1.607850502873143483e+01
1.512996111557833956e+01 1.007130037982038289e+02 1.410419670312366591e+00 5.407105624438219849e-01 1.651494158271584212e+01 1.648676241866126091e+01 1.645589904166634199e+01 1.642241250995364155e+01
1.509438245035380177e+01 9.986491078847174663e+01 1.177908208485531460e+00 6.247696725373756976e-01 1.627755820874868320e+01 1.628274028704851872e+01 1.628783651938991284e+01 1.629284653762538326e+01
1.508155483775129468e+01 1.000529547896862539e+02 1.357117253859904338e+00 7.597641432108588333e-01 1.643613800674205550e+01 1.643358894173992013e+01 1.643102492479452081e+01 1.642844598426094649e+01
1.514209698629406731e+01 1.007713993879415852e+02 1.320424081562105556e+00 5.588451934827141088e-01 1.643412539719626508e+01 1.640274137230594675e+01 1.636844158182395148e+01 1.633130535831225671e+01
1.517272061021947849e+01 9.996986237067133629e+01 1.173319356907747135e+00 6.861668670402760739e-01 1.634733758088706068e+01 1.634863098024582229e+01 1.634992016056293451e+01 1.635120511721295244e+01
1.507092526682647815e+01 9.973852309582073872e+01 1.175264039464041232e+00 8.761770531144144059e-01 1.626046173326593447e+01 1.627441140858483237e+01 1.628803454734363854e+01 1.630132745323650667e+01
1.511224950286235824e+01 1.014665576409920504e+02 1.362942607061579992e+00 5.106318762452470850e-01 1.642326651141443605e+01 1.636053598227914563e+01 1.628751752497569782e+01 1.620481293136523604e+01
1.507847392943923204e+01 1.008863437034351875e+02 1.362277347555263418e+00 6.237421626412302800e-01 1.640426232448762534e+01 1.636373447079608923e+01 1.631929118056696382e+01 1.627106784649052429e+01
1.514086358375214303e+01 9.873844414521033741e+01 1.202245181883611735e+00 9.429595013165030792e-01 1.641485504820098384e+01 1.647839529491356814e+01 1.653332023023504860e+01 1.657927607158443806e+01
1.510966065825376781e+01 1.002639114694595719e+02 1.186854833890061300e+00 6.514834429977440777e-01 1.628557917979450309e+01 1.627432123910320527e+01 1.626274474925673630e+01 1.625085287656907340e+01
1.509400551082622677e+01 1.017109845187201955e+02 1.292394086983092549e+00 3.792331234289925135e-01 1.633917845724223383e+01 1.627805966237056978e+01 1.620372537376092126e+01 1.611700525306715903e+01
1.513461998013862164e+01 9.857286209792843579e+01 1.072007236721532308e+00 1.038060524950596530e+00 1.629649481563081892e+01 1.637675433196275421e+01 1.644674206265329275e+01 1.650587924666413642e+01
1.501815618615677472e+01 1.007840918104045898e+02 1.339873543579555459e+00 5.312068865326224909e-01 1.633047276143877724e+01 1.629978061853979909e+01 1.626602662574525482e+01 1.622929142263777891e+01
1.514806795656708971e+01 1.004879691577017979e+02 1.296911084256255009e+00 6.301960103420540804e-01 1.642515041798070641e+01 1.640413301485522268e+01 1.638194639562946975e+01 1.635861121285821440e+01
1.511059483773607326e+01 1.007308202524878311e+02 1.330544168518283499e+00 5.980976978160441604e-01 1.641250155110906306e+01 1.638115913624656272e+01 1.634717688151666692e+01 1.631062539154043023e+01
1.503377852404764070e+01 9.933668514480709177e+01 1.145883892583132280e+00 8.226118146515286611e-01 1.621315707781131010e+01 1.624457601609634239e+01 1.627386393371116924e+01 1.630096928350754126e+01
1.502566854619054126e+01 9.939954125821466846e+01 1.263003812433701967e+00 8.903238196897120815e-01 1.632154757625061947e+01 1.635255611487086114e+01 1.638165330751628090e+01 1.640879724046084220e+01
1.505803592564277871e+01 9.960291183726945974e+01 1.148993354744982653e+00 8.510674118231662533e-01 1.622798519594269351e+01 1.624820704759120460e+01 1.626768214749135666e+01 1.628639827633735138e+01
1.510580160598175681e+01 9.960200733367440762e+01 1.149441508296977332e+00 7.983201060051126063e-01 1.627492181403241744e+01 1.629386361125521177e+01 1.631205656683407312e+01 1.632948921365475314e+01
1.516690219184170907e+01 9.886039422790216236e+01 1.221072334960277672e+00 9.724007653808435236e-01 1.645514148391751164e+01 1.651555335294146332e+01 1.656889335460810386e+01 1.661488179211554694e+01
1.506202275823807213e+01 9.923092501464184068e+01 1.101367451201465286e+00 8.302313612111849039e-01 1.620249831637108784e+01 1.623890244510247172e+01 1.627251628429646857e+01 1.630326013817375497e+01
1.508723547540497734e+01 9.980089712170493499e+01 1.183449977305031098e+00 7.578603434747943624e-01 1.628009197951960374e+01 1.628931108093223301e+01 1.629834130841343409e+01 1.630718124310523365e+01
1.513154243489132433e+01 9.842702552019184736e+01 1.018747638044290582e+00 1.069074720734267459e+00 1.625232656918718277e+01 1.634307209139407391e+01 1.642161245340343712e+01 1.648715642596624420e+01
1.508265997699777117e+01 9.881619017955605955e+01 1.337060157645462155e+00 9.278204482834695455e-01 1.648570712036552877e+01 1.654374836149530026e+01 1.659351515854440962e+01 1.663472567190368778e+01
1.512233535741326662e+01 9.916777707998986102e+01 1.179893735710127345e+00 9.886262271085968223e-01 1.635269427099070683e+01 1.639973942513430316e+01 1.644323378432841665e+01 1.648305644747772192e+01
1.506638148296990032e+01 1.002085569677562376e+02 1.293875817034646047e+00 6.742975733476530564e-01 1.635132930599386114e+01 1.634218158730738679e+01 1.633281570819503870e+01 1.632323327021192227e+01
1.498612962375776370e+01 1.020267651184108786e+02 1.388798520782385637e+00 2.314702639704453446e-01 1.633530800338961697e+01 1.627469634529622766e+01 1.619403621134854987e+01 1.609458257167798578e+01
1.502706561966089716e+01 1.006372010310640235e+02 1.244260754315201112e+00 7.159950162564641118e-01 1.624186493130172693e+01 1.621048109271434257e+01 1.617722452251854293e+01 1.614214784857970031e+01
1.511955288950875342e+01 1.003313589835822199e+02 1.269430726711462398e+00 6.151798438066720109e-01 1.637594554560076432e+01 1.636236647948368272e+01 1.634825226493723349e+01 1.633360897946154822e+01
1.501221026674254944e+01 1.012597040750934809e+02 1.405648108494300885e+00 5.724807628722512476e-01 1.636886413505580506e+01 1.631158529716284988e+01 1.624637164284002111e+01 1.617362140844223006e+01
1.515481892314298662e+01 9.887662837726378484e+01 1.155001838222078803e+00 8.793953107176566419e-01 1.636960185676186086e+01 1.642319519038654718e+01 1.647032777290757011e+01 1.651075952423795457e+01
1.509249901800844995e+01 1.006155356785675679e+02 1.338323742384703863e+00 6.452599978969644212e-01 1.640503736403450930e+01 1.637731289253952838e+01 1.634769030458458161e+01 1.631621336302350045e+01
1.510033630704193541e+01 1.013806804756266757e+02 1.388416333311102591e+00 5.565759645969059477e-01 1.643610497639619439e+01 1.637368264611692226e+01 1.630194243328590531e+01 1.622140930652863133e+01
1.519999178421799613e+01 9.885872161449756845e+01 1.077301516160620309e+00 7.832523702590528103e-01 1.633122497023729736e+01 1.637920721983103434e+01 1.642098769927156354e+01 1.645634667523234640e+01
1.509919652297223891e+01 9.880264006925035858e+01 1.072231064468120110e+00 9.517459615181955712e-01 1.624072052955789758e+01 1.630339820609200530e+01 1.635909739255153994e+01 1.640749530561430092e+01
1.504675241955821363e+01 9.888094360299811569e+01 1.206542671707225622e+00 1.058548044007910249e+00 1.632545396753361189e+01 1.639114998499563569e+01 1.645005110050536246e+01 1.650185961395156298e+01
1.503844249978242331e+01 1.008877011920528730e+02 1.305637811366178624e+00 6.816861986943205665e-01 1.630441758835960542e+01 1.626088646507183455e+01 1.621361995797776601e+01 1.616276249786538344e+01
1.508757976146614865e+01 9.982556545117344626e+01 1.305601739981876008e+00 9.398799012545566711e-01 1.640342173151500305e+01 1.641350334793042975e+01 1.642342513544047122e+01 1.643318589805733509e+01
1.498474791630954606e+01 9.934734078087471687e+01 1.179634469211652714e+00 9.509662797299274217e-01 1.620261966169974244e+01 1.623878221503708730e+01 1.627280844029795759e+01 1.630464037161934954e+01
1.505311273119846760e+01 9.990368958519741227e+01 1.321273026343520840e+00 8.174255150558309424e-01 1.637931279502399917e+01 1.638419117488126275e+01 1.638902071812843175e+01 1.639380124757195389e+01
1.505432662283419987e+01 1.013035729205294047e+02 1.433056277120952515e+00 5.160263121149810672e-01 1.644102519452898648e+01 1.638560752778833418e+01 1.632149196970791749e+01 1.624909741772351168e+01
1.510152490958563298e+01 9.889204100850173518e+01 1.118233438875524399e+00 9.273456643313515713e-01 1.628221546477482207e+01 1.633882412590542543e+01 1.638930392542798842e+01 1.643340481573786249e+01
1.504032420047016316e+01 1.002948851266117458e+02 1.262364225181331179e+00 5.810193142026633950e-01 1.629174005581301188e+01 1.628036461780416388e+01 1.626856599369778777e+01 1.625634820998659080e+01
1.510314554561370848e+01 9.987108958497582023e+01 1.218918803666909412e+00 6.856066141387024970e-01 1.632758456402793712e+01 1.633302424260865848e+01 1.633838302723374625e+01 1.634366056543487389e+01
1.515311141851431742e+01 9.916379527959475126e+01 1.274854390475390176e+00 7.947711565911301790e-01 1.646826675227110570e+01 1.650487660978088655e+01 1.653769263310546833e+01 1.656662272152210491e+01
1.512947038878875716e+01 9.938433757514644640e+01 1.277094758935575669e+00 8.170336123452806021e-01 1.643739112132466573e+01 1.646623586110371562e+01 1.649305567314900500e+01 1.651780993090160621e+01
1.513999320737760357e+01 1.003660143175003725e+02 1.424672925358510867e+00 7.142370201317262968e-01 1.654792792084260711e+01 1.653045053603507597e+01 1.651224315402979315e+01 1.649331533379528381e+01
1.501375521096229448e+01 1.013648175877704034e+02 1.365186919300303003e+00 5.107253777760618618e-01 1.633090414802703449e+01 1.627344487694604780e+01 1.620697531107997236e+01 1.613197089322941125e+01
1.500243302599741924e+01 1.007122331114503311e+02 1.325674598984051045e+00 5.802597735976533500e-01 1.630102408111279999e+01 1.627137699455190400e+01 1.623922489147744841e+01 1.620463124320979631e+01
1.514804861736327979e+01 9.926452954088121317e+01 1.209712153334610463e+00 8.944498980697908053e-01 1.639807476179569079e+01 1.643568016653110320e+01 1.647049550061928613e+01 1.650244532536678577e+01
1.499011657947647436e+01 9.974870922074441637e+01 1.219771508047768904e+00 8.101774517262718689e-01 1.622255891762936031e+01 1.623492096300457987e+01 1.624697112637652552e+01 1.625870638861292505e+01
1.500916385621826521e+01 1.013700307195317549e+02 1.642385908939200334e+00 3.923798217219793827e-01 1.661235148010123908e+01 1.656159940294168820e+01 1.649965929183436586e+01 1.642697753443591679e+01
1.495308932321975526e+01 1.006072006164063168e+02 1.310447284973806248e+00 7.006130188445158780e-01 1.623603271756071820e+01 1.620668414511981581e+01 1.617553308975343995e+01 1.614262434204659158e+01
1.505795021554586910e+01 9.950594629746724706e+01 1.363406965622866451e+00 8.427825801238633119e-01 1.644698133819237995e+01 1.647125377521662770e+01 1.649415087179264461e+01 1.651565034586867142e+01
1.509866620228715206e+01 9.974967789722353473e+01 1.124719315506183648e+00 7.439191068649382288e-01 1.623497509322869448e+01 1.624628216600732600e+01 1.625730392502907407e+01 1.626803763012686588e+01
1.502794854701099680e+01 1.014916728687095144e+02 1.478168609844502157e+00 5.015784486055139269e-01 1.645356525433921036e+01 1.638886436075759079e+01 1.631256585192855724e+01 1.622531993761557700e+01
1.510130300807911397e+01 1.015051286062730753e+02 1.397091462679354024e+00 5.261521309211971698e-01 1.644338581141576938e+01 1.637673599561745164e+01 1.629902314040033673e+01 1.621092132302997157e+01
1.510321912167088776e+01 1.014020495575774135e+02 1.454607112752096754e+00 3.983802355922705374e-01 1.651777459158091688e+01 1.646705355313599739e+01 1.640604568649973061e+01 1.633521114829225240e+01
1.510130300807911397e+01 1.015051286062730753e+02 1.397091462679354024e+00 5.261521309211971698e-01 1.644338581141576938e+01 1.637673599561745164e+01 1.629902314040033673e+01 1.621092132302997157e+01
