weight logl m0 p a1 b1 m_100 m_200 m_300 m_400
5.866686967443692501e-172 -4.060554149737362195e+02 1.577378528641984445e+01 8.835531530751100604e+01 8.465585866733640330e-01 1.199852182665345879e+00 1.723015868364571190e+01 1.689708140257620528e+01 1.583675448450355283e+01 1.473565975303771225e+01
6.231513630807484773e-172 -4.059925857857801361e+02 1.614595032156779553e+01 1.220829192910610459e+02 2.439526190102867531e-01 -1.056826256487340743e+00 1.720732303081626213e+01 1.679512935906015159e+01 1.563085352847029341e+01 1.506332387387763916e+01
9.841005912851533816e-172 -4.055331471147108005e+02 1.536590112605061087e+01 1.737047804499588892e+02 5.951833801566976945e-01 1.009448537193106787e+00 1.437459257054633532e+01 1.653332714161814110e+01 1.428145228752586071e+01 1.612669382841152554e+01
1.709961484653104743e-171 -4.049781491078056774e+02 1.503279856436985895e+01 1.622359181185260866e+02 -9.596860928557084947e-01 1.471186407883493530e-01 1.564886551409330018e+01 1.507537987063797225e+01 1.435334317964731632e+01 1.600168490115821740e+01
1.772864715477324763e-171 -4.049395232328982956e+02 1.535814378537174463e+01 1.309025231883992433e+02 8.717331405175912096e-01 -6.956327142167335609e-01 1.612730045844023152e+01 1.462085251669073571e+01 1.446011503497368267e+01 1.593846746813176196e+01
4.594087674663494825e-171 -4.039848497657847020e+02 1.616733099331952772e+01 9.500963667108159427e+01 1.571038213450741239e+00 3.102660445319038729e-02 1.766364252547251823e+01 1.742741848742256749e+01 1.705519282457638752e+01 1.658713996543582780e+01
5.599397633193214384e-171 -4.037844609280176087e+02 1.654633300813312857e+01 8.949267317546312484e+01 -4.807031121802847196e-01 1.123919586279171767e+00 1.694654825039209811e+01 1.761936422873153774e+01 1.773422957686653589e+01 1.723141705466624529e+01
5.917465388237752850e-171 -4.037267117411345225e+02 1.604955330246372824e+01 5.183432900026340917e+01 1.509766707177409018e+00 2.121607843618384948e-01 1.732120877204104659e+01 1.683573172261089823e+01 1.619732515115570592e+01 1.553017360577337591e+01
1.201811836494818211e-170 -4.030157045796364628e+02 1.446306690164226083e+01 1.703747352030690649e+02 -6.687787532976798843e-01 -1.392086079180696601e-01 1.510683659458298678e+01 1.403168381753981109e+01 1.455650371536630594e+01 1.473477235911104621e+01
1.213764334481927226e-170 -4.030033083108464211e+02 1.542390553766693984e+01 1.236035014530795451e+02 1.129931718319436840e+00 -8.142983674458488252e-01 1.659241965211895220e+01 1.514114943505547650e+01 1.405039255126087205e+01 1.471086133667048124e+01
2.110597722104357102e-170 -4.024475636734881050e+02 1.526233546487907411e+01 7.171669469390437257e+01 -1.882485612032040123e+00 -1.157494915929593304e-01 1.667394994498051020e+01 1.492083976508596521e+01 1.438874327423017618e+01 1.698016495378146828e+01
2.106724541378775591e-170 -4.024469004701911103e+02 1.648610116292600480e+01 9.789185938572047974e+01 5.512334808269070408e-01 -7.796670619514145528e-02 1.702177847464441385e+01 1.699642951970355398e+01 1.696175118643589386e+01 1.691837743391210225e+01
2.482033833128612494e-170 -4.022804565433908692e+02 1.489829080423733743e+01 1.760577638369462932e+02 -1.426351580930033336e+00 -8.062767508949519879e-04 1.619677305662634836e+01 1.396109838225807032e+01 1.530571983747868181e+01 1.509386627584475526e+01
2.636530022951862372e-170 -4.022175711941271175e+02 1.516665496135018998e+01 1.459569675282058938e+02 9.916219930472820465e-01 -1.122185746876475321e+00 1.580386204855163612e+01 1.366988290773163506e+01 1.571602364948655151e+01 1.622791141625364375e+01
7.848765293263411584e-170 -4.011241786295369138e+02 1.491569524633146848e+01 1.093756342568383104e+02 7.821370517738479577e-01 1.103246620897618158e+00 1.502122054704149079e+01 1.431473072264060065e+01 1.377839594154208314e+01 1.356407220240274647e+01
8.330459459020320814e-170 -4.010621162496748866e+02 1.592505391845320162e+01 6.345406975435330565e+01 -4.035329149002482296e-01 1.486484874113303434e+00 1.560082651666224862e+01 1.690460978810990866e+01 1.450900069229004430e+01 1.746126062444959004e+01
1.370795842095533282e-169 -4.005615582906656300e+02 1.578056387897343171e+01 8.316241294529059758e+01 8.074922535950648239e-01 8.114703268932643709e-01 1.679370967028991402e+01 1.556929298729395938e+01 1.464308828255892792e+01 1.532244715136588376e+01
4.034339962986715189e-169 -3.994796070580885043e+02 1.458077904014547421e+01 1.149500135569838051e+02 -1.526799125502748211e+00 -9.122518961203045507e-01 1.420123458098020919e+01 1.558814303410102653e+01 1.633897687200657600e+01 1.597964098369227592e+01
1.869505183668479556e-168 -3.979436908873019547e+02 1.492350034517740198e+01 6.443947490057439609e+01 -5.140654835240638931e-01 -7.324785061140453024e-01 1.564493593595370058e+01 1.407057117202982965e+01 1.581821682274787477e+01 1.408109779403504547e+01
3.784722006007174003e-168 -3.972358922375308907e+02 1.548837263254285901e+01 1.965014318456723856e+02 -1.706388691376576006e+00 7.805295219641301685e-01 1.714845748461038255e+01 1.387978399466661728e+01 1.704043375000950178e+01 1.399769353623738333e+01
3.939117585380653505e-168 -3.971934079403647502e+02 1.509579618830136027e+01 1.560358877705185989e+02 -6.052335758507894070e-01 -1.214923801568323469e+00 1.641938130637417714e+01 1.402494040805786923e+01 1.512826286521359975e+01 1.612553859332075845e+01
4.667732516610248726e-168 -3.970211912642046173e+02 1.447634474724764964e+01 1.240406284049724093e+02 -1.273997387747511922e+00 7.959035776943181872e-01 1.328904415889166657e+01 1.492932755835170155e+01 1.597688150724600042e+01 1.506097832817609294e+01
1.149751945311374825e-167 -3.961172333631163269e+02 1.604542462980296236e+01 1.411976603097348288e+02 -6.569445124541957171e-01 1.069556726586853301e-01 1.611258543504454011e+01 1.666751750179368585e+01 1.565544224683427821e+01 1.562570464106495827e+01
1.915507109605091506e-167 -3.956042971857256134e+02 1.401592384400518476e+01 1.095239600902058328e+02 2.700336000016621441e+00 -1.682991539584152818e+00 1.719759898860358760e+01 1.675253173338628443e+01 1.551064803800933767e+01 1.383354641612257119e+01
2.218114596238707731e-167 -3.954551220284284909e+02 1.559641252001796019e+01 6.232991009773009239e+01 -3.591565811276797859e-01 1.694713549771689642e+00 1.484771537193884150e+01 1.714238820527936369e+01 1.389446125504801088e+01 1.674833448369676248e+01
2.244655540549967298e-167 -3.954407275071271783e+02 1.515576447300789908e+01 8.035983088183814971e+01 -1.209305472624000899e+00 1.934800471330824223e-01 1.530660463629040535e+01 1.637567729232950242e+01 1.509071073380371253e+01 1.393127695984681580e+01
3.610525946882160140e-167 -3.949629261291058242e+02 1.610461506618165117e+01 1.027584409635506404e+02 1.806090347606740920e+00 1.148418465811548828e+00 1.769229500723327320e+01 1.742882521607625179e+01 1.712777348356251039e+01 1.679768385276374332e+01
4.702531437373604864e-167 -3.946961786150781109e+02 1.567135044070920813e+01 6.549600233894852863e+01 1.661865458592329148e+00 -2.170224488767029669e-01 1.406939550292705476e+01 1.716804243753492187e+01 1.432229374043412840e+01 1.683457914323524918e+01
5.206062106596679225e-167 -3.945919558461833958e+02 1.638172276868419885e+01 1.640691237135062011e+02 -3.442316691344871060e-03 -3.677388316188796580e-01 1.661789482143252172e+01 1.602027210929765033e+01 1.670400293445228357e+01 1.624524080882340371e+01
5.668180989359023405e-167 -3.945044113293918144e+02 1.540376968264470747e+01 1.825957926151594677e+02 -1.904998457018361790e+00 -7.840762753910563987e-01 1.745529052783402335e+01 1.338830724913095693e+01 1.720380202320826868e+01 1.397936631639311145e+01
8.214871937677721388e-167 -3.941308334199682122e+02 1.409645412951636878e+01 1.005015123648108499e+02 2.961013237818148625e+00 3.574636169847948963e-01 1.704480609325338847e+01 1.702924666435748691e+01 1.701080437516873900e+01 1.698949735398725736e+01
1.070886337687659581e-166 -3.938632078309437361e+02 1.459149134518651181e+01 1.381267692854227107e+02 -7.518717390626754593e-01 1.859405642112752943e+00 1.287930385154065327e+01 1.590087483494941090e+01 1.587732560098617007e+01 1.286342257141028256e+01
1.091730674917066117e-166 -3.938414302772896463e+02 1.517793004574603799e+01 1.653590329610719323e+02 -8.110897406977457536e-03 1.099936421691671384e+00 1.451158306624592953e+01 1.624038461640199316e+01 1.416318250670276946e+01 1.572108438553771670e+01
5.405821326294568435e-166 -3.922392180931935286e+02 1.470324800583740021e+01 1.779800362845143127e+02 -1.473807064058174632e+00 -3.706081156570419921e-01 1.620757169754433491e+01 1.339282543369586165e+01 1.562427823324717124e+01 1.430901108938157407e+01
7.636274209406441536e-166 -3.918912846741982889e+02 1.609981799600070929e+01 1.788703408966308075e+02 6.681726321040155625e-01 -4.042481498216012881e-01 1.562373231738252066e+01 1.631899761146713956e+01 1.616738576882879741e+01 1.575470219346738077e+01
8.699800522931158213e-166 -3.917583943925027370e+02 1.504144209434994295e+01 1.697371789266614428e+02 5.434827447778296516e-01 -1.803204178669595592e+00 1.553903156972597976e+01 1.365485317216441530e+01 1.689326261189273382e+01 1.329034142490824344e+01
1.012544292279228559e-165 -3.916041431320049355e+02 1.527244790535071139e+01 1.258212826119980576e+02 9.681780179907555350e-01 -5.530237944258509231e-01 1.607254428581886430e+01 1.474856654339939510e+01 1.418143815124603968e+01 1.519048727465173165e+01
1.093766174911143194e-165 -3.915244824494370732e+02 1.414648014875244364e+01 8.955520510893106234e+01 -1.982481363576180655e-01 1.050438331892085131e-01 1.406939214828452833e+01 1.423012921605337766e+01 1.434792090427899858e+01 1.436229303290044612e+01
1.945608663413440522e-165 -3.909460345309042850e+02 1.375898064452632497e+01 9.504383124149083528e+01 -4.272842396264096010e-01 2.143835351025096259e+00 1.404434088185087504e+01 1.472662486217334532e+01 1.530595771208293421e+01 1.572070213690481744e+01
1.411317690059558454e-164 -3.889620005035694703e+02 1.561913564803819199e+01 5.001064847517645262e+01 9.442286400973305405e-01 1.445697326023616114e+00 1.655949268373377947e+01 1.655561434705280632e+01 1.655172930585869295e+01 1.654783758796553883e+01
1.472390844291220751e-164 -3.889171367992312867e+02 1.625605088038993529e+01 1.537693725306409078e+02 -5.745771694641987892e-02 1.156200719344724348e-01 1.619605181583095188e+01 1.638384360608981538e+01 1.616624256800400161e+01 1.623353760336526719e+01
1.809700180246314016e-164 -3.887083631182294425e+02 1.575506327815174679e+01 1.624598134300982224e+02 3.166912797621908027e-01 -1.895611456276311557e+00 1.677659684222909675e+01 1.391041079307012218e+01 1.749267296067592881e+01 1.500068203761871999e+01
1.853297441139840062e-164 -3.886820578503981665e+02 1.634163470455812472e+01 9.763134521092055707e+01 6.484352595741214031e-01 -3.596892449396946745e-01 1.692793252112161895e+01 1.685219749063729111e+01 1.676462134127378789e+01 1.666723516425802387e+01
3.319736415303679708e-164 -3.880966389167177795e+02 1.613307612601721175e+01 1.810613539381108126e+02 -9.501320033123139552e-01 -8.171088933392809395e-01 1.729606927747359180e+01 1.488167665675850060e+01 1.733896649969744530e+01 1.510174021819916135e+01
5.413468152988294627e-164 -3.876051343526495998e+02 1.534388322791228276e+01 5.556083604966926970e+01 -1.191735299769783651e+00 7.095545710501234282e-01 1.430177346153730689e+01 1.589369027327937722e+01 1.672466813991851353e+01 1.564462463422412419e+01
5.949294564929224283e-164 -3.875082516515009843e+02 1.556232499971113370e+01 1.784237776104095587e+02 9.682756858394725441e-01 6.271996188707529285e-01 1.443050213498000822e+01 1.669629861006881555e+01 1.458790377045419184e+01 1.623824267820950951e+01
1.170357571060261216e-163 -3.868291298921101884e+02 1.478177224043332316e+01 5.018620200557045763e+01 -5.657455698719786596e-01 -1.090640534568361630e+00 1.426747311352592362e+01 1.432003733791801459e+01 1.437360510027364668e+01 1.442805997603219303e+01
2.255790441758921509e-163 -3.861704387704894543e+02 1.626358643256562786e+01 1.055000765092180188e+02 3.405968798963563415e-01 5.390069510624577731e-01 1.641265480846470126e+01 1.620527407148483690e+01 1.600409438907501070e+01 1.583050961608664942e+01
2.413930130318752137e-163 -3.861001830317929944e+02 1.632581650075174906e+01 1.467717352249670739e+02 -6.873124422274123901e-02 -4.010571420985176161e-01 1.671886184754518112e+01 1.606580251668066950e+01 1.615024823961875811e+01 1.673267671658256361e+01
1.533673956846690976e-162 -3.842486879815996872e+02 1.601374905989222341e+01 1.868847261137363205e+02 -1.057150106725828209e+00 6.941558312345748050e-01 1.689350505956927506e+01 1.535397732052982001e+01 1.642159611510626860e+01 1.587757110500213642e+01
1.680407707582601903e-162 -3.841548176704682191e+02 1.593372140596216724e+01 9.543043717111419255e+01 -8.092397993847342264e-01 2.957355127407907958e-01 1.524847095199889502e+01 1.543402136116319490e+01 1.566446348274045519e+01 1.591909501430474450e+01
1.705402855875671601e-162 -3.841375527555935605e+02 1.505364305292370375e+01 9.788289075075576307e+01 -1.027684087244445266e+00 1.460360145862654946e+00 1.423328549045002944e+01 1.445573952304771836e+01 1.468921898009650384e+01 1.492941846785652338e+01
2.127649570713779713e-162 -3.839138362350230409e+02 1.532064634978918249e+01 1.584898477975004027e+02 8.791085132271128089e-01 -1.728012773191942131e+00 1.598945639702983712e+01 1.353174273114786885e+01 1.708531612692082646e+01 1.470903590239547754e+01
2.408489346307684106e-162 -3.837873543938194985e+02 1.599798871167937975e+01 1.192363113943468278e+02 -1.126586860681307201e+00 -1.572693980650221590e-01 1.553578515149120776e+01 1.663578964428077001e+01 1.713467457279333672e+01 1.656224700452773035e+01
6.315114572543280409e-162 -3.828209082189670767e+02 1.581777354009453873e+01 1.616013527306652691e+02 -8.588932520070020615e-01 -1.613829146908781098e+00 1.754416099709320065e+01 1.414205160702436359e+01 1.655161610869542343e+01 1.641609624259715616e+01
8.954482749241391946e-162 -3.824691998447931383e+02 1.466724376636672034e+01 1.829250678044387826e+02 -3.791044247076378326e-01 -1.680383159375647750e+00 1.551590157015421134e+01 1.342149109335598745e+01 1.620372878894507096e+01 1.297121167839084421e+01
1.269241339060937789e-161 -3.821178496733761563e+02 1.482954212132964500e+01 8.747160914259367814e+01 4.693790068138135041e-01 8.402976473559071735e-01 1.577952950250159248e+01 1.554131265173604604e+01 1.476452168736006421e+01 1.403692961658218685e+01
1.291429445259600647e-161 -3.820980193225438484e+02 1.407720115298276298e+01 1.260104366047884099e+02 -2.185061310840580973e+00 -5.493342982557010146e-01 1.401513081910680114e+01 1.622868950532033594e+01 1.530298085753937443e+01 1.258871956386231616e+01
1.805316398158994578e-161 -3.817605331582692543e+02 1.517617735207110385e+01 7.496107367620103901e+01 -8.060839930158998357e-01 -8.902739613935732876e-01 1.481319640489641110e+01 1.634797393271064081e+01 1.435854327520716112e+01 1.482816801510545623e+01
1.991349929098898237e-161 -3.816599562594435611e+02 1.582927478391490084e+01 8.623796012244341114e+01 -1.453483329280851777e+00 -7.488349846186803660e-01 1.441603356645901890e+01 1.576199292430366583e+01 1.717011511985326777e+01 1.733941245721959490e+01
2.572865996665426549e-161 -3.814012485731689139e+02 1.431105276566943019e+01 1.205563139840854063e+02 -1.463553016305715104e+00 2.759277831486706134e-02 1.358588889478012263e+01 1.507999829508933232e+01 1.577276094493337411e+01 1.494222310759572458e+01
4.026048918221226918e-161 -3.809509835468110737e+02 1.532071791071774314e+01 1.253321798234747604e+02 -1.244969185850752780e+00 -1.627850717690966675e+00 1.650655111046436474e+01 1.726845845026382875e+01 1.528919229480041331e+01 1.335429405232122058e+01
4.427452616462883599e-161 -3.808534446360114316e+02 1.363831178305621172e+01 9.938238157839509768e+01 1.245519091435367542e+00 1.856026359095082512e+00 1.495533583323174653e+01 1.502483299431119690e+01 1.509221640959829003e+01 1.515738335335802134e+01
4.539841784720377638e-161 -3.808258768622659431e+02 1.429517634027873818e+01 1.740490484986494266e+02 1.080461011704160867e+00 -3.371790535589607174e-01 1.348332489706905513e+01 1.466352048437388156e+01 1.444969213478441183e+01 1.365108805406913106e+01
