A w B x0 f sigma_v
6.097092754259732317e+01 4.681305079134280511e+00 6.077312533399593519e+01 1.160218448637255761e-01 2.854235127846890308e+01 4.681305079134280334e+01
4.665623695797769699e+01 5.942585563963268314e+00 5.885122700302939336e+01 -1.182943478053903874e-01 2.772586802153277930e+01 5.942585563963268669e+01
5.773083041678363969e+01 4.639416310352596717e+00 5.814688343816517602e+01 -3.117952299332316102e-02 2.678373562458258306e+01 4.639416310352596895e+01
5.180770063918409818e+01 4.926226135533283923e+00 5.956396119742953488e+01 9.104030783716776654e-01 2.552164489106331047e+01 4.926226135533283923e+01
5.061801562858801162e+01 5.128540844551570999e+00 5.962082289766881615e+01 1.522377833123469415e+00 2.595965606213633947e+01 5.128540844551571354e+01
5.344596245163110382e+01 5.238317043175821475e+00 5.731155266446121743e+01 1.153104010421435177e+00 2.799668959993142181e+01 5.238317043175821652e+01
5.732646058248801779e+01 4.709493206886225636e+00 5.893834093221840220e+01 2.798734826541409149e-01 2.699785766880582827e+01 4.709493206886225636e+01
6.024291334955454857e+01 4.617820185653432219e+00 5.840165906700828202e+01 2.346599532556759016e-01 2.781909413081436355e+01 4.617820185653432219e+01
5.846527677230574938e+01 5.090198732803164816e+00 5.829894065058174135e+01 2.735593737901922395e-01 2.975998777393770212e+01 5.090198732803165171e+01
5.301387054169315149e+01 4.768228127295397911e+00 6.140326223014675122e+01 2.820348659386979762e-01 2.527822286536981977e+01 4.768228127295397911e+01
5.543960070467667123e+01 4.650181371929690499e+00 5.998874913011048449e+01 -1.336171261751282202e-01 2.578041984641075857e+01 4.650181371929690499e+01
5.132867519849455817e+01 5.251236936197095417e+00 5.686386712199990967e+01 6.547692344759692418e-01 2.695390350883983999e+01 5.251236936197095417e+01
5.188817187135101960e+01 5.400109429860139976e+00 5.949968665710645155e+01 1.305157528970646297e-01 2.802018062206862936e+01 5.400109429860140153e+01
4.955426672314528957e+01 5.328972495311015578e+00 6.012543115980692932e+01 5.609433409917219393e-01 2.640733243929471996e+01 5.328972495311015223e+01
5.044370897713798030e+01 4.648276774793488997e+00 6.249928206304633704e+01 6.443470920668623592e-01 2.344763208728722859e+01 4.648276774793488642e+01
5.950939673826333376e+01 4.660404961509442501e+00 5.873135867970911050e+01 1.088241842485864197e+00 2.773378878154362681e+01 4.660404961509442501e+01
5.633599390389642991e+01 4.647052738909474456e+00 5.940152593807931680e+01 8.743336923509463787e-01 2.617963347702893628e+01 4.647052738909474101e+01
5.228594893597154680e+01 4.420018513252075287e+00 6.320090677858984662e+01 8.842282689293750053e-01 2.311048622799468788e+01 4.420018513252075110e+01
5.121391872070031326e+01 4.698793187836180607e+00 6.172266771164198929e+01 6.875688985419294852e-01 2.406436124072224558e+01 4.698793187836180607e+01
5.523903747620004623e+01 4.855957593549128148e+00 6.024783184522342339e+01 3.910898264710702676e-01 2.682384234928985123e+01 4.855957593549128148e+01
5.762411680151058135e+01 4.896692550756482021e+00 5.639546149148993948e+01 1.901746549863840841e-01 2.821675834858783105e+01 4.896692550756482376e+01
5.549918147333320206e+01 5.121066374581910274e+00 5.869659836397597275e+01 5.901683022571528880e-01 2.842149920599059598e+01 5.121066374581910452e+01
5.992350986376963817e+01 4.048247857698024532e+00 6.046373883411529704e+01 -8.685609082554464067e-01 2.425852204317518712e+01 4.048247857698024177e+01
5.052824696420179862e+01 4.471574124738231681e+00 6.144790486434954602e+01 4.809104055373545350e-01 2.259408016935078578e+01 4.471574124738231859e+01
5.296707643523760112e+01 4.860072340874577179e+00 5.995383578563092897e+01 7.159820185374208279e-01 2.574238231598878812e+01 4.860072340874577179e+01
5.023090010585234921e+01 5.563051736148335813e+00 5.921292853929843858e+01 1.678015997110922086e-01 2.794370960421555239e+01 5.563051736148335635e+01
5.583718857546313785e+01 4.344612687784068505e+00 5.930813107033397813e+01 -2.711936669616772377e-01 2.425909579351488077e+01 4.344612687784068328e+01
5.668360920038948336e+01 4.887835633003215108e+00 5.801291404168872390e+01 3.277391618854927913e-01 2.770601648568925768e+01 4.887835633003214753e+01
4.967782067129741819e+01 5.079672330528371305e+00 5.891323973596428232e+01 7.383364846756705901e-01 2.523470511049398368e+01 5.079672330528371305e+01
6.177970368144868019e+01 3.827135988150617063e+00 6.096941994992111091e+01 4.004410931795110429e-01 2.364393272965534010e+01 3.827135988150617152e+01
5.163236357742961502e+01 4.929232839233345764e+00 6.011487053162530714e+01 4.539791346132986405e-01 2.545079421131017483e+01 4.929232839233345942e+01
5.357279811146058535e+01 4.674237755996982102e+00 6.023280115724490003e+01 4.355162584558556205e-01 2.504119956269928693e+01 4.674237755996982457e+01
5.023090010585234921e+01 5.563051736148335813e+00 5.921292853929843858e+01 1.678015997110922086e-01 2.794370960421555239e+01 5.563051736148335635e+01
5.629440328292443496e+01 5.010776759997900065e+00 5.890891206433430938e+01 5.212500462865143902e-02 2.820786876880272231e+01 5.010776759997899887e+01
6.111521785503762771e+01 4.086871110694170639e+00 6.062486482307329538e+01 4.811930951558984759e-01 2.497700182755338361e+01 4.086871110694170284e+01
5.045230949826585487e+01 4.669160501336230951e+00 5.886966460410882007e+01 -2.616023611187294762e-01 2.355699307104936935e+01 4.669160501336230595e+01
5.376037828744577496e+01 4.766132223604525819e+00 6.004133569887003574e+01 -2.728967879492767423e-01 2.562290713089644356e+01 4.766132223604525819e+01
5.339509677857201808e+01 4.698682111816861351e+00 5.959128733757705021e+01 6.447935773164594764e-01 2.508865860922064783e+01 4.698682111816861351e+01
5.824665318234823985e+01 4.349896624611914397e+00 6.113291962425921611e+01 8.103421118166806991e-01 2.533669200728374094e+01 4.349896624611914575e+01
4.629565543636239511e+01 4.981838215281765514e+00 6.253895240862661353e+01 1.131827166219991909e-01 2.306374654543872182e+01 4.981838215281765514e+01
5.441792986199642002e+01 5.600812510181309989e+00 5.853809206551486710e+01 8.977304229980465067e-01 3.047846223492386386e+01 5.600812510181309989e+01
5.645455328017919783e+01 4.271935948653153403e+00 6.011939255489861011e+01 2.858980446012022725e-01 2.411702356227522870e+01 4.271935948653153048e+01
5.861294786769428811e+01 4.402070944132918662e+00 6.136239409593306249e+01 5.043700145112133271e-01 2.580183547583545334e+01 4.402070944132918839e+01
5.606544136426914093e+01 5.362680423786468253e+00 5.660613285367499259e+01 1.104681918204285296e+00 3.006610448551142056e+01 5.362680423786468253e+01
5.217252932479784278e+01 4.776294345581091783e+00 5.977264526279748225e+01 4.588508193579716732e-01 2.491913568086956587e+01 4.776294345581091960e+01
5.273722742862967294e+01 5.326794465362890030e+00 5.965455129645882693e+01 6.632152695573356738e-01 2.809203711854085483e+01 5.326794465362890207e+01
5.406810346489932328e+01 4.584627974484629220e+00 5.970913406430516090e+01 8.611816863632526520e-02 2.478821396725067672e+01 4.584627974484629220e+01
5.684024611698984586e+01 5.261375917494836685e+00 5.659863385457529716e+01 2.037963952752352981e-01 2.990579020644097952e+01 5.261375917494837040e+01
6.071343434658062677e+01 4.334001199200018917e+00 5.814881609771079951e+01 1.767500229518539356e-01 2.631320972656320833e+01 4.334001199200018561e+01
4.953917150719560425e+01 5.003874654725466442e+00 6.059214042903264641e+01 4.264338683585542356e-01 2.478878047209540725e+01 5.003874654725466087e+01
4.915962962339661146e+01 4.786881176712318720e+00 6.138778597752666855e+01 6.790951235854052470e-01 2.353213056983865314e+01 4.786881176712319075e+01
6.071343434658062677e+01 4.334001199200018917e+00 5.814881609771079951e+01 1.767500229518539356e-01 2.631320972656320833e+01 4.334001199200018561e+01
5.483798649205697018e+01 5.169697430352257150e+00 5.735876278496208158e+01 2.564016757177931538e-01 2.834957978536787238e+01 5.169697430352257328e+01
5.163219958914208263e+01 4.586839970398765232e+00 6.116361510043024907e+01 -6.266227912790487409e-01 2.368286368350836213e+01 4.586839970398764876e+01
5.334022202156142356e+01 3.846879416672663865e+00 6.148761944008121816e+01 2.332327572933792226e-01 2.051934021754945903e+01 3.846879416672663865e+01
5.143476840723412380e+01 5.861554467440551974e+00 5.827257039501251512e+01 7.081720424083499665e-01 3.014876965391933439e+01 5.861554467440551974e+01
5.402432080903009393e+01 4.877021590908437787e+00 5.907935846155628923e+01 2.268087313714701736e-01 2.634777790198037906e+01 4.877021590908437787e+01
5.054168328110321085e+01 5.181819244911871181e+00 6.069231048779871429e+01 1.881862896486694581e-01 2.618978670962611588e+01 5.181819244911871181e+01
4.685892182300693776e+01 4.968004869399184287e+00 6.136115986047570203e+01 1.556480798910051533e-01 2.327953517914941628e+01 4.968004869399184287e+01
5.986550011080914402e+01 4.305318137835978831e+00 6.032203978387410359e+01 5.470516485165450860e-01 2.577400234576883875e+01 4.305318137835978831e+01
6.527550482751315997e+01 4.440919351620332911e+00 5.742548022378412043e+01 5.910136047186540509e-01 2.898832525752896316e+01 4.440919351620333089e+01
5.223749334734266370e+01 6.193827103611328155e+00 5.982466844870831579e+01 4.291131135529919760e-01 3.235500021194874165e+01 6.193827103611327800e+01
5.360896082882049285e+01 5.087534691449019597e+00 6.032368636431627351e+01 1.926367020987420631e-01 2.727374479891558323e+01 5.087534691449019419e+01
5.717147253036002041e+01 4.450334486695071590e+00 6.089702564897721260e+01 9.681941613088866916e-01 2.544321758570011482e+01 4.450334486695071234e+01
5.352952725974945736e+01 4.917047372426173624e+00 5.876816337593769646e+01 1.569567574330754667e-02 2.632072213597663080e+01 4.917047372426173979e+01
5.646023980916026375e+01 4.270476518049344250e+00 6.166743826631132208e+01 6.439752119283603804e-01 2.411121283084536771e+01 4.270476518049343895e+01
5.804185343231151961e+01 5.075064391771250349e+00 5.865617631921068664e+01 6.673997886662839107e-01 2.945661435867301137e+01 5.075064391771250172e+01
5.578809587698017936e+01 4.672776097218779512e+00 6.015737435505680253e+01 1.325082762841525152e-01 2.606852809233025070e+01 4.672776097218779512e+01
5.063007633642144611e+01 4.697878206763030029e+00 6.006209148713286083e+01 3.709892139738606431e-01 2.378539322276228773e+01 4.697878206763029851e+01
5.834817840178474313e+01 5.009133915870382481e+00 5.868364047209075096e+01 5.816682174080067824e-01 2.922738393616356944e+01 5.009133915870382481e+01
5.214152828337059731e+01 5.624466451295854874e+00 5.946960645245964372e+01 1.242013575592640251e+00 2.932682765491118815e+01 5.624466451295855052e+01
5.443035325692966353e+01 5.683541427855074879e+00 5.796245922248328952e+01 1.672506193455980394e-02 3.093571676685461469e+01 5.683541427855075057e+01
6.069802802694239574e+01 4.654196062068587381e+00 5.837803784599147150e+01 5.032043094753735346e-01 2.825005230183240457e+01 4.654196062068587025e+01
5.141897210180942324e+01 4.674648150850787331e+00 6.053777153404625011e+01 5.306593269548329772e-01 2.403656028543716516e+01 4.674648150850786976e+01
4.890689293969614226e+01 5.010537025251807997e+00 5.917475232301040222e+01 2.138316900086696393e-01 2.450497978643737795e+01 5.010537025251807819e+01
5.113954354607975716e+01 5.419580923552795859e+00 5.944119131452748661e+01 7.764765432473907936e-02 2.771548946415313708e+01 5.419580923552796037e+01
5.717147253036002041e+01 4.450334486695071590e+00 6.089702564897721260e+01 9.681941613088866916e-01 2.544321758570011482e+01 4.450334486695071234e+01
4.833791978988171678e+01 5.717069591595261180e+00 5.772060620290118038e+01 7.769209631848923436e-01 2.763512513517035885e+01 5.717069591595261357e+01
4.985846266064697119e+01 5.602284049422369350e+00 5.889113836931839785e+01 7.676027770429136865e-01 2.793212700924632941e+01 5.602284049422369350e+01
5.289704867147555234e+01 5.120145189691755583e+00 5.973899048435696812e+01 1.592793040247180159e-01 2.708405693041462570e+01 5.120145189691755405e+01
5.504213524799511958e+01 4.493968472106360856e+00 6.009149792058913420e+01 7.057194425119188708e-01 2.473576204419043023e+01 4.493968472106360679e+01
6.185664359558087710e+01 5.176782878679447641e+00 5.588630538387212709e+01 4.226987423956281020e-01 3.202184134981798280e+01 5.176782878679447464e+01
5.597867779410638178e+01 5.130427423506834117e+00 5.706434753059300391e+01 5.916578575475419655e-01 2.871945436865363988e+01 5.130427423506834117e+01
5.236096449680424314e+01 5.031673508343149415e+00 6.077208139041182733e+01 1.443087644018952176e-01 2.634632779298660665e+01 5.031673508343149592e+01
4.941589045084504761e+01 5.621421638484529915e+00 5.707843441831093401e+01 5.469114095613036852e-02 2.777875558653614263e+01 5.621421638484530092e+01
5.347887555483408306e+01 4.816887791201557079e+00 5.960664380470077361e+01 -1.306161271987456018e-01 2.576017427472676857e+01 4.816887791201557434e+01
5.248762965887947729e+01 5.719335793118835554e+00 5.622985379303724329e+01 9.437959963020858822e-01 3.001943790039951665e+01 5.719335793118835909e+01
5.859297892433510668e+01 5.031096411570457505e+00 5.664287907408225209e+01 9.745678790951668446e-01 2.947869260094457644e+01 5.031096411570457860e+01
4.989262153391744192e+01 5.442656840512569261e+00 6.111689793825575379e+01 3.654058551011569733e-01 2.715484178826805106e+01 5.442656840512569261e+01
5.517117589096665853e+01 5.225967673078773856e+00 5.797949928813360998e+01 -2.814108071494914043e-02 2.883227816919347930e+01 5.225967673078773856e+01
5.986550011080914402e+01 4.305318137835978831e+00 6.032203978387410359e+01 5.470516485165450860e-01 2.577400234576883875e+01 4.305318137835978831e+01
5.500116371048382291e+01 5.152405702712361091e+00 6.031311803538573457e+01 6.616579694263116096e-01 2.833883095577130007e+01 5.152405702712361091e+01
5.055009019828224126e+01 4.559434839613892620e+00 6.137616995023199706e+01 -3.212851877133449108e-01 2.304798423956727760e+01 4.559434839613892620e+01
5.217515818968633567e+01 4.645603353873173802e+00 6.054086381431910979e+01 7.376863132828646030e-01 2.423850898748702321e+01 4.645603353873173802e+01
5.572542261763533133e+01 4.742205239333781464e+00 5.873080303133062330e+01 9.047286731423991313e-01 2.642613911014394645e+01 4.742205239333781464e+01
5.360527790297062722e+01 4.408035449404900774e+00 6.009868115504499997e+01 1.037108964299411795e+00 2.362939652714957361e+01 4.408035449404900419e+01
6.108023419566880108e+01 5.118347452039667012e+00 5.814735601503625873e+01 8.966848711819537243e-01 3.126298610653875443e+01 5.118347452039667189e+01
5.146955351807028478e+01 5.239629374157270369e+00 5.943729560420630520e+01 1.105297787836027723e+00 2.696813844880407629e+01 5.239629374157270547e+01
5.674712502976245787e+01 4.631451148520058680e+00 5.978501458012666347e+01 4.979108170175550185e-02 2.628215373943046984e+01 4.631451148520058325e+01
5.078788625874734919e+01 5.289469036223044540e+00 5.833708364306778549e+01 5.351447485781513080e-01 2.686409517808619540e+01 5.289469036223044895e+01
5.367337104017836680e+01 5.019816111057931352e+00 5.989229039807064936e+01 1.410985894160514675e-01 2.694304526822775614e+01 5.019816111057931352e+01
5.005106262205529788e+01 4.618202141842381536e+00 6.175001495033769316e+01 6.075238753895142452e-01 2.311459246026629444e+01 4.618202141842381536e+01
4.770693928476522672e+01 4.670494077380672238e+00 5.974387740830229632e+01 -5.008614164790241574e-01 2.228149773794553212e+01 4.670494077380672593e+01
5.672442000618394076e+01 4.801705300832805889e+00 6.064695560320657819e+01 4.127448976205290165e-01 2.723739482303598791e+01 4.801705300832806245e+01
5.634200707340044545e+01 5.048589417700744875e+00 5.899496684880173092e+01 2.965649972839905502e-01 2.844476606827900156e+01 5.048589417700745230e+01
4.698505108642115147e+01 5.063231776819486996e+00 5.849170449044272146e+01 6.254323603287641475e-01 2.378962036962545312e+01 5.063231776819486640e+01
5.815537191264892414e+01 4.898246680472593262e+00 5.651784907333456687e+01 5.881578790624253372e-01 2.848593574227816561e+01 4.898246680472593084e+01
