H0 sigma
7.351880378947082306e+01 1.138589678021859072e+03
7.706501092079739124e+01 1.045965302490895965e+03
7.616412124775375503e+01 9.974154891063676587e+02
7.458505379758823040e+01 1.065449085148661652e+03
6.994632976217022247e+01 9.465849423671390923e+02
6.970078985514085446e+01 1.225846541665870518e+03
7.242159136265888719e+01 1.085783597191310946e+03
7.660331866030031733e+01 9.997591454279560139e+02
7.567074943171806467e+01 9.301371379160486867e+02
7.878094012134862112e+01 9.150910975503627469e+02
7.437344521840427092e+01 1.200946837360942709e+03
7.221945879272462321e+01 1.141899530020289149e+03
7.352346327753518551e+01 9.881941552744598312e+02
7.385117491001854262e+01 1.013505850709830270e+03
7.204919449320549063e+01 1.003507376571365285e+03
7.338533298565252494e+01 9.206369160566090386e+02
7.219170706020702255e+01 1.097054382647464990e+03
6.950173163321238690e+01 1.175361387458321133e+03
7.492315831675733762e+01 1.044819789723135045e+03
7.078149769098722288e+01 9.416629896187929489e+02
7.546348474822802643e+01 1.160051524006639511e+03
7.479223041445774811e+01 1.028367800727352460e+03
7.675109689587428363e+01 9.924370029879756885e+02
7.379137911372723124e+01 1.014619709210281258e+03
7.981528026769180428e+01 1.077546980454456843e+03
7.410025224282304634e+01 1.072755863920964657e+03
7.331377952706310452e+01 9.871229510073507072e+02
7.523574936448672190e+01 1.022561610235660396e+03
7.673819039708874357e+01 9.605101221253355561e+02
7.606592423283673554e+01 1.034514086759610336e+03
7.418433253359812340e+01 7.550241222772756373e+02
7.407786469313930411e+01 1.035518249722565088e+03
6.998934244477769084e+01 1.037947145995423853e+03
7.385477069343248502e+01 1.002189959506726041e+03
7.372823881257967571e+01 1.007567299784735724e+03
7.567422281992190847e+01 1.026278048065590610e+03
7.080428876362913115e+01 9.841508113886752653e+02
7.375103153031406578e+01 1.145284744383555790e+03
7.677126968361015713e+01 1.005386477384827003e+03
7.318591275759781922e+01 1.068701234907342496e+03
7.475608965986184273e+01 1.102888103105583468e+03
7.402586605363507033e+01 1.196610298033776189e+03
7.334216535227039913e+01 8.604226780512568666e+02
7.244853735523476246e+01 9.580799446963446826e+02
7.795529317417553727e+01 1.190759898773209898e+03
7.607984960935459640e+01 1.007477505757949643e+03
7.625309866290976402e+01 9.557216360756416407e+02
7.303899287940936347e+01 1.231422091134544189e+03
7.645776706975625814e+01 1.128071720361436064e+03
7.256184739105057702e+01 1.149424469917469878e+03
7.570849375104216961e+01 1.072975910859650412e+03
7.462163658647251907e+01 9.759690717464926593e+02
7.324514563873097472e+01 9.349669843135709471e+02
7.552278951556534992e+01 9.650677834639180901e+02
7.441245438163811343e+01 9.618324734593272751e+02
7.699738180614403404e+01 8.834415769818555191e+02
7.693434581643559511e+01 1.078719463342968538e+03
7.333470097983445157e+01 1.080999156382740011e+03
7.598978757145971485e+01 1.014344492434817766e+03
7.422316790450273061e+01 1.061332478816533239e+03
7.806975865063283493e+01 1.048826589686824263e+03
7.540670186999763303e+01 9.690942819807474962e+02
7.899251721165015283e+01 9.645857745831360717e+02
7.294985467820688996e+01 8.986673986889188654e+02
7.025411242834036329e+01 1.110915004563379625e+03
7.765541064227694790e+01 9.375643002022617338e+02
7.635387471906379631e+01 1.274295704554403528e+03
7.646273533893665331e+01 1.112809288964027246e+03
7.382255424482454487e+01 9.196643022424634637e+02
7.593069286475359547e+01 1.169625753691885393e+03
7.462710081296535236e+01 1.084542452210039528e+03
7.118623049766236477e+01 1.095214030726203418e+03
7.895222254397374684e+01 9.476245685614999275e+02
7.674773348275525109e+01 8.116761160076690658e+02
7.531462796719898733e+01 1.028909411740100950e+03
7.486750228328044443e+01 9.877627705506022266e+02
7.475489229125689405e+01 1.035083199159229480e+03
7.514627331709560565e+01 8.064131247400839584e+02
7.666008482725912643e+01 1.116434923329393314e+03
7.650482729054658648e+01 1.170313282507092936e+03
7.562809778274589689e+01 9.563705290874218008e+02
7.567112838190428192e+01 9.400872486051945316e+02
7.372484959999162868e+01 1.049546626769488739e+03
6.974633719961991574e+01 1.103404047931707964e+03
8.152309874597159478e+01 8.751655770009443813e+02
7.462762607461976927e+01 9.320850094412952558e+02
7.362210633394334991e+01 8.843538603105218954e+02
7.902031617064189106e+01 1.026735270906279766e+03
7.392589639344092234e+01 9.727437798556734379e+02
7.822737002607104273e+01 1.014923859512684544e+03
7.474106741939010590e+01 1.153034107466377918e+03
7.415097112465410589e+01 1.042203864273456247e+03
7.092589028579067190e+01 9.820470727496696099e+02
7.109299579159365123e+01 1.065160879926927464e+03
7.679284714409259038e+01 1.001106841067046275e+03
7.423736530343319373e+01 9.762015502286456012e+02
7.353370629869561981e+01 1.121889239527010432e+03
7.787984286615713359e+01 9.376083209572055921e+02
6.942081210838640004e+01 1.156441490869538029e+03
7.527348353978553064e+01 9.851073936024658906e+02
7.646368392626611410e+01 1.012316982587261805e+03
7.697967699944686615e+01 1.066304011158121284e+03
7.805711279515820422e+01 1.392438064918027294e+03
7.537599167727616134e+01 9.649447693128709034e+02
7.759631843468237378e+01 1.201691498988672038e+03
7.600056148474530460e+01 9.619921019976434309e+02
7.693971356933369066e+01 1.149420696572920178e+03
7.717598175851182418e+01 1.079175702938677887e+03
7.355990253377311205e+01 8.586966719474552292e+02
8.091398585946018329e+01 1.070391025990959861e+03
7.480029169455640670e+01 1.056784428142682827e+03
7.681989536944729480e+01 9.262254779736759929e+02
7.914395001395480733e+01 1.032541410273440079e+03
7.683280960360578149e+01 8.767156349066868870e+02
7.546541504473781004e+01 9.864951958486515196e+02
7.388353075338611120e+01 9.726833396081548244e+02
7.829884211071811251e+01 9.994066904096345070e+02
7.526914061002543122e+01 1.201395056847799424e+03
8.021656102401898636e+01 1.057316060501243555e+03
7.506971954265739555e+01 1.110884031536812472e+03
7.638140376254014541e+01 1.088503954730248552e+03
7.572225434491899421e+01 9.680607652366056755e+02
7.427780998806876767e+01 9.373986918721508346e+02
7.758667993780440497e+01 9.796225446309482550e+02
7.360619656992244586e+01 9.231640472720674779e+02
7.799413562299994851e+01 1.013643070827461429e+03
7.056166699746098914e+01 8.902779673128399054e+02
7.590786930959934864e+01 1.012483458548530734e+03
7.841007144684363084e+01 9.801127274509805147e+02
7.560286388758076725e+01 1.086381533462031712e+03
7.273783211990614461e+01 1.029050750362450344e+03
7.485049143371820435e+01 1.048869193509236766e+03
7.382255424482454487e+01 9.196643022424634637e+02
7.816858042349228697e+01 9.330996672224018766e+02
7.671366646694309566e+01 8.592410633543793210e+02
7.241247173485697886e+01 8.743086122469978818e+02
7.436531812628135185e+01 1.008144149567913246e+03
7.619639062974361821e+01 8.394600446020626805e+02
7.914395001395480733e+01 1.032541410273440079e+03
7.090200786863198346e+01 1.210948994738582087e+03
7.284396564605813751e+01 1.110061800734686585e+03
7.605063278374026936e+01 8.915504129821429160e+02
7.560083235846869343e+01 9.031705032591471536e+02
7.581002153562582180e+01 1.047685687954588502e+03
7.514665738622065305e+01 1.090421866246619857e+03
7.560083235846869343e+01 9.031705032591471536e+02
7.604804674547229126e+01 9.407042385541396925e+02
7.848648001911999472e+01 1.026232713501552098e+03
7.268408138247387740e+01 9.949603565705817800e+02
7.403446466571074325e+01 8.774294142147007278e+02
7.208498469603406988e+01 9.639139815740796848e+02
7.800977323746784009e+01 1.094949854012070091e+03
7.397362764908282884e+01 8.507755009832872020e+02
7.587768467261956573e+01 1.080451435489489086e+03
7.106366008773673570e+01 9.397694752174403447e+02
6.761379098597740267e+01 1.008214546922443446e+03
7.349621647266359048e+01 9.745208333395337377e+02
7.441426367897813066e+01 9.085486825489525700e+02
7.283483211687109815e+01 1.027993877010891538e+03
7.666008482725912643e+01 1.116434923329393314e+03
6.964599635712097836e+01 9.939366778686990074e+02
7.346005908633657100e+01 1.120489000657689303e+03
7.569650493801252367e+01 1.161245612747863561e+03
7.457251419463021591e+01 1.004419490270294887e+03
7.605906644508428371e+01 1.060598154667903827e+03
7.322058611048272780e+01 1.013281895069425673e+03
7.670409964274537629e+01 9.190435989665814986e+02
7.321502547991487120e+01 9.503085482408433791e+02
7.993563963462054289e+01 1.162606261225487742e+03
7.583528424023887737e+01 1.071772154187245178e+03
7.366376076756161240e+01 1.129084259697712241e+03
7.444322434310073788e+01 9.387043844733263995e+02
7.345479536513924756e+01 1.218573131147652703e+03
7.371490057289723552e+01 1.027311491736205880e+03
7.652975555470959534e+01 1.009118176007484408e+03
7.094514978214644429e+01 8.733003601488808272e+02
7.384607932490209237e+01 1.017605412479953884e+03
7.349830240449192331e+01 8.698745502756172527e+02
7.346679161215635645e+01 1.079503987763524492e+03
7.418366541095272737e+01 1.036517677403669495e+03
7.631605736120764050e+01 9.863969639316227358e+02
7.558011059402774379e+01 1.122487470907246006e+03
7.267966285026592743e+01 8.367578930677956350e+02
7.594305570226590874e+01 1.319781254529056469e+03
7.329650958249970927e+01 1.097034211631178096e+03
7.438222479228583950e+01 9.876410612868020280e+02
7.335153348231087023e+01 8.961784982686425565e+02
7.444803071220101742e+01 8.807156454584038556e+02
7.001996141711182986e+01 1.170967473602675454e+03
7.523286976648518021e+01 9.678769592292670723e+02
7.254854715734079207e+01 8.822666334137976492e+02
7.476690934622949669e+01 1.149750052616994026e+03
7.364502651277598488e+01 1.032989572139059874e+03
7.428540793409274556e+01 8.725316100241105914e+02
7.670252054993312640e+01 1.043368956986689000e+03
7.631149179566381235e+01 1.072172161058964321e+03
7.223209153851443887e+01 9.857593324772375354e+02
7.811797785038633890e+01 1.104001757172573434e+03
7.215785221713740327e+01 1.125733642194467166e+03
7.422581810619661269e+01 8.802184191196200800e+02
7.416661447679392438e+01 9.388644327621830143e+02
7.779977238432081776e+01 1.108705434537296924e+03
7.335585661116024880e+01 1.161051303533903138e+03
7.556083485756317941e+01 1.023468486881958938e+03
7.342977768392725579e+01 1.006859186717337025e+03
7.366376076756161240e+01 1.129084259697712241e+03
7.746851526563385448e+01 1.135313720133369543e+03
7.908439731125338312e+01 9.924731419755530624e+02
7.273701859971879458e+01 9.845656995731854977e+02
7.166286887461473043e+01 1.149924251829675995e+03
7.547227467046755578e+01 1.018647292137083809e+03
7.233576595543753740e+01 9.466895137172280101e+02
7.462710081296535236e+01 1.084542452210039528e+03
7.638752412609836995e+01 1.058774863181541150e+03
7.538658221684863747e+01 9.872085754002773683e+02
7.191510726093669348e+01 1.048008658522268888e+03
7.684110869119001563e+01 9.441985876587006032e+02
7.585047066006559646e+01 1.126903063603979035e+03
7.233576595543753740e+01 9.466895137172280101e+02
7.824168255369571057e+01 9.936984442756750013e+02
7.530673193578159896e+01 9.961002682565415398e+02
6.883116158658847894e+01 1.243487032377194737e+03
7.555560774031131643e+01 9.934909200036876200e+02
7.641103417665439679e+01 8.637599764862419534e+02
7.160300152311113209e+01 1.252959943496744700e+03
6.958776772313726156e+01 9.552624565046440921e+02
7.538546427358555491e+01 1.116350538453241825e+03
7.800316310712503309e+01 1.028168917521302774e+03
7.303097320499074385e+01 1.038299058308655276e+03
7.249443277809615438e+01 9.452842241401314141e+02
7.002041030797971644e+01 1.007873825475525564e+03
7.562378938457777622e+01 1.019282236825854852e+03
7.514740672272242250e+01 9.779342796501546218e+02
7.184224775690458387e+01 1.067079802301860127e+03
7.615918800834796798e+01 1.140048328107712905e+03
6.963329722424283830e+01 9.871027455229385623e+02
7.439183102100676592e+01 9.182766289837736622e+02
7.465725044462972448e+01 8.820641775644420477e+02
7.327103616465825553e+01 1.077812354871963180e+03
7.355119940277057822e+01 9.706827854363883716e+02
7.710761990946552658e+01 1.137152087659040262e+03
7.800178175653802271e+01 8.336647215805827500e+02
7.261453653268408459e+01 9.189097130813888725e+02
7.461195112356776349e+01 1.097058976882060961e+03
7.430673909330664628e+01 9.191888344285169978e+02
7.460240488433552741e+01 9.877589964884413121e+02
6.870375068945949693e+01 1.109802133969166562e+03
7.690559147272580276e+01 1.268517684073040300e+03
7.431126323279211476e+01 1.149288213101107658e+03
7.502785675001197774e+01 1.269659093792844260e+03
7.592878102476703361e+01 1.069707112926360878e+03
7.498625049789315256e+01 9.568555238726553398e+02
7.495303610403959738e+01 8.044785485328914092e+02
7.587777703538415608e+01 9.006070285663536197e+02
7.943029795425277939e+01 1.132294738378718421e+03
7.933447592469434539e+01 1.150126109936729563e+03
7.165561062466308329e+01 1.089512992773195037e+03
7.884456745322114557e+01 9.136629425506645248e+02
7.409484880772959059e+01 1.054990419060454542e+03
7.405487987397822280e+01 9.936750254479688920e+02
7.894007155559201294e+01 1.004600816951418665e+03
7.361675305702310368e+01 1.082048985819553081e+03
7.334934518699907358e+01 1.025547295309668243e+03
7.235086114828905579e+01 9.872211743004030495e+02
7.241247173485697886e+01 8.743086122469978818e+02
7.779977238432081776e+01 1.108705434537296924e+03
7.623860540942435193e+01 1.056176214291843735e+03
7.468459253394979669e+01 1.011086760846194579e+03
7.461195112356776349e+01 1.097058976882060961e+03
7.591876623512931133e+01 9.046884863956008758e+02
7.503899825243347266e+01 9.492841076018859212e+02
7.255431602662991963e+01 1.100475789337468314e+03
7.272255315490713201e+01 1.008102720985613246e+03
7.794208871367371216e+01 1.041693524432731920e+03
7.131721581041657032e+01 1.159718295742003420e+03
7.714562271959914597e+01 1.263496636270864428e+03
7.407786469313930411e+01 1.035518249722565088e+03
7.452531301155093502e+01 1.113368020271062505e+03
7.637571263414582745e+01 9.716097430297676283e+02
7.691899428985851728e+01 1.036264058236408800e+03
7.794796086319291817e+01 8.789381602277221646e+02
7.649365773801460477e+01 9.180132687664350897e+02
7.648798138853064188e+01 1.021176308343087726e+03
7.726660847412968280e+01 1.044423484071466419e+03
7.878094012134862112e+01 9.150910975503627469e+02
7.474106741939010590e+01 1.153034107466377918e+03
7.828470315613864727e+01 1.030063084051884289e+03
7.247925095364310266e+01 1.081360005832518709e+03
7.547924147239346837e+01 1.165136192064960142e+03
7.899251721165015283e+01 9.645857745831360717e+02
7.497930010213266883e+01 9.841850630446825789e+02
7.404514179737519441e+01 8.129284230445048252e+02
7.480672714040532867e+01 9.552225723322193289e+02
7.432961888236351911e+01 9.992433997296199095e+02
7.444365892994611045e+01 1.100324092021154684e+03
7.435563022208980044e+01 8.561450650006285059e+02
8.069433207071870129e+01 1.092423722766682658e+03
7.093414629405174310e+01 1.224932009793658608e+03
7.474932666334629516e+01 9.926206316676258439e+02
7.580060362137922425e+01 9.014346359070582366e+02
7.841007144684363084e+01 9.801127274509805147e+02
7.399566007836814663e+01 1.031611063950595053e+03
7.607706866444384275e+01 8.488485020798790401e+02
7.860896010138358747e+01 1.086523453452271951e+03
7.355134615564597311e+01 8.863387936635105007e+02
7.651267091872566084e+01 1.032489227709766055e+03
7.543033385422127424e+01 1.116990753831314805e+03
7.808857807932736250e+01 1.030181572544704068e+03
7.637265122543357165e+01 1.006696705714246718e+03
7.355134615564597311e+01 8.863387936635105007e+02
7.149894525305511195e+01 8.823789021616632908e+02
7.002041030797971644e+01 1.007873825475525564e+03
7.955339898382203501e+01 1.048227854628233899e+03
8.142419587173866091e+01 1.143563714672344531e+03
7.391775031080845793e+01 1.118976258970718391e+03
7.568386542614766199e+01 1.037748117447949880e+03
7.359794718986361772e+01 1.057976243349212154e+03
7.472989430211913486e+01 1.118550005345755380e+03
