m0 c1 c2 c3 c4 c5 m_100 m_200 m_300 m_400
1.005186004028842817e+01 -1.915397821194783745e+00 7.905440925748944636e+00 -4.827044746407443299e+00 9.640573489084214742e+00 -2.957362252310446138e+00 1.513965924412039854e+01 1.520755462754522824e+01 1.601955895600017499e+01 1.237571068986034817e+01
1.203497997165398381e+01 -4.921331632200997674e+00 9.161352437521031788e+00 -6.979177088357319647e+00 9.643804507533687342e+00 -4.590470906145882601e+00 1.523246049307914873e+01 1.517442464056240503e+01 1.584662141933537427e+01 1.244936577726278060e+01
1.323794022193157716e+01 -4.864531119241066293e+00 7.882569774540847618e+00 -7.462953333066883133e+00 9.682084768503877115e+00 -5.649490115317169270e+00 1.489108023734932651e+01 1.500557035474741596e+01 1.597967576894850339e+01 1.253686603748152706e+01
1.437948932732908958e+01 -4.927789915098619744e+00 6.967466410719232783e+00 -7.483162148741607567e+00 9.192173110026981675e+00 -6.549594794288454480e+00 1.499059872061427612e+01 1.514434888736355944e+01 1.594856635014126667e+01 1.246824195563491244e+01
1.233823519433823890e+01 -5.234651262354455881e+00 9.255207764205085397e+00 -7.463760263747873047e+00 9.986818564011493038e+00 -4.937442090443614262e+00 1.518818593021661734e+01 1.516871071864123621e+01 1.599774875466209778e+01 1.254905468779504218e+01
1.128313477549272470e+01 -4.555147694622736054e+00 9.424716317710249314e+00 -6.799400843577900311e+00 9.840712632367093704e+00 -3.865096236951892195e+00 1.510982756822426509e+01 1.502925116525107896e+01 1.588039649041392565e+01 1.256970468361924986e+01
1.053000107843070232e+01 -1.878548672947328413e+00 7.400541851140395977e+00 -4.872629017924604788e+00 9.712790449120213054e+00 -3.511651448320255220e+00 1.511121899355597975e+01 1.530764853035091022e+01 1.613815400196747518e+01 1.233159861154909720e+01
1.343015310457692379e+01 -4.829851633929454380e+00 8.151455828245893542e+00 -7.563074260996502929e+00 9.533246958988801367e+00 -5.579922028156375724e+00 1.529311675686847316e+01 1.518458362495631064e+01 1.604129463192998628e+01 1.269782110626410798e+01
1.328904459016827211e+01 -4.971665782976785408e+00 7.903606507920159174e+00 -7.327761684018375021e+00 9.895070071719544558e+00 -6.036133907207905658e+00 1.500476796256692680e+01 1.526698226512752221e+01 1.609290885997831211e+01 1.234900268773363763e+01
1.287205878320117236e+01 -4.547794104704205864e+00 8.076858681084985392e+00 -7.184397394859187713e+00 9.756904904331914707e+00 -5.321335953691920473e+00 1.509432240023308935e+01 1.516874426921202712e+01 1.608641551774703515e+01 1.258448252173598725e+01
1.095821779971790555e+01 -3.588847736337958949e+00 8.834175523367893135e+00 -6.127512811495615885e+00 9.789911210427092669e+00 -3.434812385412021385e+00 1.518588583762788247e+01 1.517623556948153229e+01 1.610399274961556060e+01 1.272895293842914732e+01
1.277898605986557357e+01 -4.968449182274619957e+00 8.406387201957180366e+00 -6.954774649080389892e+00 9.114524076156481414e+00 -4.694777846663811260e+00 1.513493487205676580e+01 1.514340572012490682e+01 1.591018568362855845e+01 1.276293991440590503e+01
1.369563758449882940e+01 -6.247595672069747863e+00 8.775870551568164757e+00 -7.933072587544313770e+00 9.108614563978616019e+00 -5.042837484514900659e+00 1.504719412914806398e+01 1.508205958359745047e+01 1.605224526015053144e+01 1.319922475568526998e+01
1.237657681439469037e+01 -3.981737961373875478e+00 7.848104215279764873e+00 -6.591375086145479401e+00 9.689221971811583956e+00 -4.880444828878790275e+00 1.506884055293472358e+01 1.522276173208788919e+01 1.612568057865832927e+01 1.256674540425783704e+01
1.221693147327853524e+01 -4.349757870267013438e+00 8.816324983500603452e+00 -7.121558773993546865e+00 9.938295075110200827e+00 -4.925657988080294203e+00 1.536583406610419189e+01 1.521533374376718584e+01 1.599305861161208497e+01 1.245183732227487461e+01
1.339127309545970590e+01 -4.522846772451445396e+00 7.439625315747647960e+00 -7.085113539675104377e+00 9.620894261858058627e+00 -5.908640780598860331e+00 1.502672196511584346e+01 1.524213942765882557e+01 1.608765648744093468e+01 1.244026333669018669e+01
1.655133222045126118e+01 -7.527253270547908492e+00 7.667286580083889191e+00 -9.747231622047159760e+00 9.885514249171631462e+00 -8.838940723377241682e+00 1.498078119138703101e+01 1.523548896550370202e+01 1.611779726586686934e+01 1.247176537179294442e+01
1.304188394847204080e+01 -5.088452427377939458e+00 8.517281574634271379e+00 -7.540056221764761091e+00 9.836082223042094341e+00 -5.558175168193685955e+00 1.516901106584669812e+01 1.519284121769646489e+01 1.602964835940227317e+01 1.252207004151986602e+01
1.686683163558810961e+01 -7.702588359664485296e+00 7.641780327624495328e+00 -9.670439331701597752e+00 9.050302698529474554e+00 -8.364061818906140644e+00 1.510324696165317881e+01 1.514626778113730055e+01 1.592729093129924323e+01 1.276561281771456713e+01
1.499399068128834145e+01 -7.253403305681679569e+00 9.223228900240350470e+00 -9.674148715262134601e+00 9.959493726387449897e+00 -7.193040837205248117e+00 1.521810372553968271e+01 1.499963776599972043e+01 1.589066706427655795e+01 1.263246206008961892e+01
1.384003003870933313e+01 -5.761098627801047201e+00 8.313505771307440284e+00 -7.788803136987237252e+00 9.294892549374157653e+00 -5.649116114790952103e+00 1.513027585803845021e+01 1.518705570766866941e+01 1.604552319267376248e+01 1.286487342877876827e+01
1.368259709233637622e+01 -4.674784975767865447e+00 7.396384082534979143e+00 -7.492138540265415259e+00 9.972116508163125559e+00 -6.658015631793379185e+00 1.497498436751413919e+01 1.519125889347798974e+01 1.602127082010902370e+01 1.213962336309120005e+01
1.781781449221362124e+01 -8.409055591450053768e+00 7.418405472702580994e+00 -9.834077951858343880e+00 8.171285948727710746e+00 -8.115523901305829568e+00 1.518690811302047727e+01 1.520300371689373620e+01 1.601267242371949351e+01 1.340711843993315000e+01
1.673836478270771977e+01 -8.710424657278935001e+00 8.537314031345967891e+00 -9.779570210037325850e+00 8.676041780695996408e+00 -7.619479052744313030e+00 1.515045983444018241e+01 1.518921048539389140e+01 1.591998547082394211e+01 1.314956914067001037e+01
1.261352666598778782e+01 -4.225017715284772102e+00 7.979232772421795516e+00 -6.959502989160032627e+00 9.468052615349726864e+00 -4.982513795863709127e+00 1.503501557086057971e+01 1.499023330829608902e+01 1.587131598251117737e+01 1.251903469458300577e+01
1.045259257974761091e+01 -2.755968142264127785e+00 8.171883353381776516e+00 -5.407399537910147380e+00 9.747786908213626589e+00 -3.423943379997199443e+00 1.495432607559420468e+01 1.507766239119333918e+01 1.591922734946896689e+01 1.229902577545901465e+01
1.412601131842394686e+01 -6.078226194034335172e+00 8.351090722036101255e+00 -8.020146010919189550e+00 9.258915702578821794e+00 -5.904922370810722576e+00 1.511346726301183274e+01 1.516513131668044423e+01 1.600162034334181627e+01 1.284222968512488983e+01
1.048177290896317615e+01 -2.240554850438591927e+00 7.573613055520688420e+00 -5.026368128422589621e+00 9.734706979111699354e+00 -3.554829378687229813e+00 1.492573311501593025e+01 1.516911158354981737e+01 1.601180725487928669e+01 1.223448044091186659e+01
1.426382094308451087e+01 -6.383375516504912639e+00 8.580251689574364349e+00 -8.568787152179712763e+00 9.777092899076947674e+00 -6.480993175101620096e+00 1.502631585107165613e+01 1.508832313429283545e+01 1.600305854786011750e+01 1.264645174028832031e+01
1.562547345013495814e+01 -6.698732000092824990e+00 7.722356509848456341e+00 -8.871593073090625836e+00 9.130589756094799725e+00 -7.177936521817123605e+00 1.505990170019111396e+01 1.509770612903518661e+01 1.599222254786772268e+01 1.286842045283534830e+01
1.491397570285837304e+01 -6.183450458880805911e+00 7.669468617754525042e+00 -8.287673393762801766e+00 9.167542523991933479e+00 -6.650212033297302483e+00 1.497307880509740663e+01 1.510161843614599242e+01 1.599049050197982957e+01 1.278567044224844196e+01
1.378024677902068262e+01 -4.916922828237863641e+00 7.727672453675484832e+00 -7.794071480812595709e+00 9.915013126438541491e+00 -6.429145614045005175e+00 1.506874122221527479e+01 1.515148163595886643e+01 1.605964731927948108e+01 1.239424498887508364e+01
1.422214287107886577e+01 -5.882402851407326771e+00 7.824973397555950783e+00 -7.587449218043413879e+00 8.786642758672034148e+00 -5.712698754469683671e+00 1.500291844247566608e+01 1.514092179917678394e+01 1.593548550387125218e+01 1.289691703278481683e+01
1.151070103755533580e+01 -3.400430172848855293e+00 8.251607796717827625e+00 -6.142722582145987431e+00 9.357387154619583924e+00 -3.906553928328348135e+00 1.519708084490653199e+01 1.505948101718221643e+01 1.585185219194978679e+01 1.253888857801315027e+01
1.077428926903788664e+01 -4.346296768593314930e+00 9.406150846204575089e+00 -6.092922135917274495e+00 9.806556678875015365e+00 -3.509462347754533695e+00 1.513692030684421042e+01 1.527130191812347348e+01 1.598140644539800981e+01 1.249125174728079024e+01
1.709798832495334509e+01 -7.881407129751822893e+00 7.680043774703840143e+00 -9.897970200495768367e+00 9.097846094856866017e+00 -8.564953933980877565e+00 1.513040617275004074e+01 1.515054980285627728e+01 1.594933123930002594e+01 1.279428604645777945e+01
1.026115961613007421e+01 -2.726668446223936115e+00 8.573737394475916318e+00 -5.616277451325383474e+00 9.987313511437310609e+00 -3.361168771249473330e+00 1.508894122201755117e+01 1.507882944160285632e+01 1.593341537600206870e+01 1.229185312179169109e+01
1.616108856953240291e+01 -7.921672409827309025e+00 8.440627978591766833e+00 -9.673047401800864975e+00 9.293841265183282019e+00 -7.706730872800008569e+00 1.510215012671099011e+01 1.512946611302144895e+01 1.596787439896245608e+01 1.287336224263538931e+01
1.100580086934868262e+01 -3.984596185285721681e+00 9.306024967791838520e+00 -6.566211037984147403e+00 9.935453258289978606e+00 -3.680587593748406050e+00 1.521616751746698171e+01 1.507276649587993944e+01 1.594142525318587289e+01 1.256477418032252302e+01
1.182432537820588436e+01 -4.277695652448300301e+00 8.404665014986825611e+00 -6.238872695363243182e+00 9.382336915828691559e+00 -4.266050907843109918e+00 1.507273893443938384e+01 1.521754433761118719e+01 1.592503086486840225e+01 1.249654225379402916e+01
1.086773379339268963e+01 -4.569017018762355775e+00 9.900293619367154463e+00 -6.741696419445171173e+00 9.917896015558021361e+00 -3.349267048847925032e+00 1.521276719958880008e+01 1.507475379049076381e+01 1.595425292624889835e+01 1.273003495649068739e+01
1.161433119828751259e+01 -3.307498056658879193e+00 7.994999612300610181e+00 -6.229412926613409951e+00 9.859471031834715404e+00 -4.378035157686861467e+00 1.511060062752880384e+01 1.517407831589347289e+01 1.608532229822971971e+01 1.246101502816234330e+01
1.659373555673840883e+01 -7.730415181262907609e+00 7.952030864180251513e+00 -9.933024219445300673e+00 9.835973593851306873e+00 -8.944509101404872098e+00 1.506413862000091441e+01 1.519297581545033715e+01 1.597021960556953601e+01 1.235650317994413783e+01
1.102675354835256982e+01 -1.834720884798775487e+00 6.279314796595802051e+00 -4.609887238981738022e+00 9.570655794884096679e+00 -4.128808858320333286e+00 1.464659641748900398e+01 1.522328344177198467e+01 1.612655317288309931e+01 1.214810187405782038e+01
1.300024664166997113e+01 -4.074291287187556954e+00 7.159593894386734547e+00 -6.615567125687149996e+00 9.396498753691140848e+00 -5.131484300312298075e+00 1.489078583959622115e+01 1.518059106553798721e+01 1.619548292402222955e+01 1.275087641002312644e+01
1.519529087949918988e+01 -6.445845901580296911e+00 7.770687571804153038e+00 -8.879861018047220611e+00 9.984613235615874771e+00 -7.699034250020477366e+00 1.493620923819801405e+01 1.517026281190785930e+01 1.610433715453395109e+01 1.243463437720286002e+01
1.128770781411089708e+01 -3.701210555957636927e+00 8.707751989845821328e+00 -6.341263442309734266e+00 9.848123477875741827e+00 -3.812628754245005247e+00 1.519483552523557890e+01 1.518426418954312496e+01 1.611453370600585799e+01 1.268556397468192110e+01
1.455497062871463854e+01 -6.908843705901372090e+00 8.672977357449457969e+00 -8.704737406874254901e+00 9.508722282130353420e+00 -6.477650100308027348e+00 1.497273776408571599e+01 1.506632656812316462e+01 1.595211892646391405e+01 1.276062444132649709e+01
1.235246023464113918e+01 -5.531583253580230064e+00 9.570928927406544773e+00 -7.569358855054057145e+00 9.922944043846538165e+00 -4.903786111599791830e+00 1.526571440181769646e+01 1.519445934448017788e+01 1.594389347118483791e+01 1.254731037254644477e+01
1.269968640815956640e+01 -4.174534834099419278e+00 8.101628484671024921e+00 -6.940399944758230077e+00 9.529434627219544041e+00 -4.924585519591371252e+00 1.529472769961729028e+01 1.522163477382062702e+01 1.608270486683631972e+01 1.270431472976946985e+01
1.180704365407722634e+01 -3.889920523934175201e+00 8.563815682545943275e+00 -6.853727870832618585e+00 9.957643826519142038e+00 -4.636561874050224574e+00 1.515062018584779580e+01 1.503321492777546986e+01 1.591124776869234836e+01 1.237637733249354710e+01
1.306644238392988200e+01 -5.223705640238424763e+00 8.676225675007572136e+00 -7.695071984768028450e+00 9.814698612281233636e+00 -5.432369458400648554e+00 1.517496018642872713e+01 1.514453996416255421e+01 1.603511460862477023e+01 1.264020560609933774e+01
1.215860228706067758e+01 -5.571214622189456733e+00 9.467829522935584663e+00 -7.479168810213868923e+00 9.911447725193493596e+00 -4.455333862403652923e+00 1.500284843395763801e+01 1.507661351186052734e+01 1.605084901906002059e+01 1.280597907391837253e+01
1.063450183754492606e+01 -2.849074902175027013e+00 8.297130049638600013e+00 -5.559886489611270299e+00 9.354647145229670002e+00 -2.906439871394389307e+00 1.506506517723361682e+01 1.500203519298399968e+01 1.594530655178476941e+01 1.274071048853564037e+01
1.002102779345923800e+01 -1.814178127411526731e+00 7.535557229742245511e+00 -4.269301877376767251e+00 9.212340993673223011e+00 -2.802207012189342095e+00 1.508239295220180054e+01 1.528507988393352335e+01 1.594395490867587739e+01 1.231170475307969525e+01
1.062464593533806223e+01 -2.716239731488211184e+00 7.962774687158184150e+00 -5.223000883759783441e+00 9.312663196507305230e+00 -3.162244767575264959e+00 1.499723031972297349e+01 1.508416142329973475e+01 1.589887022495037527e+01 1.249150785558933130e+01
1.127900027206491274e+01 -3.407006813312419169e+00 8.260923892075140884e+00 -6.134904614046730487e+00 9.895746752472145857e+00 -4.445931919537936317e+00 1.504231617846459379e+01 1.509389339459038304e+01 1.583729130934565177e+01 1.209550075654231094e+01
1.559197517734528482e+01 -8.085434477065035708e+00 8.893385378031794630e+00 -9.552715269256607300e+00 9.643809932422740872e+00 -7.507263484031728495e+00 1.500903153825910508e+01 1.517239501397261847e+01 1.600215270730492279e+01 1.273724289340601068e+01
1.152156233325640677e+01 -3.757878128696412467e+00 8.489873057827686864e+00 -6.484630820112082361e+00 9.966119785667071795e+00 -4.372193458052113790e+00 1.509923664322396242e+01 1.513077148723429133e+01 1.600991844690558707e+01 1.240958007759246939e+01
1.333573841267031312e+01 -3.490392707857977506e+00 5.987436507023129906e+00 -5.987671676227840578e+00 8.868022785889042581e+00 -5.421782578007022124e+00 1.471436408760190417e+01 1.515222649513978403e+01 1.605511403780768376e+01 1.254768381822437462e+01
1.147578830378016690e+01 -4.018118827346485844e+00 8.710032847662755984e+00 -6.421336998174641764e+00 9.790582038999758652e+00 -3.999389062879759038e+00 1.513455311659340907e+01 1.519058975672676226e+01 1.608001798457937070e+01 1.264106575863150184e+01
1.039424405514452232e+01 -3.290669627756752647e+00 8.848521684203426219e+00 -5.503575586605346182e+00 9.489609313991405060e+00 -2.688205569777980308e+00 1.516320208575131190e+01 1.520415439247625855e+01 1.607624809098696161e+01 1.281414382224705051e+01
1.368259709233637622e+01 -4.674784975767865447e+00 7.396384082534979143e+00 -7.492138540265415259e+00 9.972116508163125559e+00 -6.658015631793379185e+00 1.497498436751413919e+01 1.519125889347798974e+01 1.602127082010902370e+01 1.213962336309120005e+01
1.058986803839647273e+01 -2.661694601596334309e+00 8.290960880978321512e+00 -5.716005125427815692e+00 9.799394930156719141e+00 -3.349887948910648561e+00 1.508848717186072541e+01 1.503263913035952370e+01 1.598301164430637300e+01 1.250124774528647720e+01
1.050822824005307865e+01 -2.831873276453816146e+00 8.498126086131012613e+00 -5.758598186382217321e+00 9.669213985730380045e+00 -3.074682161175660511e+00 1.507039918253714283e+01 1.496931345957637305e+01 1.593842389957466033e+01 1.261233496556637590e+01
