weight logl A T phi m0 m_100 m_200 m_300 m_400
0.000000000000000000e+00 -3.208091828087186514e+03 2.837854183275642095e-01 1.897822129708427212e+02 1.544213182560486786e+00 1.129521246111691823e+01 1.101430584782282729e+01 1.156532322255186251e+01 1.104360674016426458e+01 1.152113210240475638e+01
0.000000000000000000e+00 -3.162490086486915516e+03 1.683319899615781656e-01 3.853412199115398096e+01 5.859477562718844901e+00 1.123851993677768846e+01 1.120940435494605580e+01 1.135586923531606018e+01 1.107360594784957009e+01 1.139384538689610871e+01
0.000000000000000000e+00 -3.154663501447490489e+03 2.794432204377429674e+00 2.025517438994066595e+02 5.942580846408228368e+00 1.180940357987871181e+01 1.284638849040879194e+01 1.067055720704565758e+01 1.304832776190743004e+01 1.047234198291620544e+01
0.000000000000000000e+00 -3.138279512092718505e+03 2.444542630589269461e+00 2.721087553478024645e+01 8.536718545051378282e-01 1.166395736567793762e+01 9.396016654984366667e+00 1.188072559784012050e+01 1.373507953108707369e+01 9.566677180098237088e+00
0.000000000000000000e+00 -3.119599315772674345e+03 1.584622956526801296e+00 2.008359599009655767e+02 1.494200877581519094e-01 1.930051595404839304e+01 1.908513165228612607e+01 1.949535329608612955e+01 1.912625888779952987e+01 1.945416294755278130e+01
0.000000000000000000e+00 -3.112874373989034211e+03 3.772340102375013604e-01 2.943584026872139816e+02 5.959854132333562760e+00 1.133977509201925038e+01 1.170616017455747127e+01 1.106807621633502237e+01 1.126375498542701692e+01 1.169271676403996274e+01
0.000000000000000000e+00 -3.111600573706321484e+03 2.776178179257223544e+00 1.507030114471077127e+02 3.633707341999460994e+00 1.266037364042770008e+01 1.543293874397222787e+01 1.110622572908832950e+01 1.149425596123429294e+01 1.541988091850593889e+01
0.000000000000000000e+00 -3.095739438457772849e+03 2.846586610171492726e+00 1.606746308752721220e+01 9.272598019845074147e-01 1.215299892737079723e+01 1.421164267069410592e+01 1.055159349503661126e+01 9.568652189422271803e+00 1.290602530974192241e+01
0.000000000000000000e+00 -3.091209306378615111e+03 2.160502818194243169e-01 5.542755094395216275e+01 3.288637010067931410e+00 1.922215301614297545e+01 1.941305285391330671e+01 1.938123295602154883e+01 1.913743877560112949e+01 1.900652646056565587e+01
0.000000000000000000e+00 -3.079092899788559407e+03 1.595044611128598966e+00 2.167398268849209728e+02 5.349058855852783623e+00 1.876844063798716888e+01 2.024125599298509215e+01 1.719163954951897466e+01 2.035684928747767586e+01 1.726148263831247220e+01
0.000000000000000000e+00 -3.055396507889619897e+03 5.295756858056976935e-01 4.257569948132785953e+01 5.754807996099957634e-01 1.147455325262434478e+01 1.166842514450633139e+01 1.096088341090765361e+01 1.187803039031827623e+01 1.151901766882479272e+01
0.000000000000000000e+00 -3.053613628224235526e+03 2.311731797052579918e+00 2.840746619379032154e+02 8.651428638702454710e-02 1.146443000120345346e+01 1.319088255331208970e+01 9.199822318084315498e+00 1.244647709407973046e+01 1.255449684784962017e+01
0.000000000000000000e+00 -3.050746833608450288e+03 1.388508884364656248e+00 1.359165956092663805e+02 4.656516122227186472e+00 1.100448881554902059e+01 1.120571907290295322e+01 1.235483285256306019e+01 1.056169535688875172e+01 9.733356151681046953e+00
0.000000000000000000e+00 -3.044183196147557283e+03 9.240786365473908637e-01 1.552260245023502421e+02 6.102070828137392766e+00 1.125394956091745513e+01 1.064111996629952195e+01 1.217634118139465649e+01 1.072898533022685186e+01 1.097911484244094638e+01
0.000000000000000000e+00 -3.042307694183538842e+03 2.273010857968643883e+00 2.099166802476457008e+02 2.556368509869708650e+00 1.195574604172821687e+01 1.043379516823443964e+01 1.371060664555455588e+01 1.000655762361907719e+01 1.405640791648703214e+01
0.000000000000000000e+00 -3.028200452643201970e+03 1.939255384177564379e+00 2.595239567672014118e+02 3.807646395534761030e+00 1.923222920523082635e+01 1.912659906015541011e+01 2.058922186657781594e+01 1.729845446651445684e+01 2.078147897144175005e+01
0.000000000000000000e+00 -2.998964023368027028e+03 8.948102448493928662e-01 1.580196465052520978e+02 3.494333380173170411e+00 1.164605406000756460e+01 1.247588498540581625e+01 1.084078045237675525e+01 1.189764905048955690e+01 1.211345326018901325e+01
0.000000000000000000e+00 -2.991820026758899076e+03 1.636652818841212387e+00 1.289136801268572015e+02 2.438377530447622288e+00 1.925069416939450662e+01 2.065306974815349861e+01 1.864347757538844519e+01 1.765296876380329394e+01 1.934390079662985684e+01
0.000000000000000000e+00 -2.979687802037267829e+03 1.972518688529670383e+00 6.964398777889923053e+01 5.724058780666640978e+00 1.884145756954379891e+01 2.045963414012300063e+01 1.691057957083913976e+01 2.077579538944150528e+01 1.721345564634749081e+01
0.000000000000000000e+00 -2.968511707991299318e+03 1.108181105089686147e-01 1.540074373092749624e+02 5.426195296355490250e+00 1.142590465080816564e+01 1.141691491645477896e+01 1.152029950562324956e+01 1.132327434814364686e+01 1.145286808617757934e+01
0.000000000000000000e+00 -2.965943517097793119e+03 2.932026651793473881e+00 3.432397102343558259e+01 4.260538582736031366e+00 1.166813803358791013e+01 1.007379321869688127e+01 1.157756171777184839e+01 1.310748274941727409e+01 1.422181490198681253e+01
0.000000000000000000e+00 -2.961370727869932580e+03 2.192873879955902439e+00 2.775263724237368024e+01 5.689577686277492496e+00 1.170680496572119011e+01 1.158581669576439488e+01 1.312620805925180889e+01 9.565821138903061183e+00 1.369929078379141707e+01
0.000000000000000000e+00 -2.933754046951359669e+03 5.820619634402006692e-01 2.407122798771996486e+02 2.240643865416633851e+00 1.161860162258797047e+01 1.104211352954480496e+01 1.215632456829068175e+01 1.126791977798232658e+01 1.168554259646689175e+01
0.000000000000000000e+00 -2.897976722748320299e+03 7.617411242065105226e-01 2.586362520768019522e+02 5.792591521399402588e+00 1.136746976461454395e+01 1.207822174613134258e+01 1.065042820628231190e+01 1.174217461567541143e+01 1.151728347393615515e+01
0.000000000000000000e+00 -2.897039001955728963e+03 1.976470243402181692e+00 1.154239827249259065e+02 2.216469693804158592e+00 1.866080399567141512e+01 2.060021964920180793e+01 1.967229423780487352e+01 1.807223202759139369e+01 1.686327678215105053e+01
0.000000000000000000e+00 -2.895450619310901857e+03 7.398517638897993409e-01 5.407378778428837762e+01 8.541113777867483936e-01 1.156195186223858151e+01 1.149353323124964810e+01 1.092415229560694989e+01 1.088497656632885402e+01 1.140857297621538002e+01
0.000000000000000000e+00 -2.884286549476635628e+03 1.921014275244060432e+00 1.190895442989771311e+02 2.444613061244774510e+00 1.869880421595826192e+01 2.060276358398404284e+01 1.950010372803919267e+01 1.765104468085711886e+01 1.677795885944133758e+01
0.000000000000000000e+00 -2.839494999112088408e+03 1.729664795364990848e+00 2.804348462037515901e+02 4.569923455758887698e+00 1.906129662303870020e+01 1.993159751544321168e+01 1.969293237646632377e+01 1.740680024105262191e+01 2.048376973416123548e+01
0.000000000000000000e+00 -2.825573945178941813e+03 2.031794103250104122e+00 1.671313475607887256e+02 4.027311161245983762e+00 1.204316589029534157e+01 1.407036850945858220e+01 1.031164487131370855e+01 1.283880442257949994e+01 1.247758386173219236e+01
0.000000000000000000e+00 -2.814289418805123205e+03 2.024717681398744418e+00 1.765990948548181336e+02 1.417462790659753225e+00 1.856695982921630161e+01 1.661183941772898720e+01 2.014228865144670877e+01 1.764050076454868687e+01 1.868630286759724513e+01
0.000000000000000000e+00 -2.807193624396141786e+03 2.064063112831875824e+00 5.735040937346213497e+01 5.698838627935487011e+00 1.152465026847801077e+01 9.849733071134149753e+00 1.279656557724277732e+01 1.309836703376533507e+01 1.012752157837863898e+01
0.000000000000000000e+00 -2.802928928638156322e+03 1.071350197420422257e+00 1.493252246132713026e+02 6.134340332824963049e+00 1.127223826993833455e+01 1.042163821416223257e+01 1.225367761139472123e+01 1.117374937200053253e+01 1.038604141688425209e+01
0.000000000000000000e+00 -2.791346588437182163e+03 1.128211224035918558e+00 1.670477518516649695e+02 8.007301532523304344e-01 1.875377325815723140e+01 1.763828935642035844e+01 1.975997213945782960e+01 1.823108059858699548e+01 1.859856206884098384e+01
0.000000000000000000e+00 -2.786653045138567904e+03 1.817440355488768589e+00 2.672452443895808187e+02 2.351066198720723310e+00 1.189868791504326850e+01 1.008134264739974562e+01 1.316396051332243644e+01 1.193581846773497190e+01 1.058117332846374303e+01
0.000000000000000000e+00 -2.777000811961458567e+03 2.087588084263623800e-02 2.803661064195004542e+02 1.955216247739917979e+00 1.900745189625007470e+01 1.898929517509706244e+01 1.901065738931825422e+01 1.902162613735649899e+01 1.898663643454953842e+01
0.000000000000000000e+00 -2.754791409786476834e+03 1.685107987692310072e+00 2.677623549307080566e+02 4.932893325954029962e+00 1.180071460923881155e+01 1.321526987100605410e+01 1.146391880380524242e+01 1.085784617554674547e+01 1.345800970119969620e+01
0.000000000000000000e+00 -2.749208124567351206e+03 2.915742062585018779e+00 2.742559183511870060e+02 3.274266685932730958e+00 1.873657362996684128e+01 1.681853046002036578e+01 2.165230816648951162e+01 1.680857104854676010e+01 1.836400138891770339e+01
0.000000000000000000e+00 -2.735958193125337857e+03 1.356242451202546384e+00 1.847405718149551035e+02 5.189487687062794841e+00 1.183570422236364017e+01 1.284035757453538906e+01 1.109846091711726324e+01 1.225617190903500031e+01 1.176016653364928644e+01
0.000000000000000000e+00 -2.724089522225749533e+03 1.898689890947909298e+00 1.715411919385996669e+02 4.173352928131210393e-01 1.860167455681752102e+01 1.707002243228038196e+01 2.048866357560958207e+01 1.686043467463261436e+01 1.973478265328939329e+01
0.000000000000000000e+00 -2.712195970681646031e+03 8.737095433113918341e-01 1.450305817060402447e+01 7.197925220088761122e-01 1.869399103005578766e+01 1.874696701312367608e+01 1.820177488555927425e+01 1.786279149252886000e+01 1.787203033213974024e+01
0.000000000000000000e+00 -2.645320541482388762e+03 1.594229260760844369e+00 7.752586648254838053e+01 7.569925432906797758e-01 1.169521899318392322e+01 1.254630825913768177e+01 1.017820413011392944e+01 1.159666910068616907e+01 1.326112109932570426e+01
0.000000000000000000e+00 -2.609180281548153289e+03 7.302098046709173396e-01 1.619822439533335228e+02 2.963816462234615479e+00 1.894172266401057669e+01 1.932933134145944010e+01 1.823873041205083112e+01 1.959490560235755297e+01 1.867766680993891271e+01
0.000000000000000000e+00 -2.599380302280661908e+03 2.328016842173158629e+00 2.222324410571420117e+02 4.714994856398825540e+00 1.152575955302506650e+01 1.374160948092366397e+01 9.639149549184496735e+00 1.289830347694077517e+01 1.080174618059924008e+01
0.000000000000000000e+00 -2.596180552740636813e+03 7.428897102681375486e-02 1.799008532524986492e+02 2.225069135824566224e+00 1.168168387381449946e+01 1.164187489064070036e+01 1.169750015770770268e+01 1.169178883464875618e+01 1.164688980826362297e+01
0.000000000000000000e+00 -2.593203588448342998e+03 4.475486367722709691e-01 3.319362431999205398e+01 3.600814207944697642e+00 1.888736215254259321e+01 1.865781519560986013e+01 1.862808843160599892e+01 1.859999273700785949e+01 1.857370485949246586e+01
0.000000000000000000e+00 -2.591353346458086435e+03 1.341507615400669540e+00 1.102895966145399882e+02 5.077152840651653953e+00 1.236951369047534044e+01 1.106076076689942234e+01 1.144224645198762857e+01 1.213334583730129879e+01 1.290330145721543609e+01
0.000000000000000000e+00 -2.583606751256199459e+03 2.973918724588599627e+00 2.075892020818700416e+02 3.654380124799656571e+00 1.783300878442185322e+01 1.898544781010879845e+01 1.700234462569666860e+01 1.833095270544043842e+01 1.767434633379150100e+01
0.000000000000000000e+00 -2.582295466014815702e+03 1.558460374766041490e+00 1.189475300220494915e+02 6.260399254823425075e+00 1.900592358832588857e+01 1.767497501520228553e+01 1.760514853091833132e+01 1.882523629175565461e+01 2.021171130836674834e+01
0.000000000000000000e+00 -2.581890909910139271e+03 1.318476558173918622e+00 1.816404368557758175e+02 1.500772118359630980e+00 1.176770515474411738e+01 1.048941073517479339e+01 1.288123476105141485e+01 1.093027974553380943e+01 1.224529403631041191e+01
0.000000000000000000e+00 -2.569933837859267896e+03 2.148761123651130589e+00 1.242818178357765930e+02 4.120585962692924653e+00 1.100239972917749043e+01 1.153109032324982586e+01 1.314155140632571772e+01 1.191339165575346293e+01 9.476359860394163448e+00
0.000000000000000000e+00 -2.566351212821090485e+03 2.925711963466266941e+00 1.380782503106867978e+02 5.000804627785082168e+00 1.745983313970194217e+01 1.709077709062982109e+01 2.038370617959871112e+01 1.688605959398738321e+01 1.472097862565213333e+01
0.000000000000000000e+00 -2.546144233008561059e+03 2.789300345512650825e+00 6.506347404359920006e+01 4.241204430832267391e+00 1.293251189776204768e+01 1.564255737032713256e+01 1.014327459216598015e+01 1.565118927977078123e+01 1.043035789423117521e+01
0.000000000000000000e+00 -2.518655277906857918e+03 3.479533970096182482e-02 1.640947589782632008e+02 6.065213339988416941e+00 1.175643968657838379e+01 1.174069892984591235e+01 1.178829608103122695e+01 1.172293715325649188e+01 1.177637116687602870e+01
0.000000000000000000e+00 -2.504822636645636521e+03 2.462861175649230461e+00 2.504465154202223971e+02 1.691895852859505167e-01 1.166430111958506899e+01 1.276564284371286107e+01 9.473406701976667676e+00 1.409632479818472106e+01 9.932948871396412471e+00
0.000000000000000000e+00 -2.502612959305901313e+03 1.661606478040301038e+00 2.249264277036259045e+02 6.583707376169209979e-01 1.196723220185077530e+01 1.145999935510664258e+01 1.190421573760451146e+01 1.259293658582348918e+01 1.085391862113888983e+01
0.000000000000000000e+00 -2.483711915666043751e+03 7.707140906256819690e-01 2.290368939238386474e+02 7.504647306652750816e-01 1.879771529840736832e+01 1.853186207839089406e+01 1.876219300899853337e+01 1.912905224380895319e+01 1.822243299431436014e+01
0.000000000000000000e+00 -2.477317053978938930e+03 1.559827382441898003e+00 2.104636957350032844e+02 2.276116969098893161e+00 1.226265455584014319e+01 1.093215384116585653e+01 1.370360487250403203e+01 1.074633640572551307e+01 1.381742384508342880e+01
0.000000000000000000e+00 -2.473886099789533546e+03 9.244019924542806743e-01 2.661205066223752880e+01 1.448813868034384278e+00 1.876034530550488455e+01 1.869234657592975068e+01 1.783623844486388421e+01 1.873900615501091593e+01 1.968238920725140773e+01
0.000000000000000000e+00 -2.471925815589323520e+03 2.118092171835969317e+00 1.795929793321958527e+02 4.287078936477729307e+00 1.199166897362703921e+01 1.410481794091455932e+01 9.961200556540781292e+00 1.368344524370455595e+01 1.085189245027216742e+01
0.000000000000000000e+00 -2.466244027459537847e+03 1.933877365782806335e+00 6.550641681883922729e+01 5.779899367361162277e+00 1.233353874540527784e+01 1.297181077491230639e+01 1.200746150453747774e+01 1.233835574801562629e+01 1.265011590114552931e+01
0.000000000000000000e+00 -2.456436132928760344e+03 2.107724491307075620e+00 2.269340663802352935e+02 3.523267075144332683e+00 1.218405108950145532e+01 1.220261780606969992e+01 1.293454371468960318e+01 1.076763581040301077e+01 1.407173770203361229e+01
0.000000000000000000e+00 -2.452781387605961754e+03 1.790260213372708575e+00 1.401750086895781351e+02 4.878847556923251894e+00 1.809677485875687353e+01 1.821045889696130970e+01 1.981045419813282038e+01 1.720172094546863661e+01 1.679120463778459893e+01
0.000000000000000000e+00 -2.448626209043562085e+03 2.542218395137621378e+00 2.568827702492637854e+02 2.719143134885380064e+00 1.868769063217670379e+01 1.640153920345136029e+01 2.115523904920251752e+01 1.718550225708942847e+01 1.852639889279166496e+01
0.000000000000000000e+00 -2.440229131640483956e+03 1.433960307531111145e+00 2.461547957128945256e+02 1.499293782187044455e+00 1.878737475088516362e+01 1.765505066092383402e+01 1.924005227990378586e+01 1.916692857451249310e+01 1.770352643342592813e+01
0.000000000000000000e+00 -2.435113596884658364e+03 2.721116676660952471e+00 8.463911801994629514e+01 3.924272507156397527e+00 1.798653060959320982e+01 1.543244553341374470e+01 1.777373225374961407e+01 2.036301071626536441e+01 2.018277792211230803e+01
0.000000000000000000e+00 -2.407761970700350503e+03 2.425145769580681954e+00 1.737109163475292206e+01 5.014008475125862674e+00 1.172246870002115315e+01 1.090535642324467780e+01 1.396945544871915601e+01 1.272844437369207249e+01 9.560036069425017047e+00
0.000000000000000000e+00 -2.404384918313182425e+03 1.468495821929748590e+00 1.623494778754902654e+02 3.755374539993500793e+00 1.223502313261713681e+01 1.366536648405569565e+01 1.094638213254406622e+01 1.272766390398209602e+01 1.278851727524365955e+01
0.000000000000000000e+00 -2.396254078371778178e+03 6.641574578416985508e-01 2.339535442635403797e+02 1.849850885593780969e+00 1.882357525856585312e+01 1.816978068295840743e+01 1.935912698789464415e+01 1.851568107555882747e+01 1.884090826179453515e+01
