H0 sigma
7.219053091457573146e+01 4.654493447110181137e+02
7.245184241386780855e+01 4.587715548317147523e+02
7.205457314969959270e+01 5.669749173726763729e+02
7.185731392779835858e+01 4.317747861966417986e+02
7.185709594405308565e+01 4.547240118231508177e+02
7.366691895569016424e+01 4.867199895253689306e+02
7.370487852832641806e+01 4.316620504376509757e+02
7.226444826563017898e+01 5.860390151317214986e+02
7.439108510048924927e+01 5.109403699365740295e+02
7.538189730473170869e+01 5.494921688710001035e+02
7.108090067804457135e+01 5.094850281879195677e+02
7.367170978012936189e+01 4.323855199636277007e+02
7.196437790941244828e+01 4.957673063440078636e+02
7.493851411664739715e+01 4.869539911814408129e+02
7.164524196341690754e+01 5.532670829631065317e+02
7.376398497600015958e+01 5.001828556367677265e+02
7.222039667835284149e+01 4.713424212850446793e+02
7.301728305445450928e+01 5.471292556251676160e+02
7.390437755975489154e+01 4.716343585664533293e+02
7.305597775575111541e+01 4.928173137223327558e+02
7.378738069882963657e+01 5.014421683436837611e+02
7.238631000024561502e+01 5.076401261631532975e+02
7.240083577414667104e+01 5.578688170728373734e+02
7.318188795489876952e+01 5.314928227554175919e+02
7.159533892200909122e+01 4.960332574164362427e+02
7.107772988174096440e+01 4.431348281800833888e+02
7.316871345518860892e+01 4.660506293211118418e+02
7.264007840522177162e+01 5.077172694221359848e+02
7.087230654009916009e+01 4.996943443347638549e+02
7.300733594827221395e+01 4.769849832095793545e+02
7.267928981195414906e+01 5.407738917582191789e+02
7.266238776557949564e+01 4.022242099107043600e+02
7.103403917215381114e+01 5.427230578253622753e+02
7.222793599778549378e+01 4.247157793961341099e+02
7.351245882706450629e+01 4.936572404384085644e+02
7.281963547289650762e+01 5.193506764410280994e+02
7.434835044535081749e+01 5.012100239240420478e+02
7.304046605339051723e+01 5.220269792559870439e+02
7.231736026478610313e+01 5.390062117435320488e+02
7.253675423111485543e+01 4.965733314086895120e+02
7.369613794942462448e+01 5.047112247667961924e+02
7.287988820522963351e+01 4.234107116978696013e+02
7.279635003830387063e+01 4.638992563151288664e+02
7.228908347755651675e+01 4.729586886680916109e+02
7.083183113828215482e+01 5.485838746411570810e+02
7.174129224741074040e+01 5.077111349494348929e+02
7.322995624252305902e+01 4.813942391347762850e+02
7.356095506900726377e+01 5.020018414205021031e+02
7.318176233734297398e+01 4.984580192625318773e+02
7.490276552796387932e+01 5.294365873830926148e+02
7.361463716039988014e+01 4.653915216986376890e+02
7.314290507308979272e+01 5.223495896400468155e+02
7.156134058202582082e+01 4.942754997213579600e+02
7.152252871296818171e+01 4.529947965111460348e+02
7.148587822869455977e+01 5.498829614162809776e+02
7.598737577394346943e+01 4.453362779602941259e+02
7.126278939012726710e+01 6.751626776800966354e+02
7.238254930746165883e+01 5.002782959257503990e+02
7.508154882746219982e+01 5.700862641893506861e+02
7.375625967741012801e+01 5.677596643146833912e+02
7.308756161060436796e+01 5.952208058654418892e+02
7.216836531350040218e+01 4.355466186223183058e+02
7.401649846293518920e+01 4.881691382675166437e+02
7.338476312572072402e+01 4.365481820086206994e+02
7.422104700812909073e+01 6.030352681040528751e+02
7.383870540828263529e+01 4.553664429082059542e+02
7.322684315494177554e+01 5.484358079852748915e+02
7.301099678062377052e+01 5.241361441150392011e+02
7.238254930746165883e+01 5.002782959257503990e+02
7.455952105411981279e+01 5.468997851533279118e+02
7.249975035595748807e+01 5.097801099170141583e+02
7.205235783679719930e+01 4.847717825284150877e+02
7.121312745522649834e+01 6.376830870904044559e+02
7.258195262001112269e+01 4.520262599473573459e+02
7.324172863867349292e+01 4.330106698637471254e+02
7.438609888603859588e+01 4.468359327015437543e+02
7.300969991259152891e+01 6.239728068607164460e+02
7.330808166111029323e+01 4.644311621646135677e+02
7.050512686831848441e+01 6.376352500673100394e+02
7.178365635087584451e+01 4.550654483155282151e+02
7.345136418494612940e+01 4.969571054518823985e+02
7.352525737207409406e+01 5.184009321767982783e+02
7.300987782728611819e+01 4.669892119224247153e+02
7.257296555234489688e+01 5.299765146361216921e+02
7.281496214702690395e+01 4.968122843466641143e+02
7.401649846293518920e+01 4.881691382675166437e+02
7.235591113158861276e+01 4.381067576618070234e+02
7.327292872174301408e+01 5.569216668746837513e+02
7.292645874665456063e+01 4.984739888431275290e+02
7.386096313148870252e+01 4.587838834056479413e+02
7.355654119102160848e+01 4.739684089402035738e+02
7.168205204764363714e+01 5.450450798484578172e+02
7.235572909039892409e+01 4.456750248079971470e+02
7.280210055856426266e+01 4.747554386633798345e+02
7.306647849988624444e+01 5.309805065921073037e+02
7.395983383597710770e+01 4.573585358742074618e+02
7.323517767962678704e+01 5.440315996773812230e+02
7.173430991365741249e+01 5.846801582532802968e+02
7.298853008339744974e+01 5.111686917423871819e+02
7.459235353226699772e+01 4.738536596391661533e+02
7.262734861368882378e+01 5.240786778407989459e+02
7.397509782010615709e+01 4.858481989635166656e+02
7.315452380347929306e+01 6.345059118122870814e+02
7.329291405811872551e+01 4.649055219660877469e+02
7.287798064418946353e+01 5.190083651868760626e+02
7.296290558020936601e+01 5.223778238864401828e+02
7.327920025596438336e+01 4.455137764481876275e+02
7.458751522528457656e+01 5.144478174587686681e+02
7.266712659113431982e+01 5.065415463402243290e+02
7.229493427764650448e+01 5.346833293438194232e+02
7.220218815906264354e+01 4.554335864121621285e+02
7.295175134792907556e+01 5.344718916787956005e+02
7.188987382376353708e+01 6.367863370394035201e+02
7.272270882642256140e+01 4.704284997361663159e+02
7.184431212623475460e+01 4.949902987059286943e+02
7.475866300095310635e+01 5.041612264058506412e+02
7.179732957343441058e+01 5.405393554762692929e+02
7.128210530014254687e+01 5.717721258507936000e+02
7.403553698806187811e+01 4.996240783631864133e+02
7.145325689411549774e+01 5.105391064606443479e+02
7.436052993847056314e+01 5.575446895027411074e+02
7.342620758543611714e+01 4.809555148060092051e+02
7.310723735971069459e+01 4.884337334589787361e+02
7.125560926450009447e+01 4.502963112596161750e+02
7.285930647374730995e+01 5.427350861210836683e+02
7.618910289631844535e+01 5.108606796250633124e+02
7.264431415591042196e+01 4.702683583029947840e+02
7.246974720809731707e+01 5.419866977478993704e+02
7.320925683043779486e+01 5.085355846559130555e+02
7.187419842324423769e+01 4.323878859049370931e+02
7.336946316877191521e+01 4.511642250149322422e+02
7.222533194179564475e+01 4.620244106283914789e+02
7.335505071258555176e+01 4.838275338811077404e+02
7.326351274479722520e+01 5.962545805762899818e+02
7.163497898004379749e+01 4.917919571349966077e+02
7.408344944186569592e+01 5.092218421516287208e+02
7.399250111338915303e+01 5.445286000314804369e+02
7.365468666683378274e+01 4.704339280452001049e+02
7.254863084084543345e+01 6.003883628025359940e+02
7.323517767962678704e+01 5.440315996773812230e+02
7.313809485892966222e+01 4.779172013860444395e+02
7.301099678062377052e+01 5.241361441150392011e+02
7.448220691288997841e+01 4.972584253474025218e+02
7.459235353226699772e+01 4.738536596391661533e+02
7.363318599156700373e+01 5.590038731201659630e+02
7.112125927356620991e+01 4.242293505257158586e+02
7.407443716607150463e+01 5.048891492611303988e+02
7.482853169433786888e+01 4.406014944693088751e+02
7.495211963909430608e+01 4.569459144312538115e+02
7.064607211577262547e+01 5.074420520222489017e+02
7.141437877961870129e+01 5.266204829370590232e+02
7.293792491296983371e+01 5.244172701603104088e+02
7.177069978454551347e+01 4.902097755952566445e+02
7.301300207573120815e+01 4.617964617700757231e+02
7.262046613155571606e+01 4.586696451703212460e+02
7.327220896353995272e+01 4.543579107757320230e+02
7.346459108785093406e+01 5.407061804950992610e+02
7.418231241051559266e+01 5.207848875612098709e+02
7.297827947457811604e+01 4.844904293930993049e+02
7.347183550724193424e+01 5.489512988080663263e+02
7.294927435082318823e+01 4.467374556842383981e+02
7.381870408965562547e+01 4.636086835634026784e+02
7.402803541996101444e+01 5.374749092118888711e+02
7.398751911013897598e+01 4.650856901833731740e+02
7.334496190236220059e+01 5.507266556050752797e+02
7.361394676789664970e+01 4.715972947929744805e+02
7.282931246423162008e+01 4.987426160889355629e+02
7.291777058668731115e+01 3.985595355915729101e+02
7.229853071541677423e+01 5.364583603681236355e+02
7.148587822869455977e+01 5.498829614162809776e+02
7.355653021282167003e+01 4.703574314734119071e+02
7.268155478895596389e+01 4.405290498303616573e+02
7.329917504119718785e+01 5.773934041823129064e+02
7.346012767171798430e+01 5.121686632712492155e+02
7.093943647895066817e+01 5.373962239002790966e+02
7.318344949283115852e+01 4.835096966699621248e+02
7.313395498136249273e+01 4.394443586258748269e+02
7.249736392722340383e+01 5.629041353832504910e+02
7.372376434651150134e+01 5.199045190221449957e+02
7.443145788093565329e+01 5.385717181102518225e+02
7.608439361959244707e+01 4.716815659446455129e+02
7.350664706508798929e+01 4.750744546572558988e+02
7.270207116109375534e+01 4.783093240247924882e+02
7.255614340403722906e+01 6.203642715202074669e+02
7.443285503781461898e+01 4.245699910708924563e+02
7.366495103482779427e+01 4.487000561771546927e+02
7.296459233528639743e+01 4.913990943230538733e+02
7.348428523340119511e+01 4.134934774164929081e+02
7.350821766496689236e+01 5.982175174235065924e+02
7.362239412355675938e+01 4.884749905494907694e+02
7.387356315825039133e+01 5.040426944148333064e+02
7.648977605726844331e+01 5.151279939538815142e+02
7.266238776557949564e+01 4.022242099107043600e+02
7.245987250680406078e+01 5.438239136238374840e+02
7.216123867636935074e+01 5.381195173366730842e+02
7.223442394100550246e+01 6.211878954662769274e+02
7.372086928698311681e+01 5.196977637146992492e+02
7.319874560208717185e+01 4.920058913537491776e+02
7.266712659113431982e+01 5.065415463402243290e+02
7.311273919744998295e+01 5.002790472750351114e+02
7.315180279214794723e+01 5.547765886580550614e+02
7.390467435784982797e+01 4.649295521031160661e+02
7.329839288573138845e+01 5.318197961149796811e+02
7.240861959316349328e+01 5.219650333736285575e+02
7.297156605907449034e+01 4.196092569893748987e+02
7.253095272941064309e+01 6.133198577078369453e+02
7.458812314783935449e+01 4.714086460370928648e+02
7.444500697650052246e+01 5.361001624870409614e+02
7.351840392082561948e+01 5.376314732675414234e+02
7.103987509804119327e+01 3.755278196338664998e+02
7.332755224143511441e+01 4.809723038075395607e+02
7.271119562868213393e+01 5.385034398890430793e+02
7.495211963909430608e+01 4.569459144312538115e+02
7.224076050347004241e+01 3.806961050559567070e+02
7.429632544716442055e+01 5.083260016705195881e+02
7.078837882905827428e+01 5.013226588865381359e+02
7.452514757687191604e+01 4.573065153813757888e+02
7.470264867886102422e+01 5.947451933177851515e+02
7.556151315788991951e+01 5.284205051316419031e+02
7.156134058202582082e+01 4.942754997213579600e+02
7.120436266964190963e+01 5.644959449428529297e+02
7.328994766496363411e+01 5.609751322103662687e+02
7.284375579173251936e+01 4.559441557963459672e+02
7.067068080154841425e+01 5.630334802412498902e+02
7.285971755114672987e+01 5.143145972173279006e+02
7.135913254992482280e+01 5.527114952747414236e+02
7.283268407026579894e+01 4.455689908185321997e+02
7.250233606722426316e+01 5.005134193986807531e+02
7.481919863033419915e+01 4.884018874747271752e+02
7.249107776869955444e+01 4.832608117708581403e+02
7.226361153142599392e+01 5.668005745368120643e+02
7.216944075293633887e+01 5.482887475152740535e+02
7.627405853702160243e+01 5.447268251126074574e+02
7.245726229969926635e+01 5.204579778829206589e+02
7.432441894226364809e+01 4.327581750960949307e+02
7.374633959241074876e+01 5.226578591979200610e+02
7.150813924386255849e+01 4.458756302187088636e+02
7.384105612574445843e+01 4.568379582346179859e+02
7.192554125534233833e+01 4.888603805042225758e+02
7.212681706215559529e+01 5.100287525131382722e+02
7.358256538616269893e+01 4.361659481888580103e+02
7.372415368174173977e+01 5.371517938207468887e+02
7.420571767365886728e+01 5.144968993575890863e+02
7.232064352111999028e+01 4.999937927760310004e+02
7.116389917855386216e+01 4.683621472330984830e+02
7.280433526920751319e+01 5.452383523867044914e+02
7.252682433129122330e+01 4.673952248503622400e+02
7.411495128987547787e+01 4.713455376033644484e+02
7.286916345821367713e+01 4.543475498391247243e+02
7.358303166721458410e+01 5.007121254767389473e+02
7.348060422211557352e+01 4.935565259114790138e+02
7.308690461117143400e+01 5.256981009280666512e+02
7.361255684836969237e+01 4.679630274122076798e+02
7.255024105509471610e+01 4.949685418726149351e+02
7.263593214219588390e+01 4.710332258012095963e+02
7.458855196829044587e+01 4.202084945926568480e+02
7.390467435784982797e+01 4.649295521031160661e+02
7.343092495656989627e+01 4.176971194795713131e+02
7.389397892739916074e+01 5.401875608527609529e+02
7.297197846033863300e+01 4.816664270255504334e+02
7.387376250472277661e+01 5.201656131940194427e+02
7.375670730730377045e+01 3.890002135524663345e+02
7.298939507097372825e+01 5.209684984691289173e+02
7.314174512619013058e+01 4.494926679904364164e+02
7.243741422753033987e+01 4.795384939458845679e+02
7.307923887750067138e+01 4.391798816064377320e+02
7.302954374137419791e+01 4.754887791826041621e+02
7.306647849988624444e+01 5.309805065921073037e+02
7.391940474980768272e+01 4.840407193310430785e+02
7.152794209020066774e+01 5.316393484204736524e+02
7.242440732025939099e+01 4.633588934129535346e+02
7.582084565014413613e+01 4.954584359526282356e+02
7.235591113158861276e+01 4.381067576618070234e+02
7.358319493401010902e+01 4.064563592589842642e+02
7.351594284565543092e+01 5.394163713670607194e+02
7.347087712180866959e+01 4.977907041739837837e+02
7.394327008766671838e+01 4.959004242586024702e+02
7.366588260944158151e+01 4.707589948523364001e+02
7.311074204027417522e+01 4.383489263661458040e+02
7.251105595670981074e+01 5.714986240636395678e+02
7.270597120413974324e+01 4.249285712744681973e+02
7.247289664955997068e+01 4.357156799825906432e+02
7.225625308318826967e+01 4.194984794518663307e+02
7.307923887750067138e+01 4.391798816064377320e+02
7.347745831369375935e+01 5.209286824375260494e+02
7.359241435968323231e+01 5.548428300193729683e+02
7.404450214503711436e+01 4.276390691255275556e+02
7.275743625642667212e+01 4.885107469324699423e+02
7.410448367989386043e+01 5.197387695091708792e+02
7.396342802686905316e+01 4.780669462889879924e+02
7.139584635562232506e+01 5.265015822311872853e+02
7.253331000955137142e+01 4.846493522347627732e+02
7.324338446202239084e+01 5.209804993443140120e+02
7.193924333566505425e+01 5.118883919708124495e+02
7.259662809702035702e+01 4.059832933611062913e+02
7.272770129245387238e+01 5.399031172109612271e+02
7.115070182691005130e+01 5.495213159557781637e+02
7.389526020800951756e+01 5.484086231505846172e+02
7.391844284003113330e+01 4.676941073106332851e+02
7.306647849988624444e+01 5.309805065921073037e+02
7.117975934292462625e+01 5.419028586004432100e+02
7.368118101474675541e+01 5.103298430388716724e+02
7.243793109992134305e+01 4.985448408680297234e+02
7.227880864772447467e+01 4.938562107618928394e+02
7.327854348258088635e+01 5.285703385329588855e+02
7.349637216754102553e+01 6.007353449413911903e+02
7.210981470774019897e+01 4.426995455563126711e+02
7.228072736754469929e+01 4.386239490060171420e+02
7.513195578093842641e+01 5.086307331300045007e+02
7.220499193902632840e+01 5.011638687215506707e+02
7.312766110049204826e+01 4.822984450537345538e+02
7.318663577528425890e+01 5.079739090692839341e+02
7.486046450621535087e+01 4.291620316428333126e+02
7.257296555234489688e+01 5.299765146361216921e+02
7.466487214038583886e+01 4.391625192292343627e+02
7.517777849809685620e+01 5.166167184488510884e+02
7.344304864262868193e+01 4.287595580876809436e+02
7.538179962629961040e+01 4.373073956019219395e+02
