weight logl H0 sigma epsilon tau
6.941566542918618516e-22 -4.490707781255408690e+02 6.994323374516886460e-02 6.485437213984017735e-01 7.290506710918586153e-01 4.168584551693043094e-01
8.911455682346982907e-22 -4.488184679968487671e+02 2.420974509444444589e-01 3.398516633125423514e-01 2.643654963791228774e-01 2.616401467341682441e-01
1.300483558755419579e-21 -4.484379843446606060e+02 9.482173933099348195e-01 8.641425249698753142e-01 6.926643284342866025e-01 9.374932862014656587e-01
1.389053589004612252e-21 -4.483695978642136311e+02 9.698758361917519943e-01 9.767044384323656514e-01 8.349826327441466356e-01 7.623397879882184425e-01
1.657822297496069863e-21 -4.481902156361016978e+02 9.886976934700781872e-01 9.644518909447302724e-01 2.692106889409613402e-01 3.960334939354509531e-01
1.695046651901811230e-21 -4.481655102445388934e+02 1.246131645874642979e-01 5.567824557703423549e-01 5.877277471597306402e-01 3.332470955296895632e-01
2.016401723699730896e-21 -4.479894059101723087e+02 7.795653385717969952e-01 4.801857186514184583e-01 2.836658684230752847e-02 7.476825584805864011e-01
2.253563532142442360e-21 -4.478757077528347850e+02 1.351151018719054520e-02 9.412353045168727617e-01 2.515735472047423427e-01 4.435860206467069355e-01
2.532733241148541998e-21 -4.477564214561684253e+02 7.293497931558150515e-01 3.885457209424375558e-01 1.196992269104952822e-01 3.938167492337599773e-01
2.816856283633554747e-21 -4.476475990381701422e+02 9.097368578623944435e-01 7.279264225322795712e-01 2.290550153761635732e-01 5.042316351674525077e-01
3.260420734384297265e-21 -4.474988642615602430e+02 8.288646885544319609e-01 5.667619916292324644e-01 1.730161395626927945e-01 1.923561560864386344e-01
4.174944723234548350e-21 -4.472491193899671202e+02 4.018489148833287450e-01 1.034351588483797268e-01 3.370976124510959293e-01 2.051772664079563047e-01
4.184325836490936405e-21 -4.472443749077177131e+02 9.428906804895845761e-01 8.422869199973632703e-01 3.020481043139898736e-01 8.825899704067365903e-01
4.406283539948050153e-21 -4.471901889087858990e+02 9.526196093111425345e-01 8.507627855826183083e-01 4.547798580003118429e-01 2.988300770701254327e-01
5.842364109104400615e-21 -4.469055849801102909e+02 8.056493289619638398e-01 5.137323278411928262e-01 3.173360544315184661e-01 8.272211347226771094e-01
5.985689944874721776e-21 -4.468788488968626780e+02 9.251902563995352269e-01 7.713348344711968840e-01 5.428211559852897938e-01 4.314342801959908380e-01
6.300250186938512099e-21 -4.468251311634169838e+02 9.678518691262943952e-01 9.320864614703074924e-01 2.737683195398576963e-03 6.124851593692051122e-01
6.808583579533583835e-21 -4.467450364009681039e+02 3.378605354322139487e-02 8.849544800190142224e-01 7.458060090978070322e-01 3.066313011792717313e-01
6.910031582784330786e-21 -4.467277462998782198e+02 9.596229558054987230e-01 9.027671943358757112e-01 9.120182965428902389e-01 1.798399260254268661e-03
1.033254809242343635e-20 -4.463229215863646573e+02 9.081038850440402710e-01 6.811860829916971394e-01 9.381357241258851953e-01 3.870899720927738485e-01
1.094774645735540353e-20 -4.462625868761375045e+02 7.355553251106194956e-01 3.536278013092484240e-01 9.233562422936740788e-01 9.444724584938254397e-01
1.203592436619174570e-20 -4.461653246334558389e+02 8.377343151906125884e-01 5.802857549487331346e-01 7.514538787252497132e-01 1.395346024193755419e-01
1.253164317886999390e-20 -4.461224636083538826e+02 1.015248218657394119e-02 9.654378366851202875e-01 6.880557013896556606e-01 7.095397615425035331e-01
1.371107407732087701e-20 -4.460300166751127904e+02 8.415931438633186268e-01 5.795037291751115038e-01 9.840336573957871869e-01 7.128521178185583951e-01
1.537881432967132213e-20 -4.459127296388315358e+02 7.835506863906194219e-02 5.759607751482055393e-01 7.357741110113584782e-01 8.345615362947353955e-01
2.084109536283187102e-20 -4.456062937321379991e+02 9.419820447504521077e-01 9.985669671217047849e-01 8.211681485661561641e-01 7.591183198545274902e-01
2.247952159364744848e-20 -4.455281157648607859e+02 1.068012140691388945e-01 5.902466627203408756e-01 6.613173566119636693e-01 4.363832140412640115e-01
2.714658919697362170e-20 -4.453369690978544782e+02 8.447013555598272827e-01 6.066238323853280212e-01 4.951432239485628051e-01 7.568648163829588826e-01
2.834554952682233889e-20 -4.452912504735687094e+02 2.034269082549436947e-01 5.327398495445900828e-01 2.034454487115495702e-01 8.311541947137968123e-02
3.261779547031292145e-20 -4.451483624954779543e+02 8.492936276192827316e-01 5.961884529244124709e-01 8.655360365433710790e-01 6.224940089901730422e-01
3.547987688184000478e-20 -4.450617548208752510e+02 2.786125908181762423e-01 1.252556591821186727e-01 7.404817599134601025e-01 7.109783580686789284e-01
4.697049762258628239e-20 -4.447787008137786415e+02 3.476991706217913425e-02 9.311749506302644530e-01 2.683468586570922909e-01 8.686604948783708258e-01
4.818048976475869726e-20 -4.447507663457908507e+02 9.320040656267296608e-01 9.956749047096243865e-01 7.093487594214119563e-01 9.571101307571099337e-01
4.852091061619528341e-20 -4.447412256564863924e+02 7.566213449138485814e-01 4.241451307050037034e-01 4.254269003561429452e-01 4.839788593179773502e-01
6.194535329707419602e-20 -4.444944679102876535e+02 8.970490982984753447e-01 7.945049114590020389e-01 7.897518739666408161e-01 7.920249453830606745e-01
6.228564959092356536e-20 -4.444864894526231183e+02 7.694640028074363203e-01 4.234352843239769237e-01 9.556863220555597005e-01 7.772661489373645649e-01
1.520924387680425093e-19 -4.435912320224505834e+02 6.683598060080322423e-01 2.487763527320328016e-01 8.186582249337496231e-01 9.381683077666356230e-01
1.543189689897933031e-19 -4.435741988206522137e+02 1.558829177991556403e-01 3.882068524276267585e-01 6.582054120247912143e-01 7.759677507006788044e-01
1.605634918710847875e-19 -4.435320310559108634e+02 9.298409971951908659e-01 8.741880867759225238e-01 8.912179545640626088e-01 1.461172813797092518e-01
1.897579092336038537e-19 -4.433624714104408895e+02 8.993549539592682329e-01 7.887132571346744392e-01 6.612299817690803216e-02 1.008246049015251167e-01
2.483592106468368035e-19 -4.430908443800088889e+02 3.626100182969711483e-01 2.886595433847370940e-01 1.512644337244387627e-01 1.543461674567798703e-01
3.149751277940230973e-19 -4.428507268319143577e+02 9.095378419458144403e-01 8.359593799029050309e-01 6.621161305815067566e-01 4.653185282354977970e-01
3.549726938363889952e-19 -4.427286796404921461e+02 9.283323700566901149e-01 9.680964873485793376e-01 3.899292760936180491e-01 7.088619029164215934e-01
4.404773751524816091e-19 -4.425103614259236338e+02 8.716256743056119971e-01 7.279950189762900425e-01 1.575072001732246152e-01 8.351149801530745043e-01
4.400725460400935427e-19 -4.425087809175530538e+02 5.110144210645495289e-02 9.995090070447303354e-01 4.006084435081426198e-01 7.315671174154660950e-01
4.756610848154199103e-19 -4.424285149142944533e+02 7.258803111880079983e-01 3.510052065993982673e-01 6.930023109570174755e-01 4.315441669169762795e-01
5.639941101167185745e-19 -4.422556766998503690e+02 9.199957373416666195e-01 9.048142367135084685e-01 2.379317854838027824e-01 7.904427259037816178e-02
5.816830925542349472e-19 -4.422222947233204877e+02 8.846090081549693451e-01 7.210440387712740984e-01 9.191389475515255869e-01 2.181712568666076546e-01
5.939548674409388953e-19 -4.421989171725016377e+02 7.389721914024499627e-01 4.037535802214505809e-01 7.921470382597554094e-01 8.938819459918905252e-01
6.452175035851031560e-19 -4.421136330334261970e+02 1.986465539780054579e-01 4.751116161976327579e-01 8.255038249908519532e-02 4.085685064340359718e-01
7.011469053690504079e-19 -4.420280030777258844e+02 8.655094608609069651e-01 7.070855153385361413e-01 3.511961547845675602e-01 3.870855608371635004e-01
8.876092578884071280e-19 -4.417896888869860845e+02 6.467720445630009696e-02 8.330676545767315977e-01 5.600771449895064480e-01 9.063051227041067914e-01
1.049511223290252678e-18 -4.416196406750947290e+02 8.918401892428979849e-01 8.313874794389588541e-01 3.282104677140502691e-01 8.902886172799485687e-01
1.122932619660343505e-18 -4.415495215556025528e+02 6.889494430084808219e-02 9.642945280355788018e-01 9.553791002381948338e-01 9.115022827261775040e-01
1.551354567224649565e-18 -4.412238367656274818e+02 6.831578069988474278e-01 2.506770768396731075e-01 8.440561522846833364e-01 5.246431279221772659e-01
1.653089142890317627e-18 -4.411578194839281650e+02 2.239269679541769920e-01 1.285895233296888707e-01 9.914671819456876145e-01 7.550595217964093386e-01
1.878193404570488500e-18 -4.410276548694434382e+02 8.066003870149451860e-01 5.908806701601015954e-01 9.573164400406486418e-02 8.522292944207698895e-01
1.959177964451891802e-18 -4.409829402498810396e+02 8.294428383259464521e-01 6.462600411174587167e-01 5.135513565906624223e-02 8.765401463631075085e-01
2.252409606825686836e-18 -4.408409646497162839e+02 8.532941145603955002e-01 7.092808516640674021e-01 5.059106227097376340e-03 3.298598870676010542e-01
2.302136606568505975e-18 -4.408166275781593413e+02 8.725930139989026557e-01 7.951984084107768247e-01 9.305804908639928597e-01 5.352529234074301367e-01
2.335466531327507541e-18 -4.407997535588089590e+02 1.721684285600559861e-01 3.625918535551815314e-01 7.364162418978464908e-01 8.536325086647941207e-01
2.479952780928261543e-18 -4.407372257092089853e+02 1.712044091790455580e-01 4.735636386306910639e-01 7.055867266381686820e-01 3.750953543749383501e-01
2.898963938258208116e-18 -4.405786118187670013e+02 8.380125347998157448e-02 9.677134610021848049e-01 6.535363330385512981e-01 1.679512194849186457e-03
3.011274696604065987e-18 -4.405381017528970915e+02 8.727338954934840132e-01 7.747324913514318512e-01 1.813281413993583779e-02 5.636833217394221496e-02
3.074988408953336320e-18 -4.405146640974510319e+02 9.031767091286719840e-01 9.242141092888135345e-01 3.457247906216517341e-01 5.224478036423065852e-01
3.698561392494592839e-18 -4.403275212980527726e+02 8.738693165603139690e-01 9.840960849941673416e-01 8.975953931393866325e-01 6.306711609915361949e-01
3.698845816359074411e-18 -4.403249443997946173e+02 8.745217990692758514e-01 9.604029669190449203e-01 7.941249230357173561e-01 8.038208175300732838e-01
3.827354966869605902e-18 -4.402882912738165828e+02 1.676578039515490559e-01 5.054534456281494226e-01 6.158039757312956386e-01 3.838048665173779961e-01
4.338938330228767498e-18 -4.401603355354406517e+02 1.196261936897944356e-01 6.092061951470446601e-01 4.434312021310451435e-01 7.732546083924055624e-01
4.547914342227576418e-18 -4.401107964877081713e+02 9.003567893333432881e-01 9.103562424371302031e-01 3.250108505997505448e-01 1.226630150759906446e-01
5.269539259720092994e-18 -4.399610222975230727e+02 8.936688647251164186e-01 8.865036259786692741e-01 8.770604084953625978e-02 5.731969971831151200e-01
5.516659623197923484e-18 -4.399126926928638568e+02 7.876942275209164457e-02 8.597352265007177641e-01 6.835728554538070822e-01 9.167010063186311619e-01
5.504790498748110282e-18 -4.399123465163456785e+02 3.321201601362731015e-01 3.619113315175839229e-01 8.919548497459027780e-01 1.094701853108359657e-01
5.770293175118673422e-18 -4.398627423397812208e+02 3.986868096083625579e-01 7.553372057178986410e-02 2.015155829438302071e-01 6.507133593431427832e-01
6.393879755490029506e-18 -4.397576239846306407e+02 8.787845990491466308e-01 9.746375947272595264e-01 7.629703455135139478e-01 6.701188900170810259e-01
7.006883779755230044e-18 -4.396635721663112690e+02 7.362196683032338207e-01 4.234425954155774940e-01 4.551912410126909281e-01 4.751805450320598645e-01
7.819349593155559096e-18 -4.395513638503888387e+02 1.205365418814350331e-01 8.077361497726077699e-01 2.705565335474289235e-01 2.636037468889753654e-01
8.969113292519403637e-18 -4.394116784106337832e+02 7.798548516629372207e-01 5.442409482440487833e-01 1.824749361817585847e-01 3.857190563140934225e-01
1.028737110076359615e-17 -4.392720481930265350e+02 8.334336529222867718e-01 6.808306984328706957e-01 2.253052379907353187e-01 1.962874524318471980e-01
1.150280309125010647e-17 -4.391578744765233751e+02 8.818301048463568215e-01 9.966970943981929842e-01 7.862186392867058782e-01 4.946564967463429330e-01
1.420340987697479757e-17 -4.389444831612948974e+02 9.042681986301925878e-02 8.156900348463667072e-01 6.895228536321306168e-01 9.955839795475964760e-01
1.417321681609461091e-17 -4.389441111853620896e+02 7.709176800187245160e-01 5.042286854672500818e-01 6.440522075534641511e-01 6.610248820490745025e-01
1.554398597238977334e-17 -4.388492914196269226e+02 8.294216750010225958e-01 6.898794564501705695e-01 6.942368538270334843e-01 7.398881019536222015e-01
1.584549680434396121e-17 -4.388275798825914649e+02 3.358594171290201214e-01 4.093906753651209707e-01 5.986278423411206528e-02 2.415811979076554206e-02
1.965462747583306574e-17 -4.386096524237123049e+02 1.001923433849061240e-01 9.505335312559251015e-01 1.666972077887561854e-01 9.332999341479651934e-01
2.036578448571126281e-17 -4.385716089676255365e+02 7.481564589794605924e-01 5.211486573732354577e-01 3.721941749159293211e-01 7.720272455514431975e-03
2.185679976627713754e-17 -4.384984531540101216e+02 1.193151936275008707e-01 7.143526081530442440e-01 5.627016666893602803e-01 5.373012473495623054e-01
2.242090152938931721e-17 -4.384704716014756514e+02 4.228738576958203099e-01 5.664628945199767784e-02 3.231539102914577910e-01 6.072493102023112099e-01
2.337161583124886696e-17 -4.384264429418356031e+02 8.432428924170072282e-01 7.026575543133539714e-01 7.017919862063592973e-01 2.980206247055534607e-01
2.333558863660743229e-17 -4.384254856246913619e+02 7.292131869497339158e-01 4.919442642859931381e-01 5.942465650205518424e-01 4.525480224453026779e-02
2.489864383628168845e-17 -4.383581518916752771e+02 8.501807051075360722e-01 7.953025720830897427e-01 6.577357305516612351e-01 7.059180069767017063e-01
2.543538285806842335e-17 -4.383343239986841127e+02 3.703461872822987333e-01 1.678546172943529147e-02 9.973778821445088427e-01 9.257375166163277491e-01
2.568922232692630498e-17 -4.383218936900241829e+02 8.016041491067551483e-01 5.789956843713327528e-01 6.939771517256150268e-01 2.765609942339797289e-01
2.706025726139418718e-17 -4.382673990994859423e+02 6.373019017765294558e-01 2.659722716219189431e-01 2.428538584706320114e-01 8.229997885296165272e-01
2.801145344768213112e-17 -4.382303517510169968e+02 1.111665621101557422e-01 9.378098612439869086e-01 6.409075323503764521e-01 2.373950954417795023e-01
3.212477018585380762e-17 -4.380908378398142418e+02 1.189423603957832087e-01 8.960466058097898978e-01 9.954654399657604236e-01 5.527353031039183850e-02
3.218434598664664457e-17 -4.380864850443979321e+02 8.331956822306877397e-01 7.306842977468105405e-01 5.303721272268465681e-01 8.869428150423587232e-01
3.711608351757671192e-17 -4.379414148355907059e+02 5.577002225012909209e-01 1.125562803766337883e-01 5.091444105174506296e-01 5.535714453636018106e-01
3.851850141947282499e-17 -4.379018265470428446e+02 1.616235531881662357e-01 7.125902484432504735e-01 3.686955770817772482e-01 1.779146575076335779e-01
4.695836828393024813e-17 -4.377012038012751987e+02 1.151913418759915597e-01 9.949495988536617430e-01 2.720017153231183427e-01 9.240392640619288223e-02
4.919592711727060714e-17 -4.376521543913539745e+02 1.496999391520046352e-01 5.273634015414989662e-01 4.884459365064022229e-01 8.566027660434791802e-01
5.918838167768601997e-17 -4.374647399620714623e+02 1.168893769118432013e-01 9.988388608637689403e-01 3.634543880121179349e-01 3.771457067018739728e-01
6.385177175133810894e-17 -4.373864008985121927e+02 7.440012529988221379e-01 4.450816260323051665e-01 8.101325466646183138e-01 6.414868438661907035e-01
6.463366255547426012e-17 -4.373717298619991425e+02 1.109270190560637248e-01 9.126306737941474179e-01 8.755995235192451931e-01 8.213869968563957125e-01
7.065405148719342449e-17 -4.372801697758790738e+02 8.364217444865440498e-01 9.816435419466246204e-01 9.583138561392073873e-01 4.752483693093465522e-01
7.787557134361278402e-17 -4.371803529155000092e+02 7.838604807630294991e-01 6.051187815591463348e-01 8.090873232354697242e-01 9.377006400975609335e-01
7.784239039885443371e-17 -4.371782790827178360e+02 8.271350852228059880e-01 7.372515791710229083e-01 5.227820583864137838e-01 8.942723615255885328e-01
7.957327887086964317e-17 -4.371537868853403666e+02 1.305188158923663577e-01 6.476796469526207023e-01 6.827126252682197416e-01 5.893791307506973665e-01
8.555238431982702580e-17 -4.370788363588234233e+02 1.689913844418917677e-01 4.449336435308114401e-01 5.931586864920115332e-01 8.847111710884518754e-01
