m0 c1 c2 c3 m_100 m_200 m_300 m_400
1.468491016467420351e+01 -2.622379061440812009e+00 2.867532261005489858e+00 -9.100528166498236260e-01 1.460580621159695447e+01 1.540991418827144344e+01 1.556101787854546004e+01 1.515920316900544407e+01
1.074140978858769913e+01 6.699262142592345981e-01 3.008048318082392925e+00 2.242108855335562367e+00 1.471511709313490712e+01 1.551569665853774893e+01 1.559215043061863781e+01 1.489865682869165830e+01
1.071882119844935843e+01 7.024648272742517463e-01 2.739419789778168024e+00 2.456276160858033464e+00 1.455370982818774017e+01 1.537411424362073653e+01 1.553206372106417454e+01 1.493170772799430779e+01
1.338734844502382160e+01 -1.343360840967779524e+00 2.823465440969547657e+00 1.038268867561598086e-01 1.472724382499011675e+01 1.545899853900918686e+01 1.553454944562863105e+01 1.502188956846571344e+01
1.054850115420061130e+01 1.616650148030673861e+00 2.283777445099230974e+00 2.786783080169341176e+00 1.489535242686271843e+01 1.550309586020052777e+01 1.554810457153124581e+01 1.493925508046106465e+01
1.016455161677860097e+01 1.386929078872501719e+00 2.555906133426194771e+00 3.177431376929824580e+00 1.467565241541578303e+01 1.548888230862883653e+01 1.567447415864686455e+01 1.507991886669728565e+01
1.008788967691638305e+01 1.233880281448646699e+00 3.028694972498627180e+00 2.784216137068211694e+00 1.475350177411672625e+01 1.555368332092701067e+01 1.561834800390582068e+01 1.487608971109244749e+01
1.139581953060728559e+01 -4.833441821996942167e-02 3.487192851383156267e+00 1.199238214221939103e+00 1.481993709149828575e+01 1.558107082064529081e+01 1.551588854204656442e+01 1.470360577334395380e+01
1.296637437832220563e+01 1.191781477028150960e-01 1.559511551405483587e+00 1.379943924262308386e+00 1.489581503801386830e+01 1.543514942902646503e+01 1.559912621059127780e+01 1.530833888106293017e+01
1.010971424750754721e+01 8.726004165208145480e-01 3.152307941307661565e+00 2.723789209920521870e+00 1.454596829404277614e+01 1.544334276152434349e+01 1.557864366099398978e+01 1.486356849720900897e+01
1.113156434085195912e+01 -7.109782886008382263e-01 4.160834468499235328e+00 1.059142915050179212e+00 1.451990509463077572e+01 1.550357132992011699e+01 1.550735735776347823e+01 1.461816048297316684e+01
1.015969244014638484e+01 8.215663051219657120e-01 3.514522303093517763e+00 2.292903728858489032e+00 1.473067405921796791e+01 1.556323630760529575e+01 1.555145145338950741e+01 1.469544860867628699e+01
1.048413228084805482e+01 1.037148928506470114e+00 2.893678013144661776e+00 2.560301225289920879e+00 1.478428299142223601e+01 1.555977410905815717e+01 1.563396502418495970e+01 1.493990078444452152e+01
1.162493440834900049e+01 -2.329695727337011135e-01 3.401535495056961622e+00 1.066489605097133975e+00 1.476742250214119601e+01 1.553202535851904997e+01 1.549231857329780127e+01 1.472303057818754368e+01
1.248140416453491497e+01 -7.159598312895170125e-01 2.941259890476452199e+00 7.457114345172612957e-01 1.468732163124206558e+01 1.544070931454459839e+01 1.550270681300247944e+01 1.491418527425556206e+01
1.521295513384370857e+01 -3.409853037665198983e+00 3.333068610939804444e+00 -1.705855697804846471e+00 1.459138285384217149e+01 1.544318955056118448e+01 1.554194828752359392e+01 1.506723431285200832e+01
1.055285749839230292e+01 1.144634336683154174e+00 2.593931954674811635e+00 2.601328320350022594e+00 1.469665832823367246e+01 1.541883065469633607e+01 1.550926696084978573e+01 1.488239449061828701e+01
1.108769377376076370e+01 1.052307003095505067e+00 2.111009956593433046e+00 2.596516029109334767e+00 1.472227652796542152e+01 1.541182677125205025e+01 1.558370493995337647e+01 1.510701633081845330e+01
1.002291840832963032e+01 2.452249681320974872e+00 1.764807739594644431e+00 3.494402092536482485e+00 1.487892478159319509e+01 1.539455277140334033e+01 1.546028370484738090e+01 1.491960640861688248e+01
1.803034477829389104e+01 -5.784281032034432002e+00 3.400039336202553386e+00 -4.068337330907950466e+00 1.460546311418386622e+01 1.545446899892419523e+01 1.556269275901880178e+01 1.524141823723123323e+01
1.391866807732214184e+01 -2.139853071415199537e+00 3.258944953687372248e+00 -6.480154568910361235e-01 1.469588338016887619e+01 1.548668529334384480e+01 1.552809669169237772e+01 1.495770503165355336e+01
1.340887475009226648e+01 -1.515651941117518220e+00 2.876901591319128926e+00 1.228900753120925060e-01 1.465006991620347598e+01 1.544102356812183174e+01 1.556412146195312651e+01 1.507157266077621394e+01
1.031950346682651265e+01 1.461736017230673923e+00 2.660333739963313349e+00 2.613649949635835412e+00 1.480574516474814217e+01 1.545168374585697890e+01 1.544833394179994457e+01 1.474455185272714530e+01
1.019772269012429433e+01 1.919816784753230365e+00 1.948544820548141487e+00 3.341687494744757458e+00 1.469642691518935607e+01 1.533753117239719543e+01 1.548960957836932018e+01 1.498108130868273236e+01
1.080528631162285436e+01 8.025490964674730776e-01 3.050444421001238027e+00 2.031275846800568274e+00 1.486499987201674244e+01 1.557453244497457234e+01 1.555043825210368880e+01 1.479536343479173865e+01
1.027097546755454971e+01 7.190046161911904932e-01 3.342292487831276304e+00 2.524747493924110131e+00 1.467472308568943618e+01 1.558070306267830674e+01 1.568204670148217339e+01 1.492023252245621023e+01
1.378093954064470061e+01 -1.654654892447206649e+00 3.139341436407939057e+00 -6.792308308910648407e-01 1.487065685184442820e+01 1.550470772958238186e+01 1.541479173656930612e+01 1.478188235371315962e+01
1.190622365990964937e+01 -1.394894281649898815e+00 4.256999961082566841e+00 5.609753516727202793e-01 1.461414508892652364e+01 1.565742622224630409e+01 1.570521607990354518e+01 1.486042159368221327e+01
1.064880474565908308e+01 5.912828468405635363e-01 3.033084261819512406e+00 2.417253331596899812e+00 1.463206475121421057e+01 1.550665844055559539e+01 1.565067222502290356e+01 1.498573810709149612e+01
1.085131690237541946e+01 5.853489937369040774e-01 2.952085325871996346e+00 1.960075491763980438e+00 1.460943507713652778e+01 1.534728022068695807e+01 1.537631860401899608e+01 1.468114102622817541e+01
1.193706765734915010e+01 -9.059044862446370416e-01 3.967912364996601937e+00 4.504481165058322745e-01 1.478551921847792627e+01 1.562873176993775459e+01 1.554215297012691011e+01 1.467157543804705000e+01
1.014664018112823740e+01 1.016380174502103273e+00 3.215741417573720895e+00 2.620103902863288425e+00 1.473209757429634692e+01 1.556802068518087623e+01 1.562672593180292147e+01 1.485474194625007271e+01
1.017690009306466692e+01 9.838610281282242909e-01 3.263781811232490782e+00 2.380928201284737256e+00 1.469840595723630194e+01 1.548152973540696564e+01 1.547775210541892399e+01 1.467056314038153886e+01
1.423082000583842444e+01 -1.796100911486199436e+00 2.595194719356676671e+00 -4.537041680850055769e-01 1.478872163853908539e+01 1.546143896605794410e+01 1.553757019171127673e+01 1.510810517739004410e+01
1.000260319307158596e+01 7.053649724708037638e-01 3.760982379239838025e+00 2.190912610888723577e+00 1.465542608171468686e+01 1.552026672565738963e+01 1.548413056506961283e+01 1.457012769594276058e+01
1.375644248448597118e+01 -1.596117974114735105e+00 2.709112034806281599e+00 -1.279766236188351058e-02 1.473450150297910710e+01 1.548969785687811829e+01 1.561774792807112000e+01 1.517079325372471033e+01
1.090288219976269168e+01 4.770036214901658411e-01 2.957010960132638644e+00 2.134694334199927823e+00 1.462642321412904778e+01 1.544396804393017852e+01 1.555115675354041826e+01 1.489564976260861684e+01
1.129878585595966456e+01 7.627434358090763311e-01 2.275398364494556347e+00 2.210337410487861476e+00 1.469752807834975528e+01 1.537744890753769766e+01 1.550506032159136005e+01 1.499244823649554448e+01
1.037365883885567008e+01 1.171814069437019157e+00 2.516410538815719633e+00 2.901856512158907719e+00 1.457060050826727959e+01 1.536087548297871486e+01 1.553569505764490621e+01 1.496038328421820651e+01
1.028805444863803764e+01 7.680651754882532600e-01 3.416758441861668771e+00 2.340737711060057791e+00 1.474107460214658971e+01 1.559039715619439193e+01 1.561838122454847166e+01 1.480510722958804415e+01
1.054024642302804793e+01 1.455830631586326973e+00 2.360616176718917103e+00 2.813570299027436050e+00 1.482168144990171754e+01 1.549038516276986144e+01 1.557908896786967468e+01 1.498262805991939572e+01
1.032563528410712728e+01 1.238155684364194542e+00 2.632387470496578175e+00 2.811833714998737577e+00 1.465424638296750182e+01 1.541446549682847689e+01 1.553211391519477935e+01 1.490165885843987503e+01
1.227452355906450521e+01 -1.091896308565825535e+00 3.804733642761908285e+00 2.490601933485887542e-01 1.474945210999976553e+01 1.556805125683406921e+01 1.549749723247317412e+01 1.468349926260355787e+01
1.063154378654000709e+01 8.493377153438075311e-01 2.809877013497182219e+00 2.512525148969544375e+00 1.467648693954697947e+01 1.548049370099256983e+01 1.560428679413331565e+01 1.496329085448695295e+01
1.482142366350362472e+01 -2.644774267409787605e+00 2.903498640942327569e+00 -1.086820299767373044e+00 1.469690822987461232e+01 1.546159578983590954e+01 1.556600418106258310e+01 1.513773303532492776e+01
1.198072400045509767e+01 -6.104242973450446641e-02 2.649512146300160964e+00 1.439077166377176198e+00 1.473224046054172831e+01 1.546605646467806316e+01 1.556907382940647189e+01 1.501855032232677623e+01
1.197406582119936047e+01 1.498988139341790315e-01 2.309983637835035353e+00 1.660329328432336382e+00 1.468393447871088320e+01 1.538200832845433297e+01 1.552651973601959412e+01 1.505575764785378468e+01
1.060024333344724745e+01 1.285208023637041563e+00 2.572690207867477596e+00 2.598388311818036200e+00 1.484839974982339683e+01 1.552845378871585957e+01 1.558095006603396193e+01 1.493298112617626217e+01
1.292518231698459630e+01 -9.581760069017501991e-01 2.515958758314900123e+00 9.584730393087497191e-01 1.461109140711445242e+01 1.544132123456127026e+01 1.568028341182467145e+01 1.527998646049928588e+01
1.016767928514977015e+01 1.511550098069506021e+00 2.485353098650794124e+00 3.098570207776784713e+00 1.470089243942371127e+01 1.544921169426012142e+01 1.558620277621606220e+01 1.497825840811862541e+01
1.199658024587748528e+01 6.858792044696997436e-01 1.792788844100511980e+00 1.898144679981420779e+00 1.480023447503519485e+01 1.535665880132733818e+01 1.547649002456630640e+01 1.507492998259964878e+01
1.119735611704687273e+01 4.683535845945900888e-01 2.765488762490255326e+00 2.062166284886057355e+00 1.472069934428760618e+01 1.549768276538915224e+01 1.560979888993811926e+01 1.500026089050001055e+01
1.202110720100656671e+01 4.973608173182348935e-01 1.768887794846804695e+00 1.938477897646427195e+00 1.465039621411939130e+01 1.526740585859446142e+01 1.545431535788996769e+01 1.509978024690160758e+01
1.005169501063433124e+01 8.813725257502369459e-01 3.612317897946446976e+00 2.387291522761984197e+00 1.479240297388906455e+01 1.564655787030386236e+01 1.563247150627355708e+01 1.474924889153890462e+01
1.227177691813777116e+01 -1.103556227900181597e+00 3.789062202644723598e+00 2.565716334138095078e-01 1.472502423656420945e+01 1.554711699592223795e+01 1.548376399519439417e+01 1.467718085434349007e+01
1.262418232729207013e+01 -1.583312165625464729e+00 3.929936250572767520e+00 -7.640596050456238686e-02 1.467026543018978479e+01 1.554744864788617598e+01 1.551088467112437996e+01 1.471712519308910494e+01
1.077128106975618316e+01 6.106998692981218113e-01 2.969736668664582524e+00 2.243740745040858187e+00 1.465944119339895835e+01 1.547232348734632268e+01 1.557042395842903915e+01 1.489890739539899300e+01
1.352877706732804874e+01 -2.442243645758495063e+00 4.311076380216103843e+00 -1.165107370490519045e+00 1.479976118436844246e+01 1.565188445584360011e+01 1.551220454855225839e+01 1.464794796227001150e+01
1.265432896492709602e+01 -1.574467738175107101e+00 3.809692838636822287e+00 9.824949482027989234e-02 1.465880513357401682e+01 1.556865017854208944e+01 1.559192113370753674e+01 1.485019293317542477e+01
1.028243364437964047e+01 1.845191917770289791e+00 2.231529816381010889e+00 3.055755921310222334e+00 1.487218664696571579e+01 1.548653858681536022e+01 1.554749303982567099e+01 1.494140038820519933e+01
1.190277256811893380e+01 -2.800330550920353545e-01 2.959867132510600740e+00 1.243023083530765405e+00 1.467126835193311152e+01 1.544672267787516518e+01 1.552089674340101411e+01 1.490314746336660079e+01
1.035369712600874692e+01 1.671121046179862901e+00 2.607875304022389429e+00 2.669976474098989527e+00 1.499671260133800743e+01 1.559458117288274615e+01 1.555391854339822189e+01 1.483159156881213647e+01
1.658776459899984346e+01 -4.833515214473327326e+00 3.862713024718729571e+00 -3.336727905708132269e+00 1.464775772602746429e+01 1.549497467402230733e+01 1.548273219693939673e+01 1.493974542187572041e+01
1.100916211762886476e+01 4.158177162091085677e-01 3.107279018095596257e+00 1.876840702106330028e+00 1.472760503793606723e+01 1.550700875868104589e+01 1.554262858035646744e+01 1.482693762088990219e+01
1.226588706453758881e+01 -5.924428422700689367e-01 2.961162305083828272e+00 8.855480425621564677e-01 1.464377001054473837e+01 1.540482666011978097e+01 1.546825900096351170e+01 1.486729241365829779e+01
1.089590636005197766e+01 8.444750244305527787e-01 2.730960536237796887e+00 2.292644003570433853e+00 1.479552970026607994e+01 1.552962576994026733e+01 1.560338270654653492e+01 1.495924892593344424e+01
1.097419176466335777e+01 4.221906256199012830e-01 3.028416892003162886e+00 2.104869493008354908e+00 1.470269328537331255e+01 1.553534809755160140e+01 1.564136632781876379e+01 1.497302624096138501e+01
1.006825822470193899e+01 1.559118780450345909e+00 2.533051558440044815e+00 3.120231245030577583e+00 1.469257664604905500e+01 1.543947904112325631e+01 1.556343454717746866e+01 1.493586668431104059e+01
1.256449244315160740e+01 -1.309220123346101161e+00 3.561843205884693830e+00 3.063755607662379532e-01 1.465189091792353615e+01 1.551807967490550944e+01 1.555314197988114344e+01 1.485405143716393184e+01
1.262418232729207013e+01 -1.583312165625464729e+00 3.929936250572767520e+00 -7.640596050456238686e-02 1.467026543018978479e+01 1.554744864788617598e+01 1.551088467112437996e+01 1.471712519308910494e+01
1.052867520934174195e+01 6.766404292861398773e-01 3.054385345699062171e+00 2.453734484614614075e+00 1.461790485390187655e+01 1.548172891671690721e+01 1.560924688354050716e+01 1.492656137684659079e+01
1.032812556935753001e+01 1.548358449390921265e+00 2.470159981813743855e+00 2.787932447583559181e+00 1.477956478581116073e+01 1.542837892961909319e+01 1.547105424275407159e+01 1.482383330960644940e+01
1.204700794047598933e+01 -7.117494415712144473e-02 2.532083149339651840e+00 1.466713983391699117e+00 1.469492412271169712e+01 1.542552830393732322e+01 1.555282690294086478e+01 1.503987550565705611e+01
1.232591117262462888e+01 -5.950469403567932858e-01 3.030566635907788964e+00 7.616817591125979447e-01 1.472253162256991388e+01 1.545754693508347088e+01 1.547937517768065518e+01 1.484519366650520666e+01
1.000551209823818688e+01 1.556845002187309035e+00 2.513891166682535427e+00 3.233447382782838275e+00 1.464767082939875387e+01 1.542486246539306904e+01 1.558295413750104608e+01 1.497440760812126825e+01
1.088072252476586144e+01 2.256928983314390180e+00 9.766211020970629875e-01 3.564217395785409082e+00 1.489145243123690676e+01 1.538804738046213316e+01 1.562071599736961858e+01 1.534273268509725341e+01
1.031851075684779673e+01 8.665110848594146375e-01 3.291285713544230163e+00 2.395451975877513462e+00 1.476544294742222974e+01 1.558827707757903624e+01 1.561835411526653417e+01 1.482749795096117040e+01
1.178912539233941636e+01 -6.785521753948149382e-01 3.473467308704424994e+00 9.619966921074478705e-01 1.456794394015521199e+01 1.543451049075748216e+01 1.548311499660806945e+01 1.476605445183774634e+01
1.090798319141395645e+01 -2.964319879840680017e-01 4.267645852613693336e+00 1.077505326286186005e+00 1.476238188922117622e+01 1.564937397119198259e+01 1.552882517433653042e+01 1.453382886505159277e+01
1.287935253422231341e+01 -1.961347969155371018e+00 4.056330872674768884e+00 -2.730801365409405435e-01 1.463951231743129355e+01 1.558043425386864911e+01 1.558130313302672754e+01 1.480112185496632549e+01
1.482207828083474688e+01 -2.580508755251035069e+00 3.070731340485382432e+00 -1.084702339945902594e+00 1.490254690286825756e+01 1.566974671776426753e+01 1.573697418782194468e+01 1.525063476334724477e+01
