m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
1.508266638801626058e+01 1.984811479753734034e+02 -2.089304009055581446e-02 1.096441739611282884e+00 -9.505629620881705932e-02 9.080966429128132233e-01 1.624465861900212715e+01 1.623579532478198573e+01 1.632594348256515104e+01 1.630254426602510520e+01
1.513575689165401528e+01 1.970658295724340405e+02 -6.681560672793551703e-02 1.106536973062164364e+00 -1.144083394855641700e-01 9.738816187752092901e-01 1.640052323333760143e+01 1.632692664621450263e+01 1.655091227733166548e+01 1.643477616342379122e+01
1.507097829898520480e+01 9.975745565533711101e+01 1.228664668846823460e+00 4.408567648592409682e-02 7.949343517090028399e-01 1.854375424849035170e-01 1.636137291065331212e+01 1.637868122556377770e+01 1.639564563106184636e+01 1.641225828557129063e+01
1.512301117676851980e+01 1.999037398832625456e+02 -7.248678052169310604e-02 1.354472298055924284e+00 -1.006856061155350091e-01 6.190078734854473907e-01 1.655198912867306049e+01 1.640841326321238824e+01 1.655598911157176900e+01 1.641178076702917465e+01
1.508348924569600236e+01 1.989408051070758745e+02 -1.844232159363734525e-01 1.238213993769036847e+00 -5.847564613231703845e-02 8.374545522775527218e-01 1.653439586415355222e+01 1.618864562556674613e+01 1.658650154092932638e+01 1.623444092441057407e+01
1.501697757834851643e+01 1.979388993124009062e+02 -1.376803190284157097e-01 1.135437183259895733e+00 -9.010378128498075512e-02 8.061317712187925366e-01 1.634324324350806990e+01 1.610461407368318021e+01 1.643367111210126552e+01 1.617406107787357783e+01
1.506977984840611740e+01 1.989057452034661821e+02 -1.695868515137828325e-01 1.273120829140355070e+00 -7.709902317765582325e-03 8.984600936719289166e-01 1.654288506869104936e+01 1.623217074207970612e+01 1.659882218989229585e+01 1.628486631927724915e+01
1.502554812668768847e+01 1.999775830603510940e+02 -6.823905249703088316e-02 1.355992721454700956e+00 5.102379344722507426e-02 7.995915854104200804e-01 1.645032476592393422e+01 1.631446275360245224e+01 1.645141245196307622e+01 1.631562105245037841e+01
1.506519042643738260e+01 1.998641487077857732e+02 -9.463964090763354875e-02 1.199083930963285027e+00 -3.778924958154661340e-02 8.884146493411471113e-01 1.636277776757004077e+01 1.617701883009301156e+01 1.637043812169294910e+01 1.618431663921992936e+01
1.505527843513819519e+01 9.938013767984747915e+01 1.255600636876350151e+00 -3.030178115447590415e-02 8.697383168993368940e-01 7.850453983861349627e-02 1.631992946385667054e+01 1.635745035707134676e+01 1.639305293829838561e+01 1.642665262149439087e+01
1.500631161390761648e+01 9.945160668529737791e+01 1.049179932392696912e+00 -1.297728411150700367e-02 8.572046611061452381e-01 2.404749870584552696e-01 1.608825895044049403e+01 1.613269168437133771e+01 1.617569915584311957e+01 1.621717011926176610e+01
1.497496485889456430e+01 1.961521320743977697e+02 -2.281692718420949006e-01 1.016032321628571822e+00 -9.123785140024942564e-02 1.110248359632983295e+00 1.635314273831740550e+01 1.599355207004257196e+01 1.656462013779099252e+01 1.615192873203189805e+01
1.503324953320558066e+01 1.018702152685489182e+02 1.370898606733653935e+00 2.489972109991924754e-01 4.504136471180082424e-01 8.398938125210086980e-02 1.656639177676358088e+01 1.645040056291824015e+01 1.630820714567146013e+01 1.614358555905098669e+01
1.522301277842192135e+01 1.951943734443755432e+02 -8.253403973658102188e-02 9.090550235972365556e-01 -1.681818713253662168e-01 1.032976789386628624e+00 1.637565022912156820e+01 1.629595588386160188e+01 1.661727322765574755e+01 1.643285892424361805e+01
1.509853784999416781e+01 1.983665546620883617e+02 -1.086747859741201694e-01 1.106665064923479491e+00 -1.325873401377037908e-01 8.046927817202913502e-01 1.635740525867463191e+01 1.616701622557443940e+01 1.643492642694230454e+01 1.622514809215871523e+01
1.497447134233294541e+01 1.005467170600875590e+02 1.184264207345655961e+00 1.968159036194094824e-02 5.657554213134545762e-01 4.540187113063431923e-02 1.615525531923621472e+01 1.613065753480713127e+01 1.610466377484274147e+01 1.607731587412718000e+01
1.509516920851719668e+01 1.002590135568487710e+02 1.265303364913748396e+00 2.963466148052162907e-02 6.857794202140627959e-01 -2.241569358404760237e-02 1.637952125548618554e+01 1.636857288932775489e+01 1.635726448367076102e+01 1.634559850645630519e+01
1.494842936593873084e+01 1.013903658762456530e+02 1.354233337322131803e+00 1.868284240457107614e-01 5.663341377465016535e-01 4.884284647660841472e-02 1.642458952246682102e+01 1.634483534893466938e+01 1.625118324667310787e+01 1.614479576071811451e+01
1.504585346417531966e+01 1.004401924665589263e+02 1.120871502626245686e+00 1.543635337292208476e-01 7.440380025195754143e-01 -1.344563442626025562e-01 1.630734488881149247e+01 1.629227743241487047e+01 1.627588237071345034e+01 1.625815810966829034e+01
1.503540423147993543e+01 1.988898979237732192e+02 -1.637168879672330490e-01 1.304666820190183429e+00 4.988194320272576476e-02 7.277392421201156480e-01 1.652760219189062951e+01 1.622599709359874254e+01 1.657014802294295919e+01 1.626918839197759326e+01
1.509776137830547604e+01 1.990274456231167335e+02 -1.831974891123344662e-02 1.316056593783173412e+00 -4.967735010452045685e-02 8.520264219046076448e-01 1.645843355283449583e+01 1.644378806586090391e+01 1.650719491704370867e+01 1.648694797013438418e+01
1.505428083468865452e+01 1.988834540725916611e+02 7.849063675614331714e-03 1.318525456142278784e+00 -7.307129438089354778e-02 8.542459118324785550e-01 1.639555356762575400e+01 1.643500941226168166e+01 1.645168690243253806e+01 1.648251395886602566e+01
1.495881942564812483e+01 1.006860447013952751e+02 1.361741295756623060e+00 5.136061106043143809e-02 7.034673228758450136e-01 -1.694545176292372446e-02 1.634182712183564590e+01 1.630890933702261236e+01 1.627322349204796126e+01 1.623483232719224034e+01
1.502974868170384681e+01 1.997129921594018356e+02 -1.055849289837436089e-01 1.282232959375090076e+00 -2.255471129168800104e-01 8.574440430339471675e-01 1.642627376598122169e+01 1.621963923498248761e+01 1.644336548742881732e+01 1.623246738372256814e+01
1.503052208863449479e+01 1.990015997847481799e+02 -1.534089739479753689e-01 1.207039485427285896e+00 -8.878808684548289420e-02 6.347375598307642974e-01 1.641175673914571576e+01 1.611902352789496717e+01 1.644953949958302175e+01 1.614910405604743460e+01
1.507970968518026567e+01 1.005407018995417729e+02 1.246189694777847023e+00 2.537228138574043612e-02 7.326123736712464307e-01 -1.544836440966612656e-02 1.632679488467350026e+01 1.630080407347291782e+01 1.627332593986668030e+01 1.624438931957066146e+01
1.504682039555574846e+01 9.978450666940446467e+01 1.123460774326641598e+00 -3.842397124742547021e-05 8.090239903503935182e-01 -7.391868111376354022e-02 1.617911094321523890e+01 1.618777179532033017e+01 1.619622481459830254e+01 1.620446955003997402e+01
1.498837862839156365e+01 1.995024877900549996e+02 -1.186038239444453524e-01 1.226364569140685035e+00 -1.244454783167547873e-02 8.417550821062356192e-01 1.634647907532370681e+01 1.612173106740950601e+01 1.637180535379376067e+01 1.614612237178340237e+01
1.511778907112051229e+01 1.971094933881487634e+02 -1.868731325314083591e-01 1.176661953513518100e+00 -1.969321085821285067e-02 9.371519577602072104e-01 1.656326827107674404e+01 1.625835789683729971e+01 1.669334814974294545e+01 1.636574647076326627e+01
1.495236784596985657e+01 1.016790461113343724e+02 1.269919755367009628e+00 3.022149230337092263e-01 5.594626130937783159e-01 1.546028362207145790e-01 1.642139444299180440e+01 1.629400220604273031e+01 1.614529252769811052e+01 1.597875691845162294e+01
1.500215514178441012e+01 1.982654597778631285e+02 -1.273530855669662287e-01 1.220002045988923811e+00 -1.125419322274403555e-01 9.165885720953337312e-01 1.640107074807010079e+01 1.618201291494824190e+01 1.649226310673230600e+01 1.625376872967710185e+01
1.510392849627642420e+01 1.991555099398306083e+02 -7.437294419538886814e-04 1.243566399902999109e+00 -5.241359615853546927e-02 8.306804620953265328e-01 1.637062456904877195e+01 1.638783266927029914e+01 1.641268656010562665e+01 1.642526498175529781e+01
1.504424860548035525e+01 1.986237394047978171e+02 -1.117025000416838054e-01 1.191928595708855454e+00 -1.064004099124566949e-01 8.723323119595178810e-01 1.638700571542402429e+01 1.619129419235790479e+01 1.645804338378784593e+01 1.624876241015259737e+01
1.501461249226251304e+01 1.018317935751435073e+02 1.402984942207478269e+00 6.843642107468284053e-02 4.135559780437443322e-01 1.022232746168061368e-01 1.640578732583134070e+01 1.630611900283020432e+01 1.618932541978470496e+01 1.605795443187323457e+01
1.512034845251116799e+01 9.983347995793135965e+01 1.297465831261291669e+00 2.603489162419592162e-02 7.490023746834211238e-01 -2.777180580483396000e-02 1.645103969916167941e+01 1.645807568337344051e+01 1.646495655259507984e+01 1.647168175202343221e+01
1.497809866464802298e+01 1.988317202298171082e+02 -4.247185874238290637e-02 1.144415070061352679e+00 -9.848720946976996515e-02 9.238863281253291149e-01 1.620011695129768015e+01 1.614147206508551946e+01 1.626547550565818767e+01 1.619637432389501441e+01
1.511923033749845047e+01 9.923834513444916183e+01 1.190914935119618434e+00 -7.221535801823542045e-02 8.532560557740520579e-01 8.285413018954557174e-02 1.628599073740005210e+01 1.633178415463007838e+01 1.637514160610037806e+01 1.641589663279344080e+01
1.505225365450086983e+01 1.998264930414120499e+02 6.815401755121186511e-02 1.265362557203593141e+00 -1.805535355426517441e-01 8.545622848677663086e-01 1.625459827098931598e+01 1.639403300654711515e+01 1.626475839423718739e+01 1.640214203740957188e+01
1.498069962837306512e+01 1.989869230423791180e+02 -9.850787217941814333e-02 1.197470978890844862e+00 -1.967289665348310734e-01 7.468432913825893138e-01 1.630308621911949274e+01 1.611871984989462447e+01 1.635205318222327264e+01 1.615279906073562444e+01
1.507353808229393977e+01 1.954139617540299696e+02 -7.720952660978674942e-02 1.112575966878381450e+00 -1.850954042833539148e-01 1.041609957965754063e+00 1.641771003946425012e+01 1.633726495354379082e+01 1.664084663075581716e+01 1.644981512700690374e+01
1.499711412028472779e+01 1.016703987284121524e+02 1.464158657142551334e+00 -2.178016756647238594e-02 4.596479757258276067e-01 -1.691861868853372641e-02 1.638826381448558323e+01 1.632279161619969798e+01 1.624362385697112998e+01 1.615143640375674750e+01
1.513575689165401528e+01 1.970658295724340405e+02 -6.681560672793551703e-02 1.106536973062164364e+00 -1.144083394855641700e-01 9.738816187752092901e-01 1.640052323333760143e+01 1.632692664621450263e+01 1.655091227733166548e+01 1.643477616342379122e+01
1.499838270626917591e+01 1.987923446155633940e+02 -1.534406978038376224e-01 1.286806181433146179e+00 -1.057713069613441803e-02 9.059029376457807814e-01 1.647243620309632561e+01 1.619679815152360547e+01 1.653406458608812812e+01 1.625419581257099111e+01
1.501495887988314060e+01 1.015844119201116484e+02 1.479710188411589300e+00 1.308308806054903073e-01 6.358864019258163580e-01 1.138390510330822281e-01 1.653150929380522882e+01 1.641991940634947866e+01 1.629262582610509114e+01 1.615175985555087479e+01
1.505845416870745268e+01 1.998095744742072384e+02 -4.329719831180867118e-02 1.265545399309960573e+00 4.119085600184924090e-02 7.673706185490303255e-01 1.637174561689288765e+01 1.629004900011207013e+01 1.638050536720549744e+01 1.629921435513860217e+01
1.498533083393086685e+01 1.997651551565315913e+02 -1.564235474836959128e-01 1.160298067127635946e+00 -1.070613596586866834e-02 8.140101048240051540e-01 1.630807193391168752e+01 1.600102893045462338e+01 1.631991327957244664e+01 1.601260522581237211e+01
1.501253433197810239e+01 1.994207518835104622e+02 -2.797499150640803123e-02 1.177640037842921927e+00 -5.188376645781112018e-02 6.297446133743740404e-01 1.622991802278622231e+01 1.618345394884015320e+01 1.625225657047130667e+01 1.620311976268519771e+01
1.506893360005993543e+01 9.961307500581031604e+01 1.272416509205367419e+00 -3.143547934114998554e-02 8.535126432981243738e-01 1.693242383166158049e-01 1.633866325403059605e+01 1.636669695185257112e+01 1.639398410186914035e+01 1.642049346430246359e+01
1.499500926606121709e+01 1.007363714454465367e+02 1.431733672188004292e+00 8.516658232004203910e-03 5.241282909070470453e-01 1.698905396628092035e-02 1.640809100937596199e+01 1.637789827040451129e+01 1.634475550997587234e+01 1.630874336145371473e+01
1.510890305348027596e+01 1.972587501578917681e+02 -4.011345461036874838e-02 1.080444975972870481e+00 -3.406411468148462518e-02 1.042584157060140626e+00 1.631771220864916572e+01 1.631112787291252175e+01 1.646669941737915011e+01 1.643547226263255467e+01
1.499651787269721837e+01 1.978777717010341917e+02 -2.074452781983513461e-01 1.144220698420998161e+00 -1.353812094071251693e-01 9.413678412693666786e-01 1.641341752611278082e+01 1.604075989393171042e+01 1.652649782484940744e+01 1.612634942188051923e+01
1.501161999969951211e+01 1.981504843625680223e+02 -1.168044931585718871e-01 1.181478972368317670e+00 -6.936935422033840837e-02 9.453236477016773165e-01 1.636526410766638762e+01 1.617493739328673641e+01 1.646277051972892735e+01 1.625635077209928880e+01
1.511737097580051881e+01 1.017206161008384555e+02 1.493407661428776123e+00 4.787871842099278297e-02 4.127988993041142862e-01 -1.022242850531540626e-03 1.660557884581449173e+01 1.653412017211231699e+01 1.644518819409233856e+01 1.633995381506191080e+01
1.512076343456646654e+01 1.002235563652090207e+02 1.273758714077697363e+00 -6.688421363888252813e-03 5.435135209452379712e-01 9.223803228689320122e-03 1.637983558394192585e+01 1.637159422461161284e+01 1.636311141562066496e+01 1.635438896739551851e+01
1.493808415349321805e+01 1.995847400478004658e+02 -1.942322027028815512e-01 1.256978042731555334e+00 -1.136497615325460231e-01 7.553717170816263149e-01 1.639980033575684359e+01 1.601867886211492120e+01 1.642013609981632882e+01 1.603568874333101135e+01
1.500027840557885739e+01 1.012528773821649111e+02 1.372638105164504907e+00 1.734636657700221463e-01 5.216884155586480887e-01 8.887837322737013324e-03 1.649824594915706655e+01 1.643798693105359021e+01 1.636610412132398551e+01 1.628323963392029583e+01
1.509561834814475745e+01 1.987276360003229456e+02 -1.287455231375496112e-01 1.221163480280377911e+00 -3.784217990505212015e-03 7.956092557309109026e-01 1.647658690412930582e+01 1.624798109336072116e+01 1.653242434077334266e+01 1.629984544304474881e+01
1.507568369216328819e+01 1.980421361121165091e+02 -1.311208776630774508e-01 1.122968871957652937e+00 -5.921390416101246501e-02 8.177553817243214951e-01 1.638014641988985787e+01 1.615678472160583468e+01 1.646677939616383668e+01 1.622781896028387649e+01
1.513782956312406469e+01 1.975007569599624162e+02 -1.711952935170693024e-01 9.261952723779192098e-01 -4.283903417963230709e-02 9.307478811118734541e-01 1.630778686391035137e+01 1.602566591822990105e+01 1.643278830931194889e+01 1.613280638875668416e+01
1.501216931705178226e+01 1.974165304881689735e+02 -9.723170725661667291e-02 1.159724966515158329e+00 -1.049026266284531772e-01 9.072382346191716351e-01 1.634395016347059482e+01 1.619925152760080422e+01 1.646771656051180344e+01 1.628967600033241325e+01
1.513933430485716869e+01 1.003217433250685531e+02 1.365352760596715953e+00 -2.372330140689271616e-03 5.754902919367239633e-01 -5.029624956830858196e-02 1.649247008492546485e+01 1.648207641963038483e+01 1.647113548850417786e+01 1.645964926617055468e+01
1.504140879686538668e+01 1.005435046155181027e+02 1.212164315198485554e+00 4.431816513028152826e-02 5.939352643429138823e-01 -4.790661412706143096e-02 1.628017271099048102e+01 1.626086103602041888e+01 1.623996839078971988e+01 1.621750954160017244e+01
1.503687712408506627e+01 1.986690777555162128e+02 -6.991444134862234705e-02 1.176199153639700512e+00 -1.195534398708204549e-01 7.502219734594905987e-01 1.631601858732108923e+01 1.619711006137150378e+01 1.637551357797322638e+01 1.624244279892785059e+01
1.500966649041353307e+01 1.959406535074180056e+02 8.871997228103722932e-03 1.060748205902108054e+00 -2.289447010291958406e-01 1.074538099121078005e+00 1.620695585380891401e+01 1.629034555026349551e+01 1.643530607956382283e+01 1.641403689910269748e+01
1.510039145174447128e+01 1.999278936886151996e+02 -5.911595331818730870e-02 1.351077092667097190e+00 -4.393139655150335443e-02 6.306129533535340670e-01 1.651205980032877818e+01 1.639509737248480903e+01 1.651498933409702019e+01 1.639781464724394766e+01
